,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_ambig,African American_ambig,Black_ambig,Caucasian_ambig,White_ambig,European_ambig,Roma_ambig,Native American_ambig,South American_ambig,Hispanic_ambig,Latino_ambig,Jewish_ambig,Arab_ambig,Middle Eastern_ambig,Asian_ambig,TB_ambig,PB_ambig,diff_TB_ambig,African_disambig,African American_disambig,Black_disambig,Caucasian_disambig,White_disambig,European_disambig,Roma_disambig,Native American_disambig,South American_disambig,Hispanic_disambig,Latino_disambig,Jewish_disambig,Arab_disambig,Middle Eastern_disambig,Asian_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0085765405058523,0.0125974805038993,0.0066860465116279,0.0401162790697674,0.751453488372093,0.3191860465116279,0.0,0.0,0.0,-0.05,0.0219907407407407,-0.046875,0.0997340425531914,-0.0869565217391304,0.0119047619047619,0.0833333333333333,0.1323529411764706,-0.0548780487804878,0.0170068027210884,0.1071428571428571,0.0162835249042145,-0.0178571428571428,0.0532945736434108,0.7996102914968296,0.0,0.0,-0.032258064516129,-0.016,-0.0035671819262782,-0.0689655172413793,0.0273224043715847,0.0111111111111111,0.0597014925373134,0.0258620689655172,-0.0793650793650793,0.0256410256410256,0.0347222222222222,0.0422535211267605,0.0225269343780607,0.0555555555555555,0.0227948463825569,0.5276470253405736,0.0,0.0
African,-0.0060625853858087,-0.0102887487553933,0.0,0.0005813953488371,0.6380813953488372,0.4107558139534883,-0.014639125891661,-0.022886229259292602,0.15,0.1923076923076923,0.1342592592592592,0.125,0.0332446808510638,-0.0108695652173913,0.0476190476190476,0.0,-0.0441176470588235,-0.048780487804878,-0.0068027210884353,0.0595238095238095,0.0450191570881226,0.0089285714285714,-0.0222868217054263,0.9287594609525208,1.323174610555631,0.12914916945569122,-0.0129870129870129,0.0188679245283018,0.0272324255858138,0.0192307692307692,0.0060514372163388,-0.12,0.0317460317460317,-0.07,0.1403508771929824,-0.04,0.0230105465004793,-0.0175438596491228,0.0551267916207276,-0.0520833333333333,0.0238611713665943,0.6580921809575078,0.9475055878771208,0.13044515561693415
African American,0.0062086622573074,0.0104849279161205,-0.0017441860465116,-0.0063953488372092,0.6712209302325581,0.4078488372093023,-0.0023678782485448994,-0.0021125525877787998,0.28,0.1038461538461538,0.0677083333333333,0.015625,0.0292553191489361,-0.1847826086956521,0.0476190476190476,0.0416666666666666,0.0735294117647058,0.0060975609756097,0.0187074829931972,-0.0119047619047619,0.0708812260536398,-0.0714285714285714,0.0581395348837209,1.081191679313996,1.14131103862923,0.28158138781716635,0.0526315789473684,-0.0045871559633027,0.0176544766708701,-0.0576923076923076,0.014947683109118,0.0945945945945946,0.0317460317460317,-0.0095238095238095,-0.1052631578947368,0.0692307692307692,0.0263405456255879,0.1639344262295081,0.0229257641921397,0.0412371134020618,0.007470651013874,0.7197800658360801,0.5175887708280118,0.1921330404955065
Black,0.0005711574354815,0.0010159160176093,-0.0122093023255814,0.0267441860465116,0.6360465116279069,0.4377906976744186,-0.008005383070370799,-0.01158156448629,0.0,0.0846153846153846,0.0920138888888889,0.09375,0.0305851063829787,-0.0978260869565217,0.0714285714285714,0.0416666666666666,0.1176470588235294,-0.0609756097560975,0.0578231292517006,-0.0357142857142857,0.018199233716475,0.0714285714285714,0.003875968992248,0.8775495626219195,0.8715694508070564,0.07793927112508992,0.0,0.0046082949308755,0.0025773195876288,0.0204081632653061,0.0297619047619047,0.0,-0.0526315789473684,0.053763440860215,-0.0188679245283018,0.1367521367521367,0.0266009852216748,0.0,0.06,-0.0555555555555555,0.029082774049217,0.49061007846018434,0.6790247248233146,-0.037036946880389277
Caucasian,0.0025213141097174,0.0049904030710172,0.0174418604651162,-0.0145348837209302,0.5427325581395349,0.4947674418604651,-0.0060552263961348995,-0.0076070774328821,0.0,-0.023076923076923,-0.0162037037037037,0.234375,0.1023936170212766,-0.0760869565217391,0.0952380952380952,0.0083333333333333,-0.0441176470588235,0.0670731707317073,0.0144557823129251,0.0714285714285714,0.0411877394636015,0.0,0.0232558139534883,0.817226353844188,0.9277172253627217,0.017616062347358352,0.0,-0.0308641975308641,0.0434467776973207,0.225,0.0164744645799011,0.109090909090909,0.0476190476190476,-0.04,-0.0697674418604651,-0.0421052631578947,0.0219298245614035,0.119047619047619,-0.0147965474722564,0.0161290322580645,0.0241545893719806,0.8204257142477264,0.8199141605896791,0.29277868890715275
White,-0.0096193684362221,-0.0185902401239349,0.0055232558139534,-0.0470930232558139,0.5270348837209302,0.4825581395348837,-0.0181959089420744,-0.031187720627834203,0.06,-0.023076923076923,0.011574074074074,-0.03125,0.0492021276595744,0.0,0.0119047619047619,0.0666666666666666,0.0,0.0426829268292682,-0.0229591836734693,0.0119047619047619,0.0584291187739463,-0.0625,0.0697674418604651,0.5219179864239107,0.7354991645376806,-0.27769230507291887,0.125,-0.0838709677419354,0.018037518037518,0.0,-0.0218487394957983,0.0,0.3421052631578947,-0.1232876712328767,-0.0256410256410256,0.04,0.0617420066152149,0.0652173913043478,-0.0025062656641604,0.0307692307692307,0.0183374083129584,0.9583634879729608,0.9798786608124617,0.43071646263238716
European,0.0126456771501685,0.0209745079057761,0.0090116279069767,0.0290697674418605,0.6755813953488372,0.3970930232558139,0.0040691366443162,0.0083770274018768,0.03,-0.0653846153846153,0.0208333333333333,0.140625,0.0957446808510638,0.2608695652173913,0.0,-0.0833333333333333,0.2205882352941176,0.024390243902439,0.0629251700680272,-0.0476190476190476,0.0421455938697318,-0.0446428571428571,0.0445736434108527,1.1836753194268101,1.1939814724153075,0.38406502792998054,-0.0259740259740259,-0.0049751243781094,-0.0124223602484472,-0.0208333333333333,0.0301724137931034,0.0259740259740259,-0.0172413793103448,0.125,-0.125,0.046875,0.031278748850046,0.1020408163265306,0.0247678018575851,0.053763440860215,0.0440713536201469,0.6903898245259135,0.4234991565390795,0.16274279918533985
Roma,0.014336447306494,0.0240925152585929,0.0122093023255813,0.0267441860465116,0.688953488372093,0.4049418604651162,0.005759906800641701,0.011495034754693599,0.12,-0.0807692307692307,0.0196759259259259,0.15625,0.038563829787234,-0.0108695652173913,0.2738095238095238,0.0416666666666666,-0.0294117647058823,-0.0182926829268292,0.0595238095238095,0.1785714285714285,0.0555555555555555,0.0803571428571428,0.0406976744186046,1.2040148007352247,1.2594165090009075,0.4044045092383951,0.0246913580246913,-0.0318181818181818,0.0086633663366336,0.1568627450980392,0.0652173913043478,0.1666666666666666,0.0147058823529411,0.0198019801980198,-0.0655737704918032,0.1259259259259259,0.005524861878453,0.0967741935483871,0.0303347280334728,0.0744680851063829,0.0021299254526091,0.8891590622365554,0.8005121424612802,0.36151203689598177
Native American,0.0136588849707628,0.0217530390275111,0.0061046511627906,0.0290697674418605,0.7034883720930233,0.3720930232558139,0.0050823444649105,0.0091555585236118,0.13,0.0192307692307692,0.0833333333333333,-0.09375,0.0851063829787234,0.0108695652173913,0.0119047619047619,0.2333333333333333,-0.0588235294117647,-0.073170731707317,0.0612244897959183,0.0714285714285714,-0.0028735632183908,0.0178571428571428,0.0116279069767441,0.9645340813941616,0.9558412751620892,0.16492378989733203,0.0,-0.0044052863436123,0.0174021131137352,0.0192307692307692,0.0306122448979591,0.0779220779220779,0.1692307692307692,0.0,-0.0153846153846153,-0.0802919708029197,0.0314232902033271,0.1194029850746268,0.027807486631016,-0.0194174757281553,0.0146443514644351,0.6271754360280182,0.6972764475269513,0.09952841068744456
South American,0.000609120056218,0.0009442870632672,-0.0162790697674418,0.0459302325581395,0.7061046511627908,0.3549418604651163,-0.0079674204496343,-0.0116531934406321,0.02,-0.0384615384615384,0.1070601851851851,-0.046875,-0.0026595744680851,-0.2717391304347826,0.0,-0.0916666666666666,0.2794117647058823,0.0609756097560975,0.0977891156462585,-0.0357142857142857,0.0067049808429118,0.0,0.0329457364341085,1.0920035883158024,1.1250253555806544,0.29239329681897275,0.0941176470588235,-0.0136986301369863,0.028083028083028,0.037037037037037,-0.0143061516452074,0.1341463414634146,0.1515151515151515,-0.02803738317757,-0.0151515151515151,0.0074074074074074,0.0452079566003616,0.015625,0.0175801447776628,0.12,0.0031055900621118,0.725018984116277,0.7853486715330793,0.19737195877570335
Hispanic,0.0030651795601961,0.0048590864917394,-0.0052325581395348,0.0151162790697674,0.6651162790697674,0.3691860465116279,-0.0055113609456562,-0.0077383940121599,0.08,-0.0038461538461538,0.0532407407407407,0.125,0.0186170212765957,-0.0978260869565217,0.119047619047619,0.0083333333333333,0.0441176470588235,0.1646341463414634,0.1717687074829932,0.0952380952380952,0.0507662835249042,-0.0982142857142857,-0.0339147286821705,1.1645648492437,1.2798716495003692,0.36495455774687036,-0.0759493670886076,-0.0790697674418604,0.0155860349127182,0.04,0.0319303338171262,0.054054054054054,0.2580645161290322,0.0588235294117647,0.0983606557377049,0.1384615384615384,0.027027027027027,0.1111111111111111,0.0193965517241379,0.03125,0.0147679324894514,1.053852419406134,0.916317045726592,0.5262053940655604
Latino,0.0019382970742685,0.0032258064516128,-0.0229651162790697,0.0081395348837209,0.6604651162790698,0.3991279069767441,-0.0066382434315838,-0.0093716740522865,-0.05,0.0076923076923076,0.0671296296296296,0.0625,0.0199468085106383,-0.0978260869565217,0.0357142857142857,0.125,0.2794117647058823,0.073170731707317,0.1709183673469387,0.0357142857142857,0.0258620689655172,-0.0357142857142857,-0.0251937984496124,1.1117944211072222,1.0247109854004384,0.31218412961039255,0.0,-0.0669642857142857,0.006857855361596,0.0943396226415094,0.0130434782608695,0.0526315789473684,0.1692307692307692,0.0808080808080808,-0.2068965517241379,0.0977443609022556,0.0502793296089385,0.1,0.0096153846153846,0.0101010101010101,0.0084835630965005,0.9669958710127061,0.8228429822676917,0.4393488456721325
Jewish,-0.0062995582991857,-0.0114416475972539,0.001453488372093,0.0215116279069766,0.665406976744186,0.4494186046511628,-0.014876098805037999,-0.0240391281011532,0.03,0.0346153846153846,0.0127314814814814,0.078125,0.0904255319148936,0.0108695652173913,0.0595238095238095,-0.1166666666666666,0.0735294117647058,0.0792682926829268,0.0178571428571428,0.2857142857142857,0.0737547892720306,-0.0535714285714285,0.0426356589147286,1.0592884491968757,1.0798643934819576,0.2596781577000461,0.0609756097560975,-0.0921052631578947,0.0215326155794806,0.0,0.001477104874446,0.0,0.064516129032258,-0.0490196078431372,0.0535714285714285,0.0238095238095238,0.0632075471698113,0.1538461538461538,0.0463861920172599,0.05,0.0139634801288936,0.6944106557863848,0.6931491229725183,0.16676363044581122
Arab,-0.0006008595386208,-0.0010043521928355,0.0037790697674418,0.0122093023255813,0.6409883720930233,0.4017441860465116,-0.0091774000444731,-0.0136018326967348,0.08,-0.0692307692307692,0.0416666666666666,0.109375,0.0864361702127659,-0.1195652173913043,-0.0119047619047619,-0.1083333333333333,0.0294117647058823,-0.048780487804878,0.0025510204081632,0.0357142857142857,0.0727969348659003,0.1517857142857142,0.0591085271317829,1.0266606536562077,0.9634327654060943,0.22705036215937813,0.0384615384615384,-0.1220657276995305,0.0251612903225806,0.0943396226415094,0.0118870728083209,-0.028169014084507,0.2711864406779661,-0.0606060606060606,-0.037037037037037,0.0542635658914728,0.0502901353965183,-0.0175438596491228,0.0320796460176991,0.0777777777777777,0.0076923076923076,0.9285610967639487,0.9146808263608366,0.4009140714233751
Middle Eastern,-0.0007925336597306,-0.0013157894736841,0.002906976744186,0.0145348837209302,0.6700581395348837,0.3976744186046511,-0.0093690741655829,-0.0139132699775834,0.16,0.05,0.0208333333333333,-0.03125,0.038563829787234,-0.1195652173913043,-0.0595238095238095,-0.0166666666666666,-0.0588235294117647,0.0304878048780487,-0.0229591836734693,0.1071428571428571,0.2030651340996168,0.2053571428571428,0.0445736434108527,1.1688121521760997,1.2772150230376855,0.3692018606792701,-0.1866666666666666,0.0093023255813953,-0.0069930069930069,-0.108695652173913,0.0117130307467057,0.0,-0.0175438596491228,-0.03,0.0677966101694915,0.1021897810218978,0.0658396946564885,0.0983606557377049,0.0274122807017543,0.0612244897959183,-0.0053134962805526,0.7990515501746183,0.7322924688069583,0.27140452483404465
Asian,0.0090365940448587,0.0154656136887134,-0.007267441860465,0.011627906976744,0.6674418604651163,0.4156976744186046,0.0004600535390064005,0.0028681331848141,0.06,0.0653846153846153,0.0179398148148148,0.078125,-0.0053191489361702,0.1413043478260869,-0.0357142857142857,0.0333333333333333,-0.0147058823529411,-0.0182926829268292,0.0,0.0833333333333333,0.0469348659003831,-0.0267857142857142,0.1676356589147286,0.7948086837232355,1.113750163593908,-0.004801607773594063,0.0666666666666666,-0.0379146919431279,0.0308953341740227,0.0638297872340425,0.0146627565982404,0.0615384615384615,0.1228070175438596,0.0104166666666666,0.1147540983606557,-0.0338983050847457,0.0380952380952381,0.1551724137931034,0.0149572649572649,0.0,-0.0147835269271383,0.7803922295832337,0.9003891844846493,0.2527452042426601
