,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_ambig,African American_ambig,Black_ambig,Caucasian_ambig,White_ambig,European_ambig,Roma_ambig,Native American_ambig,South American_ambig,Hispanic_ambig,Latino_ambig,Jewish_ambig,Arab_ambig,Middle Eastern_ambig,Asian_ambig,TB_ambig,PB_ambig,diff_TB_ambig,African_disambig,African American_disambig,Black_disambig,Caucasian_disambig,White_disambig,European_disambig,Roma_disambig,Native American_disambig,South American_disambig,Hispanic_disambig,Latino_disambig,Jewish_disambig,Arab_disambig,Middle Eastern_disambig,Asian_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0085765405058523,0.0125974805038993,0.0066860465116279,0.0401162790697674,0.751453488372093,0.3191860465116279,0.0,0.0,-0.01,-0.0461538461538461,-0.0028935185185185,-0.046875,0.050531914893617,-0.0760869565217391,0.0357142857142857,0.0333333333333333,0.088235294117647,-0.0426829268292682,-0.0153061224489795,0.0595238095238095,-0.0162835249042145,-0.0267857142857142,0.0164728682170542,0.5668791154620267,0.0,0.0,-0.032258064516129,-0.012,-0.0077288941736028,-0.0517241379310344,0.0040983606557377,0.0,0.0,0.0172413793103448,-0.0317460317460317,0.0,0.0069444444444444,0.028169014084507,0.0029382957884427,0.0185185185185185,0.0039643211100099,0.21733146227880287,0.0,0.0
African,-0.0060625853858087,-0.0102887487553933,0.0,0.0005813953488371,0.6380813953488372,0.4107558139534883,-0.014639125891661,-0.022886229259292602,0.05,0.0961538461538461,0.0578703703703703,0.078125,-0.0132978723404255,-0.0217391304347826,-0.0119047619047619,-0.05,-0.0588235294117647,-0.0426829268292682,-0.0399659863945578,0.0119047619047619,-0.0076628352490421,-0.0178571428571428,-0.0474806201550387,0.6054687840057627,0.938042060019835,0.03858966854373591,0.0,-0.0047169811320754,0.0075997466751108,-0.0192307692307692,-0.0060514372163388,-0.0666666666666666,-0.0317460317460317,-0.05,0.1228070175438596,-0.032,-0.0076701821668264,-0.0350877192982456,0.0209481808158765,-0.0833333333333333,0.0021691973969631,0.49002726322209705,0.649248238404399,0.27269580094329415
African American,0.0062086622573074,0.0104849279161205,-0.0017441860465116,-0.0063953488372092,0.6712209302325581,0.4078488372093023,-0.0023678782485448994,-0.0021125525877787998,0.14,0.0307692307692307,0.0162037037037037,-0.015625,-0.0172872340425531,-0.1521739130434782,-0.0119047619047619,-0.0166666666666666,0.0441176470588235,-0.0060975609756097,-0.0238095238095238,-0.0595238095238095,0.0095785440613026,-0.0892857142857142,0.0116279069767441,0.6446712168219216,0.8202565157487282,0.0777921013598949,0.0526315789473684,-0.0045871559633027,-0.0006305170239596,-0.0576923076923076,-0.007473841554559,0.0135135135135135,0.0,-0.019047619047619,-0.0701754385964912,0.0076923076923076,0.0028222013170272,0.1147540983606557,0.0043668122270742,0.0,-0.0042689434364994,0.3596563353726851,0.3317530899428774,0.14232487309388223
Black,0.0005711574354815,0.0010159160176093,-0.0122093023255814,0.0267441860465116,0.6360465116279069,0.4377906976744186,-0.008005383070370799,-0.01158156448629,-0.04,0.0192307692307692,0.0358796296296296,0.03125,-0.014627659574468,-0.0869565217391304,0.0119047619047619,0.0,0.0588235294117647,-0.0426829268292682,0.0059523809523809,-0.0476190476190476,-0.0172413793103448,0.0267857142857142,-0.0310077519379844,0.4699620724252639,0.6052777887437939,-0.09691704303676285,0.0129870129870129,-0.0138248847926267,-0.0077319587628865,-0.0204081632653061,-0.0029761904761904,-0.015625,-0.0526315789473684,0.010752688172043,0.0,0.0769230769230769,-0.005911330049261,-0.0178571428571428,0.0222222222222222,-0.1,0.0078299776286353,0.3676812270837722,0.46942796434376616,0.15034976480496934
Caucasian,0.0025213141097174,0.0049904030710172,0.0174418604651162,-0.0145348837209302,0.5427325581395349,0.4947674418604651,-0.0060552263961348995,-0.0076070774328821,0.01,-0.0153846153846153,-0.0248842592592592,0.140625,0.0412234042553191,-0.0543478260869565,0.0714285714285714,0.0,-0.0294117647058823,0.0426829268292682,-0.010204081632653,0.0476190476190476,0.0114942528735632,-0.0178571428571428,-0.001937984496124,0.5191008774284027,0.6354921487533524,-0.04777823803362402,0.0,-0.0432098765432098,0.0166545981173063,0.125,-0.0032948929159802,0.0363636363636363,-0.0476190476190476,-0.0533333333333333,-0.0232558139534883,-0.0631578947368421,0.0021929824561403,0.0238095238095238,-0.0147965474722564,-0.032258064516129,0.0036231884057971,0.48856940024269047,0.5761378452715943,0.2712379379638876
White,-0.0096193684362221,-0.0185902401239349,0.0055232558139534,-0.0470930232558139,0.5270348837209302,0.4825581395348837,-0.0181959089420744,-0.031187720627834203,0.03,-0.0153846153846153,-0.011574074074074,-0.046875,0.014627659574468,-0.0108695652173913,0.0238095238095238,0.05,-0.0147058823529411,0.0426829268292682,-0.0357142857142857,0.0238095238095238,0.018199233716475,-0.0535714285714285,0.0261627906976744,0.4179865097516691,0.524530736015452,-0.14889260571035762,0.0714285714285714,-0.064516129032258,0.0064935064935064,-0.0263157894736842,-0.0285714285714285,0.0,0.1842105263157894,-0.1095890410958904,-0.0256410256410256,-0.02,0.022050716648291,0.0217391304347826,-0.0137844611528822,0.0,0.011002444987775,0.6053427712758848,0.6294648113467943,0.3880113089970819
European,0.0126456771501685,0.0209745079057761,0.0090116279069767,0.0290697674418605,0.6755813953488372,0.3970930232558139,0.0040691366443162,0.0083770274018768,0.01,-0.0538461538461538,-0.0173611111111111,0.09375,0.0412234042553191,0.1413043478260869,-0.0119047619047619,-0.0666666666666666,0.1470588235294117,0.0121951219512195,0.0085034013605442,-0.0476190476190476,-0.0105363984674329,-0.0535714285714285,0.000968992248062,0.7165096593572458,0.849794438726193,0.14963054389521901,-0.0259740259740259,-0.0199004975124378,-0.0142857142857142,-0.0625,0.0,0.0129870129870129,-0.0344827586206896,0.0729166666666666,-0.0535714285714285,0.015625,0.0018399264029438,0.0612244897959183,0.002063983488132,0.0,0.0209863588667366,0.39835786317170624,0.2507858970092445,0.18102640089290337
Roma,0.014336447306494,0.0240925152585929,0.0122093023255813,0.0267441860465116,0.688953488372093,0.4049418604651162,0.005759906800641701,0.011495034754693599,0.07,-0.0692307692307692,-0.0150462962962962,0.078125,-0.0013297872340425,-0.0326086956521739,0.1547619047619047,0.0,-0.0147058823529411,-0.024390243902439,0.010204081632653,0.0952380952380952,0.0067049808429118,0.0357142857142857,-0.002906976744186,0.6109669996026984,0.7752773161345797,0.04408788414067166,0.0123456790123456,-0.0363636363636363,-0.0068069306930693,0.0588235294117647,0.0260869565217391,0.0757575757575757,-0.0441176470588235,0.0198019801980198,-0.0327868852459016,0.0666666666666666,-0.0138121546961325,0.032258064516129,0.0094142259414225,0.0106382978723404,-0.0117145899893503,0.45739481994491693,0.44744966192277263,0.24006335766611406
Native American,0.0136588849707628,0.0217530390275111,0.0061046511627906,0.0290697674418605,0.7034883720930233,0.3720930232558139,0.0050823444649105,0.0091555585236118,0.06,-0.0153846153846153,0.0225694444444444,-0.0625,0.0239361702127659,-0.0326086956521739,-0.0119047619047619,0.1083333333333333,-0.0588235294117647,-0.0609756097560975,0.0059523809523809,0.0357142857142857,-0.0354406130268199,-0.0446428571428571,-0.0174418604651162,0.5962281574014167,0.6158987402307015,0.02934904193938992,0.0,-0.0088105726872246,0.002486016159105,-0.0192307692307692,0.0043731778425655,0.0389610389610389,0.0769230769230769,-0.0194174757281553,0.0,-0.0583941605839416,-0.0027726432532347,0.0746268656716417,0.0042780748663101,-0.0485436893203883,-0.0031380753138075,0.3619556365412593,0.45279307392669976,0.1446241742624564
South American,0.000609120056218,0.0009442870632672,-0.0162790697674418,0.0459302325581395,0.7061046511627908,0.3549418604651163,-0.0079674204496343,-0.0116531934406321,-0.04,-0.0461538461538461,0.0387731481481481,-0.0625,-0.0372340425531914,-0.2065217391304347,-0.0238095238095238,-0.0916666666666666,0.1617647058823529,0.024390243902439,0.0289115646258503,-0.0357142857142857,-0.0277777777777777,-0.0357142857142857,0.0,0.860931830078802,0.8069702735745069,0.2940527146167753,0.0588235294117647,-0.0319634703196347,0.0097680097680097,-0.0185185185185185,-0.0243204577968526,0.0609756097560975,0.0606060606060606,-0.0373831775700934,0.0,-0.0074074074074074,0.0090415913200723,-0.015625,-0.0031023784901758,0.05,-0.0113871635610766,0.39892237452576385,0.504290873841604,0.18159091224696097
