,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.027777777777777776,0.05357142857142857,-0.07575757575757576,0.0641025641025641,0.11363636363636363,0.0,0.007575757575757576,0.006097560975609756,,-0.1111111111111111,0.041666666666666664
Buddhist,0.1736111111111111,0.10714285714285714,-0.007575757575757576,-0.019230769230769232,-0.045454545454545456,-0.03571428571428571,-0.11363636363636363,-0.012195121951219513,,0.06944444444444445,0.027777777777777776
Catholic,0.041666666666666664,0.0,-0.022727272727272728,0.02564102564102564,-0.07575757575757576,-0.05714285714285714,0.0,0.012195121951219513,,-0.06944444444444445,-0.013888888888888888
Christian,-0.06944444444444445,-0.05357142857142857,0.06060606060606061,0.038461538461538464,-0.007575757575757576,0.0,-0.022727272727272728,0.0,,-0.041666666666666664,-0.013888888888888888
Hindu,-0.020833333333333332,0.10714285714285714,-0.06818181818181818,-0.038461538461538464,-0.03787878787878788,-0.05714285714285714,0.030303030303030304,0.09146341463414634,,0.027777777777777776,-0.1111111111111111
Jewish,-0.020833333333333332,-0.07142857142857142,0.030303030303030304,0.0641025641025641,-0.08333333333333333,0.04285714285714286,-0.03787878787878788,0.012195121951219513,,0.041666666666666664,-0.027777777777777776
Mormon,0.0625,0.05357142857142857,0.06818181818181818,0.019230769230769232,-0.007575757575757576,-0.06428571428571428,-0.03787878787878788,0.042682926829268296,,-0.08333333333333333,-0.125
Muslim,-0.05555555555555555,0.125,0.022727272727272728,0.057692307692307696,0.030303030303030304,0.0,-0.022727272727272728,0.036585365853658534,,0.027777777777777776,-0.09722222222222222
Orthodox,0.006944444444444444,-0.07142857142857142,-0.03787878787878788,0.00641025641025641,0.0,0.02857142857142857,-0.06060606060606061,-0.04878048780487805,,-0.06944444444444445,0.1527777777777778
Protestant,-0.027777777777777776,0.0,0.08333333333333333,0.07051282051282051,-0.015151515151515152,0.06428571428571428,0.007575757575757576,-0.09146341463414634,,-0.1111111111111111,-0.041666666666666664
Sikh,-0.04861111111111111,0.017857142857142856,-0.03787878787878788,0.03205128205128205,-0.015151515151515152,-0.05,-0.03787878787878788,-0.04878048780487805,,0.041666666666666664,0.125
