,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0069444444444444,-0.0178571428571428,0.0151515151515151,-0.0064102564102564,-0.0227272727272727,0.0285714285714285,-0.0151515151515151,0.0121951219512195,0.0277777777777777,0.0277777777777777,0.01805642528203499,0.0486111111111111,0.0178571428571428,0.0303030303030303,0.032051282051282,0.0681818181818181,0.0428571428571428,0.0606060606060606,0.024390243902439,0.0277777777777777,0.0277777777777777,0.0380413387425582,0.0,0.018333390863878637,0.082142857142857,0.8533333333333334
Atheist,0.0138888888888888,0.0,0.0227272727272727,0.0064102564102564,-0.0606060606060606,0.0285714285714285,-0.0378787878787878,0.0060975609756097,0.0277777777777777,0.0277777777777777,0.023173581161385993,0.0416666666666666,0.0,0.0227272727272727,0.032051282051282,0.0757575757575757,0.0428571428571428,0.053030303030303,0.0060975609756097,0.0277777777777777,0.0277777777777777,0.03297433596214079,0.011190147927952799,0.0,0.1179487179487179,0.8833333333333333
Buddhist,0.0416666666666666,0.0535714285714285,-0.0075757575757575,0.0,-0.0151515151515151,0.0214285714285714,-0.0227272727272727,-0.0060975609756097,0.0555555555555555,0.0555555555555555,0.027932988420793246,0.0555555555555555,0.0535714285714285,0.0227272727272727,0.0512820512820512,0.0909090909090909,0.0357142857142857,0.053030303030303,0.0060975609756097,0.0833333333333333,0.0555555555555555,0.0507776437654486,0.023143093356507955,0.0,0.1428571428571428,0.8116666666666666
Catholic,-0.0069444444444444,0.0178571428571428,0.0303030303030303,0.0576923076923076,-0.0378787878787878,0.0571428571428571,-0.0075757575757575,0.0060975609756097,-0.0138888888888888,0.0,0.023538077775882602,0.0347222222222222,0.0178571428571428,0.0454545454545454,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.0060975609756097,0.0694444444444444,0.0277777777777777,0.05513536937317422,0.025569796057600885,0.0,0.0970297029702971,0.6683333333333333
Christian,0.0069444444444444,0.0178571428571428,0.0151515151515151,0.0192307692307692,-0.0378787878787878,0.0,-0.0227272727272727,0.0304878048780487,0.0416666666666666,0.0277777777777777,0.0219722181612425,0.0347222222222222,0.0178571428571428,0.0303030303030303,0.0705128205128205,0.0833333333333333,0.0714285714285714,0.053030303030303,0.0304878048780487,0.0694444444444444,0.0277777777777777,0.048889745078769434,0.01448355844697305,0.0,0.1478599221789882,0.6916666666666667
Hindu,-0.0069444444444444,0.0,0.0227272727272727,0.0256410256410256,-0.0378787878787878,-0.0142857142857142,-0.0075757575757575,0.0,0.0138888888888888,0.0,0.0128941891441891,0.0347222222222222,0.0,0.0378787878787878,0.0384615384615384,0.1136363636363636,0.0285714285714285,0.053030303030303,0.0121951219512195,0.0138888888888888,0.0555555555555555,0.03879402101963073,0.01908192755753727,0.0,0.0595744680851064,0.6783333333333333
Jewish,0.0138888888888888,0.0178571428571428,0.0,0.0256410256410256,-0.0303030303030303,0.0214285714285714,-0.0151515151515151,0.0182926829268292,0.0555555555555555,0.0138888888888888,0.021200730164144747,0.0277777777777777,0.0535714285714285,0.0303030303030303,0.0384615384615384,0.0454545454545454,0.05,0.0757575757575757,0.0182926829268292,0.0833333333333333,0.0138888888888888,0.04368408014749473,0.015234436972241822,0.0,0.1082251082251082,0.7616666666666667
Mormon,0.0,0.0535714285714285,0.0151515151515151,-0.0064102564102564,-0.0151515151515151,0.0428571428571428,-0.0303030303030303,0.0060975609756097,0.0416666666666666,0.0416666666666666,0.025287578275383117,0.0277777777777777,0.0535714285714285,0.0454545454545454,0.0705128205128205,0.0909090909090909,0.0714285714285714,0.106060606060606,0.0060975609756097,0.0694444444444444,0.0694444444444444,0.06107012905793389,0.014926134163939042,0.0,0.1381443298969071,0.7
Muslim,0.0277777777777777,0.0,0.0227272727272727,0.0448717948717948,-0.0378787878787878,0.0285714285714285,-0.0454545454545454,0.0121951219512195,0.0555555555555555,0.0416666666666666,0.03166989514550485,0.0277777777777777,0.0714285714285714,0.0227272727272727,0.0448717948717948,0.0833333333333333,0.0571428571428571,0.0757575757575757,0.024390243902439,0.0555555555555555,0.0416666666666666,0.050465164916384385,0.018466949716949697,0.0,0.108695652173913,0.73
Protestant,0.0,0.0178571428571428,0.0151515151515151,0.0192307692307692,-0.053030303030303,0.0071428571428571,-0.0151515151515151,0.0,0.0694444444444444,0.0,0.01970085470085467,0.0416666666666666,0.0178571428571428,0.0303030303030303,0.0576923076923076,0.0833333333333333,0.05,0.0757575757575757,0.0121951219512195,0.0694444444444444,0.0277777777777777,0.04660274007834979,0.020167092392702122,0.0,0.1306042884990252,0.705
Sikh,-0.0069444444444444,0.0178571428571428,0.0378787878787878,0.0192307692307692,-0.0454545454545454,0.0,-0.0227272727272727,0.024390243902439,0.0,0.0416666666666666,0.021614987316206792,0.0486111111111111,0.0535714285714285,0.053030303030303,0.0576923076923076,0.0909090909090909,0.0428571428571428,0.0984848484848484,0.024390243902439,0.0277777777777777,0.0416666666666666,0.05389909210031155,0.021070772046381758,0.0,0.1354838709677419,0.7516666666666667
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.6983333333333334
