,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0138888888888888,0.0535714285714285,0.0,0.0128205128205128,-0.0757575757575757,0.0285714285714285,-0.0378787878787878,0.0,0.0416666666666666,0.0694444444444444,0.03335997335997331,0.0972222222222222,0.0892857142857142,0.0909090909090909,0.0384615384615384,0.1363636363636363,0.1571428571428571,0.1136363636363636,0.048780487804878,0.0972222222222222,0.0972222222222222,0.09662463552707451,0.0,0.025477282256093026,0.0915619389587074,0.8333333333333334
Atheist,0.0,0.0178571428571428,0.0227272727272727,0.0064102564102564,-0.0151515151515151,-0.0071428571428571,-0.0303030303030303,-0.0182926829268292,0.0138888888888888,0.0555555555555555,0.01873292019633479,0.0972222222222222,0.0892857142857142,0.0833333333333333,0.0833333333333333,0.0909090909090909,0.1214285714285714,0.106060606060606,0.0670731707317073,0.0694444444444444,0.1111111111111111,0.0919201597860134,0.024259615723030314,0.0,0.0691244239631336,0.8283333333333334
Buddhist,0.0,0.0535714285714285,0.0,-0.0064102564102564,-0.0075757575757575,0.0071428571428571,-0.053030303030303,-0.0060975609756097,0.0277777777777777,0.0555555555555555,0.02171614970395454,0.0972222222222222,0.0892857142857142,0.0757575757575757,0.0833333333333333,0.0833333333333333,0.1071428571428571,0.1287878787878787,0.0548780487804878,0.0833333333333333,0.0833333333333333,0.08864076303100688,0.017175690163495034,0.0,0.1462264150943395,0.795
Catholic,0.0559440559440559,0.0357142857142857,0.0075757575757575,0.0256410256410256,-0.0839694656488549,-0.0071428571428571,-0.053030303030303,-0.0121951219512195,0.0277777777777777,0.0555555555555555,0.03645462059816924,0.1678321678321678,0.0714285714285714,0.0984848484848484,0.0897435897435897,0.1297709923664122,0.1642857142857142,0.1590909090909091,0.1341463414634146,0.1388888888888889,0.1111111111111111,0.12647831346956273,0.02071369485724351,0.0,0.1177570093457944,0.52
Christian,0.0069444444444444,0.0357142857142857,0.0303030303030303,0.0064102564102564,-0.0757575757575757,0.0214285714285714,-0.053030303030303,0.0060975609756097,0.0416666666666666,0.0277777777777777,0.030513047250852087,0.1180555555555555,0.1071428571428571,0.0757575757575757,0.0961538461538461,0.1818181818181818,0.1214285714285714,0.1136363636363636,0.1158536585365853,0.125,0.0555555555555555,0.11104021655850922,0.014546236284041142,0.0,0.0502793296089385,0.5683333333333334
Hindu,0.0416666666666666,0.0535714285714285,0.0303030303030303,-0.0064102564102564,-0.0534351145038167,-0.0285714285714285,-0.0227272727272727,-0.0368098159509202,0.0694444444444444,0.0416666666666666,0.03846061248159309,0.1111111111111111,0.0892857142857142,0.0909090909090909,0.1089743589743589,0.1603053435114503,0.1142857142857142,0.1590909090909091,0.1104294478527607,0.1805555555555555,0.0972222222222222,0.1222169467798887,0.02920715601439618,0.0,0.0871212121212121,0.4933333333333333
Jewish,0.0277777777777777,0.0535714285714285,0.0227272727272727,0.0064102564102564,-0.0378787878787878,0.0214285714285714,-0.0681818181818181,-0.0182926829268292,0.0277777777777777,0.0138888888888888,0.029793526256940827,0.1111111111111111,0.125,0.0681818181818181,0.0705128205128205,0.1287878787878787,0.0928571428571428,0.1136363636363636,0.0548780487804878,0.0555555555555555,0.0694444444444444,0.08899651838676224,0.023386599850014463,0.0,0.0583657587548638,0.655
Mormon,0.0347222222222222,0.0178571428571428,-0.0151515151515151,0.0192307692307692,-0.0075757575757575,-0.0214285714285714,-0.0303030303030303,-0.0060975609756097,0.0,0.0277777777777777,0.018014434752239593,0.1319444444444444,0.125,0.0909090909090909,0.0833333333333333,0.1439393939393939,0.1357142857142857,0.1363636363636363,0.0792682926829268,0.0833333333333333,0.0833333333333333,0.10931391440537779,0.032107563845368677,0.0,0.0622568093385214,0.625
Muslim,0.0629370629370629,-0.0178571428571428,-0.0075757575757575,0.0,-0.0757575757575757,-0.0071942446043165,-0.0381679389312977,0.0245398773006134,0.0277777777777777,0.0416666666666666,0.03034740444082108,0.1328671328671328,0.0535714285714285,0.0833333333333333,0.1025641025641025,0.1363636363636363,0.079136690647482,0.099236641221374,0.0981595092024539,0.0833333333333333,0.1527777777777778,0.10213435858820544,0.02709121618463283,0.0,0.0843373493975903,0.625
Protestant,0.0069444444444444,0.0,0.0227272727272727,0.0576923076923076,-0.0681818181818181,0.0071428571428571,-0.0151515151515151,-0.0365853658536585,0.0694444444444444,-0.0277777777777777,0.03116478034160956,0.1180555555555555,0.1428571428571428,0.0833333333333333,0.1089743589743589,0.1590909090909091,0.1785714285714285,0.1363636363636363,0.1097560975609756,0.0972222222222222,0.1111111111111111,0.12453357956406734,0.03553207970890893,0.0,0.0718232044198894,0.5283333333333333
Sikh,0.0347222222222222,-0.0178571428571428,0.0151515151515151,0.032051282051282,-0.0303030303030303,-0.0071428571428571,-0.0454545454545454,-0.0365853658536585,0.0416666666666666,0.0416666666666666,0.03026012943695866,0.0763888888888889,0.0178571428571428,0.0757575757575757,0.0576923076923076,0.1212121212121212,0.1214285714285714,0.1212121212121212,0.0609756097560975,0.0972222222222222,0.0694444444444444,0.08191910054714929,0.030752969929799145,0.0,0.096646942800789,0.6433333333333333
