,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0138888888888888,0.0357142857142857,0.0151515151515151,0.0192307692307692,-0.0227272727272727,0.0357142857142857,-0.0075757575757575,0.0060975609756097,0.0277777777777777,0.0555555555555555,0.023943366931171762,0.0555555555555555,0.0357142857142857,0.0303030303030303,0.0192307692307692,0.0681818181818181,0.0785714285714285,0.0681818181818181,0.0182926829268292,0.0555555555555555,0.0555555555555555,0.04851424997766455,0.0,0.016736967568394368,0.0915619389587074,0.8333333333333334
Atheist,0.0277777777777777,0.0535714285714285,0.0303030303030303,0.0384615384615384,0.0075757575757575,0.0285714285714285,0.0151515151515151,0.024390243902439,0.0,0.0416666666666666,0.02674693869815816,0.0694444444444444,0.0535714285714285,0.0454545454545454,0.0384615384615384,0.0378787878787878,0.0571428571428571,0.0606060606060606,0.024390243902439,0.0277777777777777,0.0416666666666666,0.045639435090654545,0.0186260825894972,0.0,0.0691244239631336,0.6316666666666667
Buddhist,0.0138888888888888,0.0535714285714285,0.0227272727272727,0.0128205128205128,0.0227272727272727,0.05,0.0,0.0121951219512195,0.0138888888888888,0.0555555555555555,0.02573749421310393,0.0416666666666666,0.0535714285714285,0.0378787878787878,0.0512820512820512,0.0378787878787878,0.0642857142857142,0.0757575757575757,0.0121951219512195,0.0138888888888888,0.0555555555555555,0.04439605787166756,0.011914562402367272,0.0,0.1462264150943395,0.6183333333333333
Catholic,0.0209790209790209,0.0178571428571428,0.0227272727272727,0.0384615384615384,-0.0534351145038167,0.0285714285714285,-0.0151515151515151,0.0182926829268292,0.0277777777777777,0.0694444444444444,0.03126979384007864,0.0489510489510489,0.0178571428571428,0.0681818181818181,0.0641025641025641,0.0839694656488549,0.1,0.0757575757575757,0.0426829268292682,0.0555555555555555,0.0694444444444444,0.06265025423282726,0.012326426908906899,0.0,0.1177570093457944,0.7616666666666667
Christian,0.0347222222222222,0.0178571428571428,0.0378787878787878,0.0256410256410256,-0.0227272727272727,0.0357142857142857,-0.0075757575757575,0.0304878048780487,0.0416666666666666,0.0277777777777777,0.028204874393898727,0.0347222222222222,0.0178571428571428,0.0378787878787878,0.0769230769230769,0.0984848484848484,0.0785714285714285,0.0681818181818181,0.0426829268292682,0.0416666666666666,0.0277777777777777,0.05247466963930373,0.01338849158971111,0.0,0.0502793296089385,0.7816666666666666
Hindu,0.0138888888888888,0.0357142857142857,0.0151515151515151,0.032051282051282,-0.0229007633587786,0.0142857142857142,0.0,0.0061349693251533,0.0416666666666666,0.0138888888888888,0.01956829743311731,0.0555555555555555,0.0357142857142857,0.0303030303030303,0.0576923076923076,0.1297709923664122,0.0428571428571428,0.0909090909090909,0.0429447852760736,0.0416666666666666,0.0694444444444444,0.059685830178500966,0.009759129636144689,0.0,0.0871212121212121,0.7583333333333333
Jewish,0.0277777777777777,0.0357142857142857,0.0227272727272727,0.032051282051282,-0.0075757575757575,0.05,-0.0303030303030303,0.0060975609756097,0.0138888888888888,0.0416666666666666,0.026780252268057102,0.0555555555555555,0.0357142857142857,0.0378787878787878,0.032051282051282,0.053030303030303,0.05,0.0757575757575757,0.0182926829268292,0.0416666666666666,0.0416666666666666,0.04416138062479521,0.01142274392274394,0.0,0.0583657587548638,0.7683333333333333
Mormon,0.0069444444444444,-0.0357142857142857,0.0,0.0384615384615384,0.0,0.0142857142857142,0.0,0.0121951219512195,-0.0138888888888888,0.0277777777777777,0.01492677715238687,0.0486111111111111,0.0714285714285714,0.0454545454545454,0.0384615384615384,0.0606060606060606,0.0714285714285714,0.106060606060606,0.0365853658536585,0.0416666666666666,0.0277777777777777,0.05480808148491071,0.024002890740695587,0.0,0.0622568093385214,0.7466666666666667
Muslim,0.0209790209790209,-0.0178571428571428,0.0075757575757575,0.0128205128205128,-0.0454545454545454,0.014388489208633,0.0,0.0429447852760736,0.0,0.0555555555555555,0.02175758097272415,0.0209790209790209,0.0178571428571428,0.0227272727272727,0.0641025641025641,0.0909090909090909,0.0431654676258992,0.0610687022900763,0.0552147239263803,0.0277777777777777,0.1111111111111111,0.0514912874306336,0.01909014035344991,0.0,0.0843373493975903,0.7266666666666667
Protestant,0.0208333333333333,-0.0357142857142857,0.0303030303030303,0.0705128205128205,-0.0151515151515151,0.0071428571428571,0.0378787878787878,0.0121951219512195,0.0694444444444444,0.0,0.029917619643229372,0.0347222222222222,0.0357142857142857,0.0454545454545454,0.0833333333333333,0.0757575757575757,0.1071428571428571,0.0833333333333333,0.024390243902439,0.0694444444444444,0.0555555555555555,0.06148483968605915,0.032972809710614594,0.0,0.0718232044198894,0.78
Sikh,0.0138888888888888,0.0,0.0151515151515151,0.0256410256410256,-0.0151515151515151,0.0142857142857142,-0.0151515151515151,-0.0121951219512195,0.0277777777777777,0.0138888888888888,0.015313196288805989,0.0416666666666666,0.0,0.0454545454545454,0.0256410256410256,0.0757575757575757,0.0571428571428571,0.0757575757575757,0.0121951219512195,0.0277777777777777,0.0416666666666666,0.040305981281590984,0.013866397829812471,0.0,0.096646942800789,0.76
