,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0892857142857142,0.0151515151515151,0.032051282051282,-0.0984848484848484,0.0642857142857142,-0.0454545454545454,0.0060975609756097,0.0694444444444444,0.125,0.05452556251336734,0.1527777777777778,0.125,0.1212121212121212,0.0576923076923076,0.2045454545454545,0.2357142857142857,0.1818181818181818,0.0670731707317073,0.1527777777777778,0.1527777777777778,0.14513888550473916,0.0,0.039233717322796915,0.0915619389587074,0.8333333333333334
Atheist,0.0277777777777777,0.0714285714285714,0.053030303030303,0.0448717948717948,-0.0075757575757575,0.0214285714285714,-0.0151515151515151,0.0060975609756097,0.0138888888888888,0.0972222222222222,0.03584729633510116,0.1666666666666666,0.1428571428571428,0.1287878787878787,0.1217948717948717,0.1287878787878787,0.1785714285714285,0.1666666666666666,0.0914634146341463,0.0972222222222222,0.1527777777777778,0.13755959487666797,0.03437368187368186,0.0,0.0691244239631336,0.8283333333333334
Buddhist,0.0138888888888888,0.1071428571428571,0.0227272727272727,0.0064102564102564,0.0151515151515151,0.0571428571428571,-0.053030303030303,0.0060975609756097,0.0416666666666666,0.1111111111111111,0.04343692892473376,0.1388888888888889,0.1428571428571428,0.1136363636363636,0.1346153846153846,0.1212121212121212,0.1714285714285714,0.2045454545454545,0.0670731707317073,0.0972222222222222,0.1388888888888889,0.13303682090267452,0.02349844599844598,0.0,0.1462264150943395,0.795
Catholic,0.0769230769230769,0.0535714285714285,0.0303030303030303,0.0641025641025641,-0.1374045801526717,0.0214285714285714,-0.0681818181818181,0.0060975609756097,0.0555555555555555,0.125,0.06385681861943263,0.2167832167832167,0.0892857142857142,0.1666666666666666,0.1538461538461538,0.2137404580152671,0.2642857142857143,0.2348484848484848,0.1768292682926829,0.1944444444444444,0.1805555555555555,0.18912856770239003,0.02782331959812876,0.0,0.1177570093457944,0.52
Christian,0.0416666666666666,0.0535714285714285,0.0681818181818181,0.032051282051282,-0.0984848484848484,0.0571428571428571,-0.0606060606060606,0.0365853658536585,0.0833333333333333,0.0555555555555555,0.058717921644750856,0.1527777777777778,0.125,0.1136363636363636,0.173076923076923,0.2803030303030303,0.2,0.1818181818181818,0.1585365853658536,0.1666666666666666,0.0833333333333333,0.163514886197813,0.02665267659170098,0.0,0.0502793296089385,0.5683333333333334
Hindu,0.0555555555555555,0.0892857142857142,0.0454545454545454,0.0256410256410256,-0.0763358778625954,-0.0142857142857142,-0.0227272727272727,-0.0306748466257668,0.1111111111111111,0.0555555555555555,0.05266272191048564,0.1666666666666666,0.125,0.1212121212121212,0.1666666666666666,0.2900763358778626,0.1571428571428571,0.25,0.1533742331288343,0.2222222222222222,0.1666666666666666,0.18190277695838972,0.036360003290228406,0.0,0.0871212121212121,0.4933333333333333
Jewish,0.0555555555555555,0.0892857142857142,0.0454545454545454,0.0384615384615384,-0.0454545454545454,0.0714285714285714,-0.0984848484848484,-0.0121951219512195,0.0416666666666666,0.0555555555555555,0.055354266329876035,0.1666666666666666,0.1607142857142857,0.106060606060606,0.1025641025641025,0.1818181818181818,0.1428571428571428,0.1893939393939394,0.073170731707317,0.0972222222222222,0.1111111111111111,0.1331578990115575,0.032098721062135696,0.0,0.0583657587548638,0.655
Mormon,0.0416666666666666,-0.0178571428571428,-0.0151515151515151,0.0576923076923076,-0.0075757575757575,-0.0071428571428571,-0.0303030303030303,0.0060975609756097,-0.0138888888888888,0.0555555555555555,0.0252931282809331,0.1805555555555555,0.1964285714285714,0.1363636363636363,0.1217948717948717,0.2045454545454545,0.2071428571428571,0.2424242424242424,0.1158536585365853,0.125,0.1111111111111111,0.16412199589028853,0.053502053502053434,0.0,0.0622568093385214,0.625
Muslim,0.0839160839160839,-0.0357142857142857,0.0,0.0128205128205128,-0.1212121212121212,0.0071942446043165,-0.0381679389312977,0.0674846625766871,0.0277777777777777,0.0972222222222222,0.04915098497753048,0.1538461538461538,0.0714285714285714,0.106060606060606,0.1666666666666666,0.2272727272727272,0.1223021582733813,0.1603053435114503,0.1533742331288343,0.1111111111111111,0.2638888888888889,0.1536256460188391,0.04612352632758082,0.0,0.0843373493975903,0.625
Protestant,0.0277777777777777,-0.0357142857142857,0.053030303030303,0.1282051282051282,-0.0833333333333333,0.0142857142857142,0.0227272727272727,-0.024390243902439,0.1388888888888889,-0.0277777777777777,0.05561307256429204,0.1527777777777778,0.1785714285714285,0.1287878787878787,0.1923076923076923,0.2348484848484848,0.2857142857142857,0.2196969696969697,0.1341463414634146,0.1666666666666666,0.1666666666666666,0.18601841925012652,0.06728537722440157,0.0,0.0718232044198894,0.5283333333333333
Sikh,0.0486111111111111,-0.0178571428571428,0.0303030303030303,0.0576923076923076,-0.0454545454545454,0.0071428571428571,-0.0606060606060606,-0.048780487804878,0.0694444444444444,0.0555555555555555,0.04414475429719328,0.1180555555555555,0.0178571428571428,0.1212121212121212,0.0833333333333333,0.1969696969696969,0.1785714285714285,0.1969696969696969,0.073170731707317,0.125,0.1111111111111111,0.12222508182874034,0.04461936775961164,0.0,0.096646942800789,0.6433333333333333
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.0396975425330812,0.5633333333333334
