,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0416666666666666,0.1428571428571428,0.0454545454545454,-0.0192307692307692,-0.1969696969696969,0.0285714285714285,-0.0454545454545454,-0.0304878048780487,0.125,0.0972222222222222,0.07729148223050657,0.2638888888888889,0.2857142857142857,0.4090909090909091,0.2371794871794871,0.4242424242424242,0.1,0.4545454545454545,0.2256097560975609,0.2916666666666667,0.2638888888888889,0.2955826761314566,0.0,0.08268873098446267,0.0292800967937084,0.7066666666666667
Atheist,0.1319444444444444,0.1607142857142857,-0.0984848484848484,-0.0576923076923076,-0.1212121212121212,-0.05,-0.0454545454545454,0.0365853658536585,0.0416666666666666,0.1944444444444444,0.09381990299673224,0.5208333333333334,0.4464285714285714,0.4924242424242424,0.4807692307692308,0.5151515151515151,0.3642857142857142,0.5303030303030303,0.3170731707317073,0.5138888888888888,0.5,0.4681157697316234,0.06924935836521198,0.0,0.0395201037613488,0.7133333333333334
Buddhist,-0.0069444444444444,0.2142857142857142,0.0,0.0064102564102564,-0.053030303030303,-0.0357142857142857,-0.1136363636363636,0.024390243902439,0.0833333333333333,0.0694444444444444,0.060718938920158394,0.2847222222222222,0.3571428571428571,0.303030303030303,0.25,0.3712121212121212,0.1785714285714285,0.3257575757575757,0.2195121951219512,0.3611111111111111,0.2638888888888889,0.29149487030584587,0.0591864673267112,0.0,0.0208049242424242,0.4716666666666667
Catholic,-0.0625,0.1607142857142857,0.2045454545454545,0.1282051282051282,-0.1969696969696969,-0.0357142857142857,-0.1136363636363636,-0.0609756097560975,0.0277777777777777,0.0972222222222222,0.1088260824541312,0.7152777777777778,0.8035714285714286,0.8712121212121212,0.782051282051282,0.8333333333333334,0.5785714285714286,0.7954545454545454,0.6097560975609756,0.7222222222222222,0.6527777777777778,0.7364228014532891,0.06887281756184195,0.0,0.0562091503267974,0.7683333333333333
Christian,-0.1527777777777778,-0.0892857142857142,0.106060606060606,0.1153846153846153,-0.1212121212121212,0.1071428571428571,-0.0454545454545454,-0.0853658536585365,0.1111111111111111,0.1111111111111111,0.10449063131989958,0.6527777777777778,0.6607142857142857,0.696969696969697,0.717948717948718,0.7727272727272727,0.4785714285714286,0.7575757575757576,0.5853658536585366,0.6666666666666666,0.5555555555555556,0.6544873013165696,0.08587935776960164,0.0,0.0620380273321449,0.7933333333333333
Hindu,-0.1666666666666666,0.1071428571428571,-0.0075757575757575,0.0064102564102564,0.0151515151515151,0.0928571428571428,-0.0227272727272727,-0.0792682926829268,0.0,0.2638888888888889,0.0761688650103284,0.7083333333333334,0.7142857142857143,0.7348484848484849,0.7115384615384616,0.8181818181818182,0.5785714285714286,0.7803030303030303,0.6646341463414634,0.6666666666666666,0.6805555555555556,0.7057918639625957,0.09623003013246911,0.0,0.0762589928057553,0.7766666666666666
Jewish,-0.1527777777777778,0.125,-0.0227272727272727,0.0512820512820512,-0.1212121212121212,0.1857142857142857,-0.1439393939393939,-0.048780487804878,0.2638888888888889,0.1111111111111111,0.12264333904577807,0.8055555555555556,0.7678571428571429,0.7045454545454546,0.7435897435897436,0.7575757575757576,0.7285714285714285,0.7196969696969697,0.6219512195121951,0.7361111111111112,0.6666666666666666,0.7252121049682025,0.08534519680861143,0.0,0.0483333333333333,0.76
Mormon,-0.1319444444444444,0.1607142857142857,0.053030303030303,0.0576923076923076,-0.2121212121212121,0.0928571428571428,0.1439393939393939,-0.0609756097560975,-0.0972222222222222,0.0972222222222222,0.11077191439996312,0.6180555555555556,0.625,0.6742424242424242,0.6346153846153846,0.696969696969697,0.4071428571428571,0.6893939393939394,0.4634146341463415,0.6805555555555556,0.5138888888888888,0.6003278936510643,0.0797508284398528,0.0,0.0752856246076585,0.7183333333333334
Muslim,-0.125,0.1785714285714285,0.0833333333333333,-0.0897435897435897,-0.2045454545454545,0.05,-0.1212121212121212,0.1463414634146341,0.0972222222222222,0.2222222222222222,0.13181918352650057,0.6944444444444444,0.75,0.7045454545454546,0.717948717948718,0.7803030303030303,0.6071428571428571,0.7575757575757576,0.6951219512195121,0.6805555555555556,0.6111111111111112,0.699874887984644,0.07451415116049262,0.0,0.035982905982906,0.755
Protestant,-0.1388888888888889,0.25,-0.053030303030303,0.2179487179487179,-0.2045454545454545,-0.0285714285714285,-0.0378787878787878,-0.1158536585365853,0.3611111111111111,0.1111111111111111,0.1518939461622388,0.7361111111111112,0.7142857142857143,0.7651515151515151,0.7692307692307693,0.7954545454545454,0.6142857142857143,0.7651515151515151,0.6524390243902439,0.75,0.6944444444444444,0.7256554353505573,0.1031022974315657,0.0,0.067768959435626,0.7916666666666666
Sikh,-0.0486111111111111,0.125,-0.0378787878787878,-0.0448717948717948,-0.0984848484848484,0.0714285714285714,-0.1969696969696969,0.048780487804878,0.0138888888888888,0.4444444444444444,0.11303586318830217,0.6597222222222222,0.5892857142857143,0.7196969696969697,0.7115384615384616,0.7651515151515151,0.5,0.7424242424242424,0.5487804878048781,0.6527777777777778,0.6944444444444444,0.6583821835346225,0.10475680484826824,0.0,0.0704639804639805,0.7433333333333333
