,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0069444444444444,0.0535714285714285,0.0303030303030303,-0.0064102564102564,-0.0757575757575757,-0.0071428571428571,-0.0151515151515151,-0.0121951219512195,0.0277777777777777,0.0833333333333333,0.0318587340843438,0.1041666666666666,0.0535714285714285,0.0757575757575757,0.0448717948717948,0.1363636363636363,0.1071428571428571,0.106060606060606,0.048780487804878,0.0833333333333333,0.1111111111111111,0.08711594976838873,0.0,0.030130950364834753,0.0863309352517984,0.84
Atheist,0.0555555555555555,-0.0357142857142857,0.0303030303030303,-0.0192307692307692,-0.0378787878787878,0.0,-0.0303030303030303,0.0060975609756097,0.0277777777777777,-0.0138888888888888,0.025674968662773502,0.125,0.1071428571428571,0.0757575757575757,0.0576923076923076,0.0984848484848484,0.1,0.0909090909090909,0.0670731707317073,0.1111111111111111,0.0694444444444444,0.09026154062739425,0.03264054035395496,0.0,0.0785340314136124,0.8416666666666667
Buddhist,-0.0208333333333333,0.0535714285714285,0.0378787878787878,0.0192307692307692,-0.0757575757575757,-0.0142857142857142,-0.0681818181818181,0.0182926829268292,0.0833333333333333,0.0555555555555555,0.04469209990551448,0.1041666666666666,0.1607142857142857,0.0681818181818181,0.0576923076923076,0.106060606060606,0.0571428571428571,0.0984848484848484,0.0426829268292682,0.1111111111111111,0.0833333333333333,0.0889570761217102,0.023498885937910302,0.0,0.1807228915662651,0.8716666666666667
Catholic,-0.0069444444444444,0.0,0.0757575757575757,0.0256410256410256,-0.0833333333333333,-0.0285714285714285,-0.0227272727272727,-0.0060975609756097,0.0138888888888888,0.0694444444444444,0.033240597478402314,0.1597222222222222,0.1428571428571428,0.1212121212121212,0.141025641025641,0.1742424242424242,0.1142857142857142,0.1590909090909091,0.0914634146341463,0.125,0.125,0.1353899589570321,0.02154215702996189,0.0,0.0912698412698411,0.5566666666666666
Christian,-0.0208333333333333,0.0714285714285714,0.0151515151515151,0.0641025641025641,-0.0227272727272727,-0.0142857142857142,-0.0378787878787878,-0.0060975609756097,-0.0416666666666666,0.0138888888888888,0.030806087543892365,0.1458333333333333,0.0714285714285714,0.0757575757575757,0.141025641025641,0.1590909090909091,0.1428571428571428,0.1439393939393939,0.1158536585365853,0.1527777777777778,0.1805555555555555,0.13291195593024857,0.035918613906418775,0.0,0.088560885608856,0.4883333333333333
Hindu,-0.0277777777777777,0.0535714285714285,0.053030303030303,0.0,-0.0151515151515151,-0.0071428571428571,-0.0378787878787878,0.0,0.0,0.0277777777777777,0.02223304473304469,0.1805555555555555,0.1964285714285714,0.0833333333333333,0.1153846153846153,0.1666666666666666,0.1357142857142857,0.1136363636363636,0.073170731707317,0.1388888888888889,0.0277777777777777,0.12315567900933748,0.02427215399776373,0.0,0.1063829787234043,0.675
Jewish,-0.0208333333333333,0.0909090909090909,0.0303030303030303,-0.0384615384615384,-0.0227272727272727,0.0215827338129496,-0.0378787878787878,0.0060975609756097,0.0555555555555555,0.0,0.03243489039571682,0.1458333333333333,0.1636363636363636,0.0757575757575757,0.1025641025641025,0.1439393939393939,0.1510791366906475,0.1439393939393939,0.0792682926829268,0.0833333333333333,0.0833333333333333,0.11726842592104036,0.03310536829180448,0.0,0.0729613733905578,0.6283333333333333
Mormon,-0.0416666666666666,0.0,0.0378787878787878,0.0064102564102564,-0.0227272727272727,0.0,0.0075757575757575,-0.0121951219512195,0.0416666666666666,0.0138888888888888,0.018400941876551592,0.1805555555555555,0.1071428571428571,0.0833333333333333,0.1089743589743589,0.1742424242424242,0.1428571428571428,0.1287878787878787,0.1219512195121951,0.2083333333333333,0.0972222222222222,0.1353400325961301,0.02888125763125759,0.0,0.0968992248062015,0.5083333333333333
Muslim,-0.0486111111111111,0.0,0.0151515151515151,0.0384615384615384,-0.0757575757575757,0.0571428571428571,-0.0378787878787878,0.0426829268292682,0.0277777777777777,-0.0416666666666666,0.03851307567770977,0.1597222222222222,0.1428571428571428,0.0606060606060606,0.0897435897435897,0.1666666666666666,0.1,0.0984848484848484,0.1402439024390244,0.1111111111111111,0.0972222222222222,0.11666577663528879,0.04360413299437684,0.0,0.0446428571428572,0.6416666666666667
Protestant,-0.0416666666666666,0.0178571428571428,0.0303030303030303,0.0576923076923076,-0.0227272727272727,-0.0142857142857142,-0.053030303030303,-0.0121951219512195,0.0555555555555555,0.0277777777777777,0.03330908928469899,0.1944444444444444,0.125,0.1363636363636363,0.1602564102564102,0.1742424242424242,0.2142857142857142,0.1287878787878787,0.1341463414634146,0.1666666666666666,0.0833333333333333,0.15175268498439223,0.0329813242313242,0.0,0.1037037037037036,0.4366666666666666
Sikh,0.0138888888888888,0.0,0.0303030303030303,-0.0193548387096774,-0.0454545454545454,0.0215827338129496,-0.0757575757575757,-0.0121951219512195,0.0694444444444444,0.0972222222222222,0.03852034015445533,0.1527777777777778,0.1428571428571428,0.0606060606060606,0.0709677419354838,0.1515151515151515,0.1223021582733813,0.1212121212121212,0.073170731707317,0.125,0.1527777777777778,0.11731866636622139,0.02486506927357471,0.0,0.1533477321814254,0.7516666666666667
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.1302752293577982,0.4
