,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0625,0.0714285714285714,0.0454545454545454,-0.0128205128205128,-0.0757575757575757,0.0285714285714285,-0.0681818181818181,-0.0060975609756097,0.0833333333333333,0.0138888888888888,0.04680342354122838,0.1319444444444444,0.1071428571428571,0.0909090909090909,0.0769230769230769,0.2121212121212121,0.1285714285714285,0.1439393939393939,0.0670731707317073,0.0833333333333333,0.0972222222222222,0.11391802303387666,0.0,0.039172209903917204,0.1095152603231597,0.8516666666666667
Atheist,0.1527777777777778,0.0178571428571428,0.0227272727272727,0.0,-0.0757575757575757,0.0,-0.0227272727272727,0.0182926829268292,0.0416666666666666,0.0416666666666666,0.039347305810720413,0.2916666666666667,0.1607142857142857,0.0984848484848484,0.1153846153846153,0.2272727272727272,0.1142857142857142,0.2348484848484848,0.0914634146341463,0.125,0.125,0.15841207572914884,0.03472576542698492,0.0,0.1327433628318584,0.4583333333333333
Buddhist,0.0138888888888888,0.0892857142857142,0.053030303030303,0.0128205128205128,-0.0303030303030303,0.0142857142857142,-0.0984848484848484,0.0304878048780487,0.0277777777777777,0.0277777777777777,0.039814237253261574,0.1111111111111111,0.125,0.0833333333333333,0.0897435897435897,0.1363636363636363,0.1,0.1287878787878787,0.0548780487804878,0.0833333333333333,0.1111111111111111,0.10236620425644813,0.02957581375264301,0.0,0.0796915167095115,0.5816666666666667
Catholic,-0.0347222222222222,0.0892857142857142,0.1287878787878787,0.0448717948717948,-0.0681818181818181,0.0428571428571428,-0.0303030303030303,-0.0121951219512195,-0.0416666666666666,-0.0138888888888888,0.05067602790163761,0.1319444444444444,0.1964285714285714,0.2045454545454545,0.1474358974358974,0.2045454545454545,0.1285714285714285,0.1363636363636363,0.073170731707317,0.1805555555555555,0.125,0.15285611745977595,0.047472060459865295,0.0,0.0647181628392483,0.7
Christian,0.0208333333333333,0.0178571428571428,0.0303030303030303,0.1025641025641025,-0.106060606060606,0.0142857142857142,-0.0378787878787878,-0.024390243902439,0.0833333333333333,0.0,0.04375062945184892,0.2013888888888889,0.0535714285714285,0.1515151515151515,0.2179487179487179,0.2121212121212121,0.1714285714285714,0.2045454545454545,0.1097560975609756,0.1666666666666666,0.0833333333333333,0.15722755225804003,0.033284757248171856,0.0,0.0863723608445297,0.7566666666666667
Hindu,0.0,0.0892857142857142,0.0909090909090909,0.0,-0.0833333333333333,-0.0071428571428571,-0.1212121212121212,0.0365853658536585,0.0833333333333333,0.0138888888888888,0.05256907049589974,0.1527777777777778,0.1607142857142857,0.106060606060606,0.0769230769230769,0.2954545454545454,0.1357142857142857,0.1818181818181818,0.1097560975609756,0.1666666666666666,0.1527777777777778,0.1538663301468179,0.027763547428181563,0.0,0.1116071428571428,0.6466666666666666
Jewish,0.0,-0.0178571428571428,0.0909090909090909,0.0256410256410256,-0.053030303030303,0.0642857142857142,-0.0909090909090909,0.0,0.0277777777777777,0.0972222222222222,0.04676323676323673,0.1388888888888889,0.1964285714285714,0.1363636363636363,0.0641025641025641,0.2045454545454545,0.1928571428571428,0.1818181818181818,0.0853658536585365,0.1388888888888889,0.1805555555555555,0.15198147381074206,0.0461857079235128,0.0,0.0817610062893081,0.6983333333333334
Mormon,0.0277777777777777,0.0178571428571428,0.0378787878787878,-0.0128205128205128,-0.0833333333333333,0.0785714285714285,0.0151515151515151,0.0182926829268292,0.0,0.0555555555555555,0.03472387368728826,0.2222222222222222,0.2321428571428571,0.1136363636363636,0.1282051282051282,0.2803030303030303,0.1785714285714285,0.2727272727272727,0.1768292682926829,0.1666666666666666,0.0833333333333333,0.18546375711009852,0.03861687431809382,0.0,0.088,0.7083333333333334
Muslim,-0.0069444444444444,0.0178571428571428,0.0227272727272727,0.0064102564102564,-0.0681818181818181,0.0071428571428571,-0.1136363636363636,0.1280487804878048,0.125,0.0416666666666666,0.05376156025546265,0.1736111111111111,0.125,0.1287878787878787,0.1089743589743589,0.2954545454545454,0.0928571428571428,0.1893939393939394,0.2012195121951219,0.1527777777777778,0.0694444444444444,0.15375207109963204,0.04430235753406485,0.0,0.1185682326621924,0.6383333333333333
Protestant,0.0347222222222222,-0.0535714285714285,0.106060606060606,0.0576923076923076,-0.0454545454545454,0.0857142857142857,-0.0378787878787878,-0.0365853658536585,0.0833333333333333,-0.0138888888888888,0.05549017716700638,0.2013888888888889,0.125,0.1666666666666666,0.2756410256410256,0.1969696969696969,0.2714285714285714,0.25,0.1463414634146341,0.2777777777777778,0.1805555555555555,0.20917696463428168,0.04599111593014029,0.0,0.0790513833992094,0.7016666666666667
Sikh,-0.0416666666666666,-0.0357142857142857,0.0,0.0512820512820512,-0.0833333333333333,0.0142857142857142,-0.0606060606060606,0.0121951219512195,0.0833333333333333,0.0833333333333333,0.04657499005059977,0.1805555555555555,0.1428571428571428,0.0757575757575757,0.1025641025641025,0.1742424242424242,0.1714285714285714,0.1666666666666666,0.0609756097560975,0.1944444444444444,0.1666666666666666,0.1436158759939247,0.04380409901751362,0.0,0.0660980810234541,0.69
