,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0347222222222222,0.0535714285714285,0.0151515151515151,0.0512820512820512,-0.1136363636363636,0.0,0.0606060606060606,0.0304878048780487,0.0277777777777777,0.0833333333333333,0.04705685574588009,0.0902777777777777,0.0535714285714285,0.1818181818181818,0.1282051282051282,0.2348484848484848,0.0571428571428571,0.3484848484848485,0.0670731707317073,0.0555555555555555,0.1111111111111111,0.13280885442470808,0.0,0.058064831848368435,0.025637342908438,0.72
Atheist,0.0833333333333333,0.0178571428571428,0.0454545454545454,0.0641025641025641,-0.0378787878787878,0.0142857142857142,-0.0303030303030303,0.0365853658536585,0.0416666666666666,0.0555555555555555,0.04270227062909985,0.1111111111111111,0.0178571428571428,0.0909090909090909,0.0897435897435897,0.1287878787878787,0.0285714285714285,0.1666666666666666,0.048780487804878,0.0694444444444444,0.0555555555555555,0.08074273964517861,0.035616554854359744,0.0,0.0118663594470046,0.6316666666666667
Buddhist,0.0486111111111111,0.2857142857142857,0.0681818181818181,0.0192307692307692,-0.0454545454545454,0.0357142857142857,-0.0454545454545454,0.048780487804878,0.0416666666666666,0.1666666666666666,0.08054751819995719,0.0486111111111111,0.2857142857142857,0.0984848484848484,0.032051282051282,0.1666666666666666,0.0357142857142857,0.1969696969696969,0.073170731707317,0.0694444444444444,0.1666666666666666,0.11734940195306043,0.06565849462190924,0.0,0.0299764150943395,0.6183333333333333
Catholic,-0.0069444444444444,0.0357142857142857,0.2424242424242424,0.0961538461538461,-0.1287878787878787,0.1,0.0681818181818181,0.1097560975609756,0.0416666666666666,0.0972222222222222,0.09268515021563797,0.0902777777777777,0.1071428571428571,0.5606060606060606,0.3397435897435897,0.25,0.1571428571428571,0.3257575757575757,0.1463414634146341,0.1527777777777778,0.125,0.22547899593631296,0.05614416748563091,0.0,0.0565233644859813,0.7616666666666667
Christian,0.0625,0.125,0.1287878787878787,0.1923076923076923,-0.0984848484848484,0.0857142857142857,-0.0227272727272727,0.0365853658536585,0.0416666666666666,0.2083333333333333,0.10021073438756363,0.1180555555555555,0.125,0.3712121212121212,0.3846153846153846,0.2045454545454545,0.1,0.3560606060606061,0.0975609756097561,0.0972222222222222,0.2083333333333333,0.20626056531544337,0.0683053937931987,0.0,0.0217039106145251,0.7816666666666666
Hindu,0.0208333333333333,0.1607142857142857,0.1136363636363636,0.0192307692307692,0.0151515151515151,0.0785714285714285,-0.0075757575757575,0.0670731707317073,0.0833333333333333,0.1805555555555555,0.0746675512834049,0.1597222222222222,0.2678571428571428,0.3409090909090909,0.1858974358974359,0.5151515151515151,0.1357142857142857,0.3560606060606061,0.1768292682926829,0.1388888888888889,0.2638888888888889,0.25409193448827594,0.07164721457404383,0.0,0.0441414141414141,0.7583333333333333
Jewish,0.0555555555555555,0.1071428571428571,0.0757575757575757,0.0512820512820512,-0.0606060606060606,0.1428571428571428,-0.0227272727272727,0.0609756097560975,0.0972222222222222,0.1527777777777778,0.08269041256846131,0.0972222222222222,0.1428571428571428,0.2575757575757575,0.1282051282051282,0.2121212121212121,0.1714285714285714,0.3257575757575757,0.0975609756097561,0.0972222222222222,0.1805555555555555,0.17105063635551437,0.05836082954985394,0.0,0.020136186770428,0.7683333333333333
Mormon,0.0208333333333333,0.0892857142857142,0.1439393939393939,0.0705128205128205,-0.106060606060606,0.0785714285714285,0.1363636363636363,0.1158536585365853,0.0277777777777777,0.125,0.09141983693812956,0.0902777777777777,0.0892857142857142,0.2196969696969697,0.1987179487179487,0.2272727272727272,0.1071428571428571,0.5,0.1158536585365853,0.1111111111111111,0.125,0.17843587645416908,0.048655910485178776,0.0,0.0233463035019455,0.7466666666666667
Muslim,0.0486111111111111,0.1071428571428571,0.0909090909090909,0.0128205128205128,-0.1212121212121212,0.0642857142857142,0.0227272727272727,0.1524390243902439,0.0277777777777777,0.2361111111111111,0.08840365934878128,0.0625,0.1071428571428571,0.2272727272727272,0.1538461538461538,0.2727272727272727,0.1071428571428571,0.3257575757575757,0.2378048780487804,0.0555555555555555,0.2638888888888889,0.18136387663826684,0.05661486887096644,0.0,0.0316265060240963,0.7266666666666667
Protestant,0.0069444444444444,0.0714285714285714,0.0681818181818181,0.0641025641025641,-0.106060606060606,0.0785714285714285,0.0227272727272727,0.048780487804878,0.2777777777777778,0.1388888888888889,0.08834638599882498,0.1458333333333333,0.0714285714285714,0.2651515151515151,0.4487179487179487,0.2272727272727272,0.1071428571428571,0.3863636363636363,0.073170731707317,0.4444444444444444,0.1666666666666666,0.2336192432229017,0.05593599489940956,0.0,0.0338766114180478,0.78
Sikh,0.0555555555555555,0.1607142857142857,0.0833333333333333,0.0384615384615384,-0.1287878787878787,0.05,0.0303030303030303,0.0853658536585365,0.0972222222222222,0.2916666666666667,0.10214103647030473,0.0972222222222222,0.1964285714285714,0.2045454545454545,0.1282051282051282,0.2651515151515151,0.0928571428571428,0.3333333333333333,0.1097560975609756,0.125,0.3194444444444444,0.18719439097487875,0.06370888934913325,0.0,0.0344707429322814,0.76
