,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0486111111111111,0.1428571428571428,0.0681818181818181,0.0256410256410256,-0.106060606060606,0.0285714285714285,0.0075757575757575,0.0365853658536585,0.0555555555555555,0.125,0.06446398114081037,0.1041666666666666,0.1428571428571428,0.25,0.0897435897435897,0.2424242424242424,0.0428571428571428,0.3257575757575757,0.073170731707317,0.0555555555555555,0.125,0.14515326475692328,0.0,0.05058153499616912,0.0292800967937084,0.7066666666666667
Atheist,0.0833333333333333,0.0714285714285714,-0.0454545454545454,-0.0384615384615384,-0.0757575757575757,-0.0071428571428571,-0.0227272727272727,0.073170731707317,0.0,0.1527777777777778,0.05702542037907889,0.3472222222222222,0.1785714285714285,0.2424242424242424,0.2051282051282051,0.2727272727272727,0.1357142857142857,0.3712121212121212,0.1341463414634146,0.1388888888888889,0.2361111111111111,0.22621461194631926,0.0500128766897059,0.0,0.0395201037613488,0.5383333333333333
Buddhist,0.0277777777777777,0.1964285714285714,0.0454545454545454,0.0064102564102564,-0.0151515151515151,0.0285714285714285,-0.053030303030303,0.0792682926829268,0.0555555555555555,0.0972222222222222,0.060487046828510194,0.0833333333333333,0.2678571428571428,0.1515151515151515,0.1089743589743589,0.2272727272727272,0.1,0.1893939393939394,0.1036585365853658,0.1111111111111111,0.1527777777777778,0.1495894078820908,0.033833865998500134,0.0,0.0208049242424242,0.7183333333333334
Catholic,-0.0277777777777777,0.0892857142857142,0.1212121212121212,0.0384615384615384,-0.106060606060606,0.0,-0.0378787878787878,0.024390243902439,0.0416666666666666,0.0694444444444444,0.055617790069009534,0.1805555555555555,0.2678571428571428,0.7121212121212122,0.4743589743589743,0.3484848484848485,0.3,0.5075757575757576,0.2926829268292683,0.2083333333333333,0.1805555555555555,0.3472525306671647,0.03514766737327711,0.0,0.0562091503267974,0.2666666666666666
Christian,-0.0694444444444444,0.0,0.0757575757575757,0.0769230769230769,-0.0681818181818181,0.0714285714285714,-0.0151515151515151,-0.024390243902439,0.0416666666666666,0.0833333333333333,0.052627724578944046,0.2083333333333333,0.1071428571428571,0.3636363636363636,0.5512820512820513,0.3560606060606061,0.2571428571428571,0.5151515151515151,0.2560975609756097,0.1805555555555555,0.25,0.3045402700280749,0.05397648760453637,0.0,0.0620380273321449,0.3433333333333333
Hindu,-0.0486111111111111,0.0892857142857142,0.0227272727272727,-0.0192307692307692,0.0303030303030303,0.0785714285714285,0.0,0.0060975609756097,0.0,0.1666666666666666,0.04614935538716023,0.2291666666666666,0.3392857142857143,0.3409090909090909,0.2628205128205128,0.6363636363636364,0.2785714285714286,0.4393939393939394,0.3231707317073171,0.2222222222222222,0.5,0.3571903942940528,0.05627694121596557,0.0,0.0762589928057553,0.2933333333333333
Jewish,-0.0625,0.0535714285714285,0.0,0.0256410256410256,-0.0606060606060606,0.15,-0.0833333333333333,0.0182926829268292,0.1111111111111111,0.0972222222222222,0.06622778644120106,0.2847222222222222,0.3392857142857143,0.3939393939393939,0.3076923076923077,0.3333333333333333,0.55,0.5227272727272727,0.2865853658536585,0.2777777777777778,0.2361111111111111,0.35321744989427917,0.06279968676310138,0.0,0.0482222222222222,0.2766666666666666
Mormon,-0.0347222222222222,0.1607142857142857,0.0606060606060606,0.0512820512820512,-0.0833333333333333,0.1071428571428571,0.1212121212121212,0.0365853658536585,-0.0555555555555555,0.125,0.08361538529221453,0.1597222222222222,0.2321428571428571,0.3787878787878788,0.3461538461538461,0.3257575757575757,0.2214285714285714,0.5757575757575758,0.1951219512195122,0.25,0.2361111111111111,0.2920983589581151,0.04604534354534352,0.0,0.0750753295668549,0.405
Muslim,-0.0347222222222222,0.1071428571428571,0.0606060606060606,-0.0384615384615384,-0.0984848484848484,0.0642857142857142,-0.0454545454545454,0.1463414634146341,0.0416666666666666,0.125,0.07621659167390869,0.1597222222222222,0.3571428571428571,0.4242424242424242,0.282051282051282,0.4015151515151515,0.3071428571428571,0.4848484848484848,0.524390243902439,0.1805555555555555,0.2638888888888889,0.3385499967512162,0.04106912734961512,0.0,0.035982905982906,0.2983333333333333
Protestant,-0.0555555555555555,0.1428571428571428,0.0,0.1153846153846153,-0.106060606060606,0.0142857142857142,0.0075757575757575,-0.0365853658536585,0.2222222222222222,0.0833333333333333,0.07838603131286052,0.2361111111111111,0.2142857142857142,0.4090909090909091,0.5,0.3636363636363636,0.2571428571428571,0.4772727272727273,0.2804878048780488,0.5555555555555556,0.3333333333333333,0.362691637630662,0.055788185391843916,0.0,0.067768959435626,0.275
Sikh,0.0277777777777777,0.0714285714285714,0.0,-0.0128205128205128,-0.0378787878787878,0.0928571428571428,-0.0909090909090909,0.0792682926829268,0.0277777777777777,0.3333333333333333,0.07740512874659211,0.1944444444444444,0.3571428571428571,0.303030303030303,0.3205128205128205,0.4166666666666667,0.2357142857142857,0.4696969696969697,0.2865853658536585,0.2777777777777778,0.5555555555555556,0.3417127046395339,0.07086516802980217,0.0,0.0699328449328449,0.3416666666666667
