,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0416666666666666,0.0892857142857142,0.0,0.0384615384615384,-0.1893939393939394,-0.0142857142857142,0.0606060606060606,-0.0426829268292682,0.0694444444444444,0.0555555555555555,0.06013825605289015,0.25,0.1607142857142857,0.3636363636363636,0.2564102564102564,0.4015151515151515,0.1142857142857142,0.4545454545454545,0.2012195121951219,0.3194444444444444,0.25,0.2771771182746792,0.0,0.07329518990494596,0.025637342908438,0.72
Atheist,0.0972222222222222,0.0357142857142857,0.0075757575757575,0.0384615384615384,-0.106060606060606,0.0142857142857142,-0.0984848484848484,-0.024390243902439,0.0416666666666666,0.0416666666666666,0.05055285500407446,0.1388888888888889,0.1071428571428571,0.2196969696969697,0.1538461538461538,0.2575757575757575,0.0571428571428571,0.2651515151515151,0.1341463414634146,0.2361111111111111,0.1527777777777778,0.17224802297973024,0.044765776229190826,0.0,0.0118663594470046,0.8283333333333334
Buddhist,0.0138888888888888,0.2678571428571428,0.0,-0.032051282051282,-0.106060606060606,0.0071428571428571,-0.1136363636363636,-0.0060975609756097,0.0694444444444444,0.1666666666666666,0.0782845812723861,0.1527777777777778,0.375,0.2727272727272727,0.1346153846153846,0.2878787878787879,0.0785714285714285,0.2954545454545454,0.1524390243902439,0.2361111111111111,0.2222222222222222,0.22077975547487744,0.07035628328311253,0.0,0.0299764150943395,0.795
Catholic,-0.1527777777777778,0.0357142857142857,0.25,0.0705128205128205,-0.2954545454545454,0.1071428571428571,0.0151515151515151,0.0060975609756097,-0.0555555555555555,0.0138888888888888,0.10022958071738555,0.5138888888888888,0.5357142857142857,0.6590909090909091,0.4935897435897436,0.5681818181818182,0.2357142857142857,0.5303030303030303,0.3963414634146341,0.5277777777777778,0.375,0.4835602202675374,0.10184580324824222,0.0,0.0565233644859813,0.52
Christian,0.0,0.0357142857142857,0.0833333333333333,0.173076923076923,-0.2196969696969697,0.0642857142857142,-0.1590909090909091,-0.0853658536585365,0.0,0.2083333333333333,0.10288973221900047,0.375,0.4642857142857143,0.553030303030303,0.5064102564102564,0.4924242424242424,0.2071428571428571,0.5833333333333334,0.3292682926829268,0.3888888888888889,0.4583333333333333,0.43581172215318553,0.09066633908097319,0.0,0.0217039106145251,0.5683333333333334
Hindu,-0.125,0.1785714285714285,0.0454545454545454,0.0,-0.0227272727272727,0.0357142857142857,-0.0757575757575757,-0.0304878048780487,0.0694444444444444,0.1388888888888889,0.072204624643649,0.5277777777777778,0.6071428571428571,0.5909090909090909,0.4743589743589743,0.6893939393939394,0.35,0.6212121212121212,0.3963414634146341,0.4583333333333333,0.3611111111111111,0.5076580668653838,0.07884272231833206,0.0,0.0441414141414141,0.4933333333333333
Jewish,0.0,0.1607142857142857,0.0378787878787878,-0.0064102564102564,-0.1590909090909091,0.1214285714285714,-0.1363636363636363,-0.0548780487804878,0.125,0.125,0.09267644956669345,0.2777777777777778,0.375,0.4621212121212121,0.2756410256410256,0.4166666666666667,0.25,0.4848484848484848,0.274390243902439,0.375,0.3194444444444444,0.351088985540205,0.06960279557840532,0.0,0.020136186770428,0.655
Mormon,-0.0902777777777777,0.0178571428571428,0.1136363636363636,0.0,-0.25,0.0357142857142857,0.1287878787878787,0.0365853658536585,0.0,0.0277777777777777,0.07006365924048846,0.3680555555555556,0.3392857142857143,0.4166666666666667,0.3717948717948718,0.4772727272727273,0.2214285714285714,0.5681818181818182,0.2804878048780488,0.3888888888888889,0.3055555555555556,0.37376181745084186,0.07107493116639452,0.0,0.0233463035019455,0.625
Muslim,-0.0416666666666666,0.0714285714285714,0.053030303030303,-0.0512820512820512,-0.2121212121212121,0.0142857142857142,-0.0454545454545454,0.1219512195121951,0.0,0.2083333333333333,0.08195536171145923,0.3194444444444444,0.25,0.4015151515151515,0.3717948717948718,0.5454545454545454,0.2285714285714285,0.5,0.3414634146341463,0.3611111111111111,0.375,0.3694354967525699,0.07881800448873613,0.0,0.0316265060240963,0.625
Protestant,-0.0347222222222222,0.0535714285714285,-0.0227272727272727,0.0769230769230769,-0.2045454545454545,0.0071428571428571,-0.0378787878787878,-0.048780487804878,0.3472222222222222,0.0972222222222222,0.09307360322604222,0.4513888888888889,0.4107142857142857,0.5075757575757576,0.5897435897435898,0.5378787878787878,0.2214285714285714,0.5984848484848485,0.3658536585365853,0.5972222222222222,0.4583333333333333,0.47386239438068706,0.06338989262769748,0.0,0.033756906077348,0.53
Sikh,-0.0138888888888888,0.0892857142857142,0.053030303030303,-0.0064102564102564,-0.2727272727272727,0.0285714285714285,-0.0151515151515151,-0.0121951219512195,0.0972222222222222,0.2777777777777778,0.08662605010165983,0.375,0.4107142857142857,0.4015151515151515,0.3141025641025641,0.4545454545454545,0.1857142857142857,0.4696969696969697,0.2682926829268293,0.375,0.4166666666666667,0.3671248060882207,0.06358935102837537,0.0,0.0344707429322814,0.6433333333333333
