,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0277777777777777,-0.0178571428571428,0.053030303030303,-0.0192307692307692,-0.0833333333333333,0.0714285714285714,-0.053030303030303,0.0060975609756097,0.0555555555555555,0.0277777777777777,0.041511909499714325,0.1388888888888889,0.0892857142857142,0.0833333333333333,0.0961538461538461,0.1893939393939394,0.1142857142857142,0.1590909090909091,0.0914634146341463,0.1388888888888889,0.0833333333333333,0.11841179822887135,0.0,0.04101260764980275,0.082142857142857,0.8533333333333334
Atheist,0.0347222222222222,0.0178571428571428,0.0833333333333333,0.0128205128205128,-0.1439393939393939,0.0357142857142857,-0.1136363636363636,0.024390243902439,0.0833333333333333,0.0277777777777777,0.05775246095368043,0.1180555555555555,0.0178571428571428,0.0833333333333333,0.1025641025641025,0.1893939393939394,0.1357142857142857,0.1439393939393939,0.0365853658536585,0.0833333333333333,0.0833333333333333,0.09941097858780781,0.030800991014405636,0.0,0.1179487179487179,0.58
Buddhist,0.0902777777777777,0.0892857142857142,-0.0151515151515151,-0.0512820512820512,-0.0378787878787878,0.0,-0.0757575757575757,0.0,0.1527777777777778,0.125,0.06374111999111995,0.1736111111111111,0.125,0.0757575757575757,0.1666666666666666,0.2045454545454545,0.1428571428571428,0.1515151515151515,0.048780487804878,0.2361111111111111,0.1527777777777778,0.1477622479146869,0.06100283524064011,0.0,0.1428571428571428,0.6283333333333333
Catholic,-0.0277777777777777,0.0357142857142857,0.0909090909090909,0.1025641025641025,-0.0984848484848484,0.1142857142857142,-0.0833333333333333,-0.0060975609756097,-0.0277777777777777,0.0,0.058694449182254006,0.1527777777777778,0.0714285714285714,0.1363636363636363,0.1923076923076923,0.2348484848484848,0.2571428571428571,0.2348484848484848,0.0670731707317073,0.2222222222222222,0.1111111111111111,0.16801240087825456,0.0480418565174662,0.0,0.0970297029702971,0.7266666666666667
Christian,0.0347222222222222,0.0535714285714285,0.0378787878787878,0.0256410256410256,-0.106060606060606,0.0,-0.0984848484848484,0.0365853658536585,0.0972222222222222,0.0833333333333333,0.05734998402681325,0.1319444444444444,0.0892857142857142,0.0984848484848484,0.1538461538461538,0.2272727272727272,0.1857142857142857,0.1742424242424242,0.1219512195121951,0.1805555555555555,0.1388888888888889,0.15021862622472373,0.04057167426069864,0.0,0.1478599221789882,0.755
Hindu,-0.0069444444444444,0.0178571428571428,0.0833333333333333,0.0384615384615384,-0.0833333333333333,-0.0571428571428571,-0.053030303030303,0.0182926829268292,0.0555555555555555,0.0138888888888888,0.042784007997422574,0.1180555555555555,0.0178571428571428,0.1136363636363636,0.1025641025641025,0.25,0.1285714285714285,0.1590909090909091,0.0670731707317073,0.0833333333333333,0.125,0.11651820063405424,0.031308728534338255,0.0,0.0595744680851064,0.7016666666666667
Jewish,0.0277777777777777,0.0357142857142857,0.0075757575757575,0.0256410256410256,-0.0833333333333333,0.0071428571428571,-0.053030303030303,0.048780487804878,0.1111111111111111,0.0277777777777777,0.04278847169091067,0.0972222222222222,0.1428571428571428,0.0833333333333333,0.1153846153846153,0.1590909090909091,0.15,0.1893939393939394,0.073170731707317,0.1944444444444444,0.0833333333333333,0.12882306717672568,0.030642196556830693,0.0,0.1082251082251082,0.6866666666666666
Mormon,0.0,0.125,0.0151515151515151,-0.0256410256410256,-0.0378787878787878,0.0428571428571428,-0.0833333333333333,0.0,0.1111111111111111,0.1111111111111111,0.05520840270840268,0.1527777777777778,0.1964285714285714,0.1515151515151515,0.1666666666666666,0.2348484848484848,0.2142857142857142,0.25,0.073170731707317,0.1944444444444444,0.1944444444444444,0.1828581987118572,0.04642394191174679,0.0,0.1381443298969071,0.69
Muslim,0.0902777777777777,0.0,0.0454545454545454,0.0576923076923076,-0.0833333333333333,0.0142857142857142,-0.1136363636363636,-0.0121951219512195,0.1388888888888889,0.0555555555555555,0.06113196085757057,0.1041666666666666,0.1785714285714285,0.0909090909090909,0.1346153846153846,0.2196969696969697,0.1857142857142857,0.2045454545454545,0.0853658536585365,0.1666666666666666,0.1111111111111111,0.14813629121555946,0.041200868914283525,0.0,0.108695652173913,0.67
Protestant,0.0138888888888888,0.0357142857142857,0.0454545454545454,0.0384615384615384,-0.1212121212121212,0.0071428571428571,-0.0681818181818181,-0.0121951219512195,0.1666666666666666,0.0138888888888888,0.052280673256282974,0.125,0.1071428571428571,0.0909090909090909,0.141025641025641,0.2424242424242424,0.1642857142857142,0.1893939393939394,0.0853658536585365,0.1666666666666666,0.0972222222222222,0.14094362277289102,0.039333708297122905,0.0,0.1306042884990252,0.76
Sikh,0.0138888888888888,0.0535714285714285,0.0833333333333333,0.0128205128205128,-0.0909090909090909,-0.0357142857142857,-0.0909090909090909,0.0304878048780487,0.0694444444444444,0.0972222222222222,0.057830110269134614,0.1527777777777778,0.125,0.1439393939393939,0.1666666666666666,0.2272727272727272,0.1642857142857142,0.2727272727272727,0.1036585365853658,0.125,0.125,0.1606328089254918,0.040799275250494746,0.0,0.1354838709677419,0.665
