,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0208333333333333,0.0535714285714285,0.0075757575757575,0.0897435897435897,-0.1287878787878787,0.0428571428571428,-0.0075757575757575,0.048780487804878,0.0694444444444444,0.1527777777777778,0.06219475984719882,0.0902777777777777,0.0535714285714285,0.2348484848484848,0.141025641025641,0.2348484848484848,0.0571428571428571,0.3409090909090909,0.0609756097560975,0.0694444444444444,0.1527777777777778,0.14358215971020843,0.0,0.06434818568964909,0.0257553956834532,0.7016666666666667
Atheist,0.0208333333333333,0.0714285714285714,0.0,-0.0064102564102564,-0.0984848484848484,0.0142857142857142,-0.0151515151515151,0.0121951219512195,0.0555555555555555,0.0277777777777777,0.03221226943787915,0.0902777777777777,0.0714285714285714,0.0606060606060606,0.0705128205128205,0.1590909090909091,0.0285714285714285,0.1363636363636363,0.048780487804878,0.0555555555555555,0.0555555555555555,0.0776742803267193,0.036351121777951044,0.0,0.0124345549738219,0.8416666666666667
Buddhist,0.0208333333333333,0.3035714285714285,0.0303030303030303,0.0448717948717948,-0.0454545454545454,0.0071428571428571,0.0454545454545454,0.0182926829268292,0.0138888888888888,0.0138888888888888,0.05437019958361418,0.0208333333333333,0.3035714285714285,0.0303030303030303,0.0448717948717948,0.106060606060606,0.0071428571428571,0.1666666666666666,0.0304878048780487,0.0416666666666666,0.0138888888888888,0.07654930773833209,0.07146092389994829,0.0,0.0231927710843373,0.8716666666666667
Catholic,-0.0069444444444444,0.0892857142857142,0.3257575757575757,0.141025641025641,-0.0454545454545454,0.1,0.0984848484848484,0.0548780487804878,0.0694444444444444,0.0833333333333333,0.10146085960110345,0.1041666666666666,0.125,0.4772727272727273,0.3076923076923077,0.2424242424242424,0.1285714285714285,0.3106060606060606,0.1158536585365853,0.1805555555555555,0.1388888888888889,0.21310315362144627,0.07550347349127835,0.0,0.0404629629629629,0.5566666666666666
Christian,-0.0069444444444444,0.1785714285714285,0.1818181818181818,0.2435897435897435,-0.0833333333333333,0.0928571428571428,0.0833333333333333,0.0548780487804878,0.0833333333333333,0.0277777777777777,0.10364367678392064,0.1041666666666666,0.1785714285714285,0.4696969696969697,0.4102564102564102,0.2954545454545454,0.1785714285714285,0.3863636363636363,0.1036585365853658,0.25,0.0833333333333333,0.24600729554997844,0.08122164420944908,0.0,0.0453136531365313,0.4883333333333333
Hindu,-0.0069444444444444,0.1071428571428571,0.0681818181818181,0.0576923076923076,0.106060606060606,0.0571428571428571,0.0,0.073170731707317,0.0694444444444444,0.0694444444444444,0.061522451126109615,0.0763888888888889,0.1428571428571428,0.1287878787878787,0.0961538461538461,0.5757575757575758,0.0571428571428571,0.2272727272727272,0.0975609756097561,0.0972222222222222,0.0972222222222222,0.1596366336915117,0.053844008295227785,0.0,0.0345744680851063,0.675
Jewish,0.0277777777777777,0.1607142857142857,0.1590909090909091,0.0769230769230769,-0.0303030303030303,0.1785714285714285,0.0681818181818181,0.048780487804878,0.0138888888888888,0.0694444444444444,0.08336761477005375,0.0694444444444444,0.1964285714285714,0.2803030303030303,0.1538461538461538,0.2424242424242424,0.2785714285714286,0.2651515151515151,0.1097560975609756,0.125,0.0972222222222222,0.18181477059525838,0.07272685647685646,0.0,0.0269957081545064,0.63
Mormon,-0.0277777777777777,0.0714285714285714,0.1818181818181818,0.0448717948717948,-0.0378787878787878,0.1,0.2651515151515151,0.0365853658536585,0.0833333333333333,0.0277777777777777,0.08766231058913979,0.1111111111111111,0.1428571428571428,0.303030303030303,0.3012820512820512,0.2196969696969697,0.1571428571428571,0.6287878787878788,0.1341463414634146,0.1944444444444444,0.1666666666666666,0.2359165766482839,0.08574457047018023,0.0,0.0473191214470283,0.5116666666666667
Muslim,-0.0138888888888888,0.0714285714285714,0.1439393939393939,0.0769230769230769,-0.0303030303030303,0.0642857142857142,0.0227272727272727,0.2012195121951219,0.0694444444444444,0.0972222222222222,0.07913821273577368,0.0972222222222222,0.0714285714285714,0.2045454545454545,0.141025641025641,0.2878787878787879,0.0642857142857142,0.2348484848484848,0.3353658536585366,0.0972222222222222,0.0972222222222222,0.16310451743378568,0.05599745444257638,0.0,0.015922619047619,0.6433333333333333
Protestant,-0.0416666666666666,0.0,0.1439393939393939,0.0769230769230769,-0.1136363636363636,0.0714285714285714,0.0378787878787878,0.0548780487804878,0.2083333333333333,0.0833333333333333,0.08320175759200146,0.1527777777777778,0.1071428571428571,0.3106060606060606,0.4871794871794871,0.3409090909090909,0.2142857142857142,0.4166666666666667,0.1524390243902439,0.4027777777777778,0.1111111111111111,0.2695895567846787,0.056886396124200975,0.0,0.0582469135802468,0.4383333333333333
Sikh,0.0208333333333333,0.1071428571428571,0.106060606060606,0.0512820512820512,-0.0833333333333333,0.0071428571428571,0.0454545454545454,0.0670731707317073,0.0555555555555555,0.3333333333333333,0.08772116433701796,0.0208333333333333,0.1071428571428571,0.1515151515151515,0.0512820512820512,0.2348484848484848,0.0071428571428571,0.2727272727272727,0.0792682926829268,0.0833333333333333,0.3333333333333333,0.1341426967341601,0.053745407708822336,0.0,0.0378257739380849,0.7533333333333333
