,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0208333333333333,0.1071428571428571,-0.0075757575757575,0.0769230769230769,-0.2121212121212121,0.0571428571428571,-0.0984848484848484,-0.0304878048780487,0.125,0.125,0.08607117476019911,0.2430555555555555,0.1785714285714285,0.4015151515151515,0.2692307692307692,0.4393939393939394,0.1142857142857142,0.4772727272727273,0.2134146341463414,0.3194444444444444,0.3194444444444444,0.2975628808860516,0.0,0.10125470599860838,0.0257553956834532,0.7016666666666667
Atheist,0.0416666666666666,0.0892857142857142,-0.0075757575757575,-0.0192307692307692,-0.1287878787878787,0.0214285714285714,-0.0227272727272727,0.0060975609756097,0.0833333333333333,0.0416666666666666,0.046180019167823994,0.1666666666666666,0.125,0.1590909090909091,0.1474358974358974,0.2651515151515151,0.0642857142857142,0.2348484848484848,0.1280487804878048,0.1666666666666666,0.0972222222222222,0.15544168568558805,0.049123488300317555,0.0,0.0124345549738219,0.8416666666666667
Buddhist,-0.0277777777777777,0.3214285714285714,-0.0151515151515151,0.0064102564102564,-0.0909090909090909,0.0,0.0151515151515151,-0.024390243902439,0.0138888888888888,0.0,0.05151078596200544,0.1388888888888889,0.3571428571428571,0.1212121212121212,0.0833333333333333,0.1969696969696969,0.0428571428571428,0.2272727272727272,0.0853658536585365,0.0972222222222222,0.0277777777777777,0.13780426213353036,0.0875185417563466,0.0,0.0231927710843373,0.8716666666666667
Catholic,-0.2152777777777778,0.0,0.3333333333333333,0.0833333333333333,-0.1515151515151515,0.05,0.0378787878787878,-0.0853658536585365,-0.0277777777777777,-0.0277777777777777,0.10122597930524757,0.4930555555555556,0.4642857142857143,0.5303030303030303,0.4551282051282051,0.5303030303030303,0.2357142857142857,0.5833333333333334,0.3170731707317073,0.5,0.3611111111111111,0.4470307436465973,0.12551194740219124,0.0,0.0404629629629629,0.5566666666666666
Christian,-0.1944444444444444,0.1785714285714285,0.1439393939393939,0.2564102564102564,-0.2272727272727272,0.0785714285714285,0.0151515151515151,-0.0914634146341463,-0.0416666666666666,-0.0833333333333333,0.13108246089953401,0.5694444444444444,0.5714285714285714,0.6287878787878788,0.5897435897435898,0.6363636363636364,0.2642857142857143,0.6060606060606061,0.3719512195121951,0.5416666666666666,0.3333333333333333,0.5113065660626636,0.12039007401812277,0.0,0.0453136531365313,0.4883333333333333
Hindu,-0.125,0.0714285714285714,0.0075757575757575,0.0,0.0984848484848484,0.0428571428571428,-0.0909090909090909,-0.0121951219512195,0.0555555555555555,0.0555555555555555,0.05595616443177415,0.3611111111111111,0.3214285714285714,0.3257575757575757,0.2179487179487179,0.6439393939393939,0.1571428571428571,0.3939393939393939,0.3048780487804878,0.2777777777777778,0.1944444444444444,0.31983678922703307,0.07632713154054614,0.0,0.0345744680851063,0.675
Jewish,-0.1458333333333333,0.1428571428571428,0.1515151515151515,0.0192307692307692,-0.1439393939393939,0.15,-0.0227272727272727,-0.0182926829268292,-0.0555555555555555,-0.0277777777777777,0.08777290798632256,0.4375,0.4285714285714285,0.3787878787878788,0.2628205128205128,0.4924242424242424,0.3785714285714285,0.4772727272727273,0.25,0.3333333333333333,0.2777777777777778,0.37170593295593296,0.10014891612452585,0.0,0.0269957081545064,0.63
Mormon,-0.1805555555555555,-0.0357142857142857,0.1439393939393939,-0.0448717948717948,-0.1818181818181818,0.1,0.3484848484848485,-0.0853658536585365,0.0138888888888888,-0.0972222222222222,0.12318610251537074,0.5972222222222222,0.5,0.4772727272727273,0.4935897435897436,0.5303030303030303,0.2714285714285714,0.7121212121212122,0.3902439024390244,0.4861111111111111,0.4305555555555556,0.4888848076043198,0.15258973072997456,0.0,0.0473191214470283,0.5116666666666667
Muslim,-0.1736111111111111,0.0,0.106060606060606,0.0064102564102564,-0.0909090909090909,0.0285714285714285,-0.0757575757575757,0.1890243902439024,-0.0277777777777777,-0.0138888888888888,0.07120111257306375,0.4097222222222222,0.3214285714285714,0.3333333333333333,0.2884615384615384,0.5151515151515151,0.1857142857142857,0.4393939393939394,0.3963414634146341,0.3888888888888889,0.2361111111111111,0.351454686912004,0.11694261700359257,0.0,0.015922619047619,0.6433333333333333
Protestant,-0.1458333333333333,-0.125,0.1287878787878787,0.0576923076923076,-0.1666666666666666,0.0428571428571428,-0.0075757575757575,-0.0182926829268292,0.25,0.0555555555555555,0.09982613253954711,0.6597222222222222,0.625,0.5075757575757576,0.6474358974358975,0.6818181818181818,0.3571428571428571,0.6439393939393939,0.4573170731707317,0.5833333333333334,0.4722222222222222,0.5635506938860597,0.0911692846448944,0.0,0.0582469135802468,0.4383333333333333
Sikh,-0.1111111111111111,0.1428571428571428,0.0909090909090909,-0.0384615384615384,-0.1515151515151515,-0.0357142857142857,-0.0378787878787878,0.024390243902439,0.0555555555555555,0.3333333333333333,0.1021726241238436,0.2638888888888889,0.1785714285714285,0.2878787878787879,0.1538461538461538,0.3484848484848485,0.0928571428571428,0.4015151515151515,0.2073170731707317,0.1666666666666666,0.3888888888888889,0.24899150307686893,0.09282532846557234,0.0,0.0378257739380849,0.7533333333333333
