,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0416666666666666,0.0357142857142857,0.0227272727272727,-0.0128205128205128,-0.053030303030303,0.0142857142857142,-0.053030303030303,-0.0060975609756097,0.0555555555555555,0.0,0.029492817480622324,0.0833333333333333,0.0714285714285714,0.0681818181818181,0.0512820512820512,0.1287878787878787,0.0857142857142857,0.0984848484848484,0.0548780487804878,0.0555555555555555,0.0555555555555555,0.07532019471043856,0.0,0.024483341705583007,0.1095152603231597,0.8516666666666667
Atheist,0.0763888888888889,0.0,0.0,-0.0128205128205128,-0.0606060606060606,-0.0071428571428571,-0.0151515151515151,0.0,0.0138888888888888,0.0138888888888888,0.019988761238761213,0.1597222222222222,0.1071428571428571,0.0757575757575757,0.0769230769230769,0.1515151515151515,0.0928571428571428,0.1363636363636363,0.073170731707317,0.0972222222222222,0.0972222222222222,0.10678968389334238,0.02217000140780627,0.0,0.1327433628318584,0.4583333333333333
Buddhist,0.0,0.0357142857142857,0.0227272727272727,0.0064102564102564,-0.0227272727272727,-0.0071428571428571,-0.0606060606060606,0.0182926829268292,0.0277777777777777,0.0138888888888888,0.021528735492150092,0.0833333333333333,0.0714285714285714,0.053030303030303,0.0576923076923076,0.0833333333333333,0.0785714285714285,0.0757575757575757,0.0426829268292682,0.0555555555555555,0.0694444444444444,0.06708297799761209,0.01862617057739005,0.0,0.0796915167095115,0.5816666666666667
Catholic,-0.0208333333333333,0.0357142857142857,0.0681818181818181,0.0192307692307692,-0.0303030303030303,0.0142857142857142,-0.0227272727272727,-0.0182926829268292,-0.0138888888888888,-0.0277777777777777,0.027123557336971922,0.1180555555555555,0.1428571428571428,0.1136363636363636,0.0833333333333333,0.1363636363636363,0.0857142857142857,0.0833333333333333,0.0670731707317073,0.0972222222222222,0.0833333333333333,0.10109223770809132,0.03024534747095718,0.0,0.0647181628392483,0.7
Christian,0.0277777777777777,0.0178571428571428,0.0075757575757575,0.0512820512820512,-0.053030303030303,-0.0071428571428571,-0.0303030303030303,-0.0304878048780487,0.0555555555555555,-0.0138888888888888,0.029490116929141257,0.1527777777777778,0.0535714285714285,0.0833333333333333,0.1153846153846153,0.1439393939393939,0.1071428571428571,0.1363636363636363,0.0914634146341463,0.1111111111111111,0.0694444444444444,0.1064532012702744,0.019343508794728282,0.0,0.0863723608445297,0.7566666666666667
Hindu,-0.0069444444444444,0.0535714285714285,0.0606060606060606,0.0,-0.0454545454545454,-0.014388489208633,-0.0757575757575757,0.0184049079754601,0.0694444444444444,0.0,0.03445718964625921,0.1319444444444444,0.0892857142857142,0.0757575757575757,0.0519480519480519,0.1515151515151515,0.1007194244604316,0.1212121212121212,0.0797546012269938,0.125,0.0833333333333333,0.10104704181838176,0.02145361463048907,0.0,0.1116071428571428,0.6466666666666666
Jewish,0.0,-0.0178571428571428,0.0458015267175572,0.0129032258064516,-0.0378787878787878,0.0214285714285714,-0.0681818181818181,-0.0121951219512195,0.0277777777777777,0.056338028169014,0.030036200076834014,0.1118881118881118,0.125,0.0763358778625954,0.0387096774193548,0.1439393939393939,0.1214285714285714,0.1136363636363636,0.073170731707317,0.0833333333333333,0.1126760563380281,0.10001181175530693,0.027169534222363307,0.0,0.0817610062893081,0.6983333333333334
Mormon,0.0069444444444444,0.0,0.0151515151515151,-0.0064102564102564,-0.0606060606060606,0.0285714285714285,0.0075757575757575,-0.0060975609756097,0.0,0.0277777777777777,0.01591348015128499,0.1875,0.1428571428571428,0.0757575757575757,0.0833333333333333,0.1818181818181818,0.1142857142857142,0.1439393939393939,0.1280487804878048,0.1111111111111111,0.0555555555555555,0.12242067891458133,0.025022338772338754,0.0,0.088,0.7083333333333334
Muslim,-0.0140845070422535,0.0181818181818181,0.015267175572519,0.0,-0.0454545454545454,-0.0142857142857142,-0.0757575757575757,0.0613496932515337,0.0833333333333333,0.0140845070422535,0.03417988699215464,0.1408450704225352,0.0909090909090909,0.0916030534351145,0.0641025641025641,0.1666666666666666,0.0714285714285714,0.1363636363636363,0.1226993865030674,0.1111111111111111,0.0422535211267605,0.1037982672069118,0.02617482491382876,0.0,0.1185682326621924,0.6383333333333333
Protestant,0.0277777777777777,-0.0357142857142857,0.0538461538461538,0.0192307692307692,-0.0378787878787878,0.0287769784172661,-0.0378787878787878,-0.0548780487804878,0.0416666666666666,0.0,0.03376482561909825,0.1666666666666666,0.1071428571428571,0.1,0.1474358974358974,0.1439393939393939,0.1726618705035971,0.1590909090909091,0.1280487804878048,0.1527777777777778,0.1126760563380281,0.13904402093829318,0.025595129461597265,0.0,0.0790513833992094,0.7016666666666667
Sikh,-0.0140845070422535,-0.0178571428571428,0.0,0.0192307692307692,-0.0378787878787878,0.0,-0.0378787878787878,0.0060975609756097,0.0694444444444444,0.0555555555555555,0.025802755586335067,0.1408450704225352,0.0892857142857142,0.0458015267175572,0.0705128205128205,0.0984848484848484,0.1151079136690647,0.0984848484848484,0.0548780487804878,0.125,0.1111111111111111,0.09495119024689876,0.02903294680433117,0.0,0.0660980810234541,0.69
