,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0416666666666666,0.125,0.0378787878787878,0.0512820512820512,-0.0984848484848484,0.0142857142857142,-0.0151515151515151,0.073170731707317,0.0555555555555555,0.1527777777777778,0.06652536487902336,0.0833333333333333,0.125,0.2196969696969697,0.1282051282051282,0.2196969696969697,0.0571428571428571,0.3181818181818182,0.0975609756097561,0.0833333333333333,0.1527777777777778,0.14849291629779432,0.0,0.0449222461143193,0.0246428571428571,0.7
Atheist,0.0555555555555555,0.0,0.0,0.0128205128205128,-0.0833333333333333,0.0071428571428571,-0.0833333333333333,0.0060975609756097,0.0416666666666666,0.0138888888888888,0.030383870871675704,0.0694444444444444,0.0,0.0454545454545454,0.0128205128205128,0.1439393939393939,0.0071428571428571,0.1590909090909091,0.0304878048780487,0.0694444444444444,0.0138888888888888,0.05517138011040447,0.05255563542148907,0.0,0.0137606837606837,0.58
Buddhist,0.0277777777777777,0.2142857142857142,0.0833333333333333,0.032051282051282,-0.0909090909090909,0.0071428571428571,-0.0303030303030303,0.0182926829268292,0.0555555555555555,0.0972222222222222,0.06568735465076923,0.0694444444444444,0.2142857142857142,0.1136363636363636,0.0576923076923076,0.1818181818181818,0.0071428571428571,0.2121212121212121,0.0182926829268292,0.0555555555555555,0.0972222222222222,0.10272115418456876,0.030816365206609096,0.0,0.0269047619047618,0.6283333333333333
Catholic,0.0208333333333333,0.0892857142857142,0.2803030303030303,0.1474358974358974,-0.1212121212121212,0.05,0.0,0.0609756097560975,0.0694444444444444,0.0416666666666666,0.0881156817437305,0.0486111111111111,0.0892857142857142,0.3863636363636363,0.2371794871794871,0.2121212121212121,0.05,0.2727272727272727,0.073170731707317,0.1527777777777778,0.0694444444444444,0.15916813877179725,0.060591390317000116,0.0,0.0321815181518152,0.7266666666666667
Christian,0.0486111111111111,0.0892857142857142,0.1439393939393939,0.1346153846153846,-0.1439393939393939,0.0642857142857142,-0.0151515151515151,0.0609756097560975,0.0833333333333333,0.0833333333333333,0.0867470503750991,0.0625,0.0892857142857142,0.2803030303030303,0.2115384615384615,0.2045454545454545,0.1071428571428571,0.2272727272727272,0.0975609756097561,0.0833333333333333,0.0833333333333333,0.14468158873646675,0.04369245591806571,0.0,0.0455901426718547,0.755
Hindu,0.0347222222222222,0.1071428571428571,0.0833333333333333,0.0705128205128205,0.0606060606060606,0.0214285714285714,0.0227272727272727,0.0670731707317073,0.0694444444444444,0.125,0.06619907531492895,0.0486111111111111,0.1071428571428571,0.1893939393939394,0.1217948717948717,0.4696969696969697,0.05,0.2954545454545454,0.0670731707317073,0.0694444444444444,0.1527777777777778,0.15713896875482242,0.03413636837417325,0.0,0.0191631205673759,0.7016666666666667
Jewish,0.0486111111111111,0.0178571428571428,0.1287878787878787,0.0641025641025641,-0.1287878787878787,0.0642857142857142,-0.0075757575757575,0.0304878048780487,0.0694444444444444,0.0555555555555555,0.06154958523860956,0.0486111111111111,0.0535714285714285,0.2196969696969697,0.0897435897435897,0.2348484848484848,0.0642857142857142,0.25,0.0426829268292682,0.0694444444444444,0.0555555555555555,0.11284402250865662,0.045948973113607294,0.0,0.0257936507936507,0.6866666666666666
Mormon,0.0277777777777777,0.0714285714285714,0.1287878787878787,0.1153846153846153,-0.1212121212121212,0.0357142857142857,0.2196969696969697,0.0365853658536585,0.0833333333333333,0.0555555555555555,0.0895476474744767,0.0416666666666666,0.0714285714285714,0.1590909090909091,0.141025641025641,0.2575757575757575,0.0357142857142857,0.5227272727272727,0.048780487804878,0.0833333333333333,0.0555555555555555,0.1416898480922871,0.06630616673299602,0.0,0.0414432989690721,0.69
Muslim,0.0208333333333333,0.0892857142857142,0.053030303030303,0.0576923076923076,-0.1287878787878787,0.0357142857142857,-0.0075757575757575,0.1829268292682926,0.0694444444444444,0.1388888888888889,0.07841797430212058,0.0486111111111111,0.0892857142857142,0.1742424242424242,0.0576923076923076,0.2651515151515151,0.0357142857142857,0.1893939393939394,0.2317073170731707,0.0694444444444444,0.1388888888888889,0.13001319479978013,0.02749506252555035,0.0,0.0293478260869565,0.67
Protestant,0.0416666666666666,0.0178571428571428,0.106060606060606,0.2051282051282051,-0.1515151515151515,0.0214285714285714,-0.0227272727272727,0.0121951219512195,0.1666666666666666,0.0833333333333333,0.08285787383348354,0.0416666666666666,0.0535714285714285,0.1969696969696969,0.2564102564102564,0.1969696969696969,0.05,0.2803030303030303,0.0609756097560975,0.2222222222222222,0.0833333333333333,0.14424219412024286,0.06384509122314004,0.0,0.0385282651072124,0.76
Sikh,0.0416666666666666,0.1071428571428571,0.0909090909090909,0.0512820512820512,-0.1136363636363636,0.0357142857142857,-0.0227272727272727,0.0609756097560975,0.0416666666666666,0.25,0.0815720864501352,0.0555555555555555,0.1071428571428571,0.1363636363636363,0.0512820512820512,0.25,0.05,0.2348484848484848,0.073170731707317,0.0694444444444444,0.2777777777777778,0.1305585539122124,0.02383495231056209,0.0,0.0336451612903225,0.665
Orthodox,,,,,,,,,,,,,,,,,,,,,,,,,0.02534,0.735
