,nonOld,old
boy,0.528804347826087,0.3923913043478261
elder,0.36032608695652174,0.5266304347826087
girl,0.4902173913043478,0.4331521739130435
kid,0.5472826086956522,0.3842391304347826
man,0.3483695652173913,0.5168478260869566
woman,0.4043478260869565,0.49782608695652175
