Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
boy,0.029236638763388046,0.03353291650496244,0.0632608695652174,0.055760869565217364,0.13315217391304343,0.516195652173913
elder,0.032633701372449656,0.03649194260635784,0.07195652173913035,0.05054347826086951,0.10836956521739123,0.5355434782608695
girl,0.027868274020551524,0.030013670497041855,0.0745652173913043,0.05554347826086951,0.07663043478260864,0.5344565217391304
kid,0.027924709586576578,0.030572810985035382,0.07173913043478253,0.05717391304347824,0.08934782608695649,0.5319565217391304
man,0.02213315137399514,0.02664749291002248,0.04934782608695652,0.052608695652173854,0.188695652173913,0.4940217391304348
woman,0.0053195800568537205,0.00596078248474796,0.05369565217391302,0.05499999999999995,0.11152173913043475,0.5205434782608694
