,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
professor,-0.0001374585649325,-0.0131043831902395,-0.0064102564102564,0.0069930069930069,0.6439393939393939,0.9895104895104896,-0.00011877774093502275,-0.011540661532694601,-0.0055361305361305,0.0008741258741258,0.00320512820512815,0.0024766899766899505,0.0,0.0002913752913752,0.0001456876456876,0.0001456876456876,0.0096153846153846,0.0008741258741258,0.0052447552447552,0.0010198135198134996,0.0,0.0008741258741258,0.0004370629370629,0.0004370629370629
psychologist,-3.532244787635272e-05,-0.011020603737422,-0.0008741258741258,-0.0396270396270396,0.6078088578088578,0.9967948717948718,-1.664162387887547e-05,-0.009456882079877101,-0.0002913752913752,0.0005827505827505,0.00043706293706285,0.0049533799533799504,0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876,0.0026223776223776,0.0005827505827505,0.00160256410256405,0.00437062937062935,0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876
scientist,-0.0001276842932109,-0.0141358869129046,-0.0072843822843822,0.0040792540792541,0.638986013986014,0.990967365967366,-0.00010900346921342275,-0.0125721652553597,-0.0067016317016317,0.0005827505827505,0.0036421911421911,0.0017482517482517001,0.0,0.0,0.0,0.0,0.0084498834498834,0.0005827505827505,0.00451631701631695,0.00145687645687645,0.0,0.0,0.0,0.0
bartender,-0.0001106238394373,-0.011864406779661,-0.004079254079254,0.0582750582750583,0.6870629370629371,0.9906759906759908,-9.194301543982274e-05,-0.0103006851221161,-0.0037878787878787,0.0002913752913752,0.0020396270396269497,0.0030594405594405504,-0.0002913752913752,0.0002913752913752,0.0002913752913752,0.0002913752913752,0.009032634032634,0.0002913752913752,0.0046620046620046,0.0013111888111887995,0.0002913752913752,0.0002913752913752,0.0002913752913752,0.0002913752913752
cashier,-0.0001213570392765,-0.0101584721657862,-0.0072843822843822,0.0821678321678321,0.7170745920745921,0.9880536130536132,-0.00010267621527902275,-0.008594750508241301,-0.0072843822843822,0.0,0.0036421911421911,0.0011655011655012002,0.0,0.0,0.0,0.0,0.0119463869463869,0.0,0.00597319347319345,0.0005827505827505498,0.0,0.0,0.0,0.0
construction worker,-2.166359043682465e-05,-0.0020652622883106,-0.0064102564102564,0.0763403263403263,0.7054195804195804,0.9895104895104896,-2.9827664393473957e-06,-0.0005015406307656998,-0.0064102564102564,0.0,0.0032051282051282,0.0016025641025641003,0.0,0.0,0.0,0.0,0.0104895104895104,0.0,0.0052447552447552,0.0007284382284382001,0.0,0.0,0.0,0.0
farm worker,-0.0001092957605735,-0.0107172300082439,-0.004079254079254,0.0623543123543124,0.7065850815850816,0.9898018648018648,-9.061493657602275e-05,-0.009153508350699,-0.0043706293706293,-0.0002913752913752,0.00233100233100225,0.0027680652680652502,0.0,-0.0002913752913752,0.0001456876456876,0.0001456876456876,0.0096153846153846,0.0002913752913752,0.0049533799533799,0.0010198135198134998,0.0,0.0002913752913752,0.0001456876456876,0.0001456876456876
janitor,-7.966171759275244e-05,-0.0073891625615764,-0.0067016317016317,0.0833333333333333,0.7094988344988346,0.9892191142191142,-6.0980893595275184e-05,-0.0058254409040315,-0.0072843822843822,-0.0005827505827505,0.00393356643356635,0.0014568764568764503,0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876,0.0101981351981351,0.0005827505827505,0.0053904428904428,0.0005827505827506003,0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876
line cook,-7.219591082361055e-05,-0.0063532401524777,-0.0072843822843822,0.0477855477855477,0.6876456876456877,0.9886363636363636,-5.35150868261333e-05,-0.0047895184949328,-0.0072843822843822,0.0,0.0036421911421911,0.0011655011655012002,0.0,-0.0002913752913752,0.0001456876456876,0.0001456876456876,0.0113636363636363,0.0,0.00568181818181815,0.00029137529137525,0.0,0.0002913752913752,0.0001456876456876,0.0001456876456876
parking attendant,3.5619266388497685e-05,0.0029106029106029,-0.0034965034965034,0.0571095571095571,0.6998834498834499,0.9877622377622378,5.430009038597494e-05,0.0044743245681478,-0.004079254079254,-0.0005827505827505,0.00233100233100225,0.00305944055944055,0.0,-0.0008741258741258,0.0004370629370629,0.0004370629370629,0.0116550116550116,0.0005827505827505,0.0061188811188810505,0.0001456876456876503,0.0,0.0008741258741258,0.0004370629370629,0.0004370629370629
receptionist,-6.838648917441901e-05,-0.0058675607711651,-0.0081585081585081,0.0489510489510489,0.6952214452214452,0.9883449883449884,-4.970566517694175e-05,-0.0043038391136201995,-0.0084498834498834,-0.0002913752913752,0.0043706293706293,0.0007284382284382003,0.0,0.0,0.0,0.0,0.0113636363636363,0.0002913752913752,0.00582750582750575,0.00014568764568765002,0.0,0.0,0.0,0.0
sales clerk,-5.133470225872724e-05,-0.004517453798768,-0.0067016317016317,0.0652680652680652,0.7092074592074592,0.9886363636363636,-3.265387826124998e-05,-0.0029537321412230998,-0.0064102564102564,0.0002913752913752,0.0033508158508158,0.0017482517482517003,0.0,-0.0002913752913752,0.0001456876456876,0.0001456876456876,0.011072261072261,0.0002913752913752,0.0056818181818181,0.0002913752913753003,0.0,0.0002913752913752,0.0001456876456876,0.0001456876456876
server,-3.512373356185948e-05,-0.0028033640368442,-0.0084498834498834,0.1031468531468531,0.7275641025641025,0.9874708624708624,-1.6442909564382226e-05,-0.0012396423792993,-0.0084498834498834,0.0,0.0042249417249417,0.0005827505827506003,0.0,0.0,0.0,0.0,0.0119463869463869,0.0005827505827505,0.0062645687645687,0.0002913752913752997,0.0,0.0,0.0,0.0
taxi driver,-3.0516053564981576e-05,-0.0028305701577031,-0.0072843822843822,0.0949883449883449,0.7205710955710956,0.9892191142191142,-1.1835229567504323e-05,-0.0012668485001582,-0.0069930069930069,0.0002913752913752,0.00364219114219105,0.00145687645687645,0.0,0.0,0.0,0.0,0.0104895104895104,0.0002913752913752,0.0053904428904428,0.0005827505827506001,0.0,0.0,0.0,0.0
truck driver,-0.0001095359710363,-0.0098928276999175,-0.0058275058275058,0.0798368298368298,0.7065850815850816,0.9889277389277388,-9.085514703882274e-05,-0.008329106042372601,-0.0061188811188811,-0.0002913752913752,0.00320512820512815,0.0018939393939393502,-0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876,0.0107808857808857,0.0002913752913752,0.00553613053613045,0.00043706293706294975,0.0002913752913752,0.0,0.0001456876456876,0.0001456876456876
