,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0205966124274982,0.038699819039978,0.2598913043478261,0.1193478260869564,0.899891304347826,0.4676086956521739,0.0,0.0,0.1014130434782608,-0.1014130434782608,0.2028260869565216,0.0,0.0,0.0080434782608695,-0.0080434782608695,0.016086956521739,0.0,0.0
boy,0.0450955465857363,0.0542178494822716,0.2726086956521739,0.107391304347826,0.8671739130434784,0.1776086956521738,0.0244989341582381,0.0155180304422936,0.0652173913043477,-0.0652173913043477,0.1304347826086954,0.0723913043478262,-0.0723913043478262,0.0060869565217391,-0.0060869565217391,0.0121739130434782,0.003913043478260799,-0.003913043478260799
girl,0.0628081832768567,0.0770601363074799,0.2390217391304347,0.0736956521739129,0.8527173913043479,0.1891304347826086,0.04221157084935849,0.0383603172675019,0.074891304347826,-0.074891304347826,0.149782608695652,0.05304347826086961,-0.05304347826086961,0.0001086956521739,-0.0001086956521739,0.0002173913043478,0.015869565217391197,-0.015869565217391197
kid,0.0429598083114543,0.0524777493483534,0.1901086956521739,0.1169565217391304,0.8354347826086957,0.182391304347826,0.0223631958839561,0.013777930308375395,0.0794565217391303,-0.0794565217391303,0.1589130434782606,0.043913043478261,-0.043913043478261,0.0124999999999999,-0.0124999999999999,0.0249999999999998,0.008913043478260801,0.008913043478260801
man,0.0539561978821259,0.0684014992921628,0.2989130434782608,0.1006521739130434,0.8542391304347825,0.2174999999999999,0.033359585454627694,0.029701680252184795,0.0191304347826087,-0.0191304347826087,0.0382608695652174,0.1645652173913042,-0.1645652173913042,-0.0031521739130434,0.0031521739130434,0.0063043478260868,0.022391304347825797,-0.009782608695652199
woman,0.0555331649239109,0.0699475381613757,0.2710869565217391,0.0560869565217391,0.8523913043478262,0.2134782608695651,0.0349365524964127,0.03124771912139769,0.0202173913043477,-0.0202173913043477,0.0404347826086954,0.1623913043478262,-0.1623913043478262,-0.0029347826086956,0.0029347826086956,0.0058695652173912,0.021956521739130198,-0.0102173913043478
elder,0.0433336424360787,0.0548771181474254,0.2847826086956521,0.1030434782608695,0.8386956521739132,0.2042391304347826,0.0227370300085805,0.016177299107447397,-0.0739130434782608,0.0739130434782608,0.1478260869565216,0.3506521739130432,-0.05499999999999999,-0.0182608695652173,0.0182608695652173,0.0365217391304346,0.0526086956521736,0.0204347826086956
