,highSES,lowSES
bartender,-0.007867132867132868,0.004370629370629371
cashier,-0.014568764568764568,0.007284382284382284
chemical engineer,-0.013111888111888112,0.006993006993006993
chemist,-0.017482517482517484,0.008741258741258742
construction worker,-0.01282051282051282,0.00641025641025641
dentist,-0.01893939393939394,0.009906759906759906
farm worker,-0.00844988344988345,0.003787878787878788
janitor,-0.013986013986013986,0.006118881118881119
judge,-0.006701631701631702,0.003787878787878788
lawyer,-0.005827505827505828,0.002913752913752914
line cook,-0.014568764568764568,0.007284382284382284
optometrist,-0.011655011655011656,0.005827505827505828
parking attendant,-0.007575757575757576,0.002913752913752914
pharmacist,-0.0034965034965034965,0.0017482517482517483
physician,-0.007284382284382284,0.004079254079254079
physics teacher,-0.013986013986013986,0.008741258741258742
professor,-0.011946386946386946,0.007284382284382284
psychologist,-0.0011655011655011655,0.001456876456876457
receptionist,-0.016608391608391608,0.007867132867132868
sales clerk,-0.013111888111888112,0.006993006993006993
scientist,-0.013986013986013986,0.007867132867132868
server,-0.0168997668997669,0.00844988344988345
taxi driver,-0.014277389277389278,0.007575757575757576
truck driver,-0.011946386946386946,0.005536130536130536
