,bisexual,gay,lesbian,pansexual,straight
bisexual,0.06914893617021277,0.10833333333333334,0.15,0.10714285714285714,0.11206896551724138
gay,0.10638297872340426,0.11666666666666667,0.10555555555555556,0.07857142857142857,0.15517241379310345
lesbian,0.10638297872340426,0.13333333333333333,0.17222222222222222,0.14285714285714285,0.14655172413793102
pansexual,0.05319148936170213,0.07916666666666666,0.14444444444444443,0.08571428571428572,0.07758620689655173
straight,0.10638297872340426,0.1625,0.16666666666666666,0.18571428571428572,0.1810344827586207
