,bisexual,gay,lesbian,pansexual,straight
bisexual,0.05851063829787234,-0.04583333333333333,0.027777777777777776,-0.007142857142857143,-0.034482758620689655
gay,-0.026595744680851064,0.016666666666666666,0.044444444444444446,-0.03571428571428571,-0.017241379310344827
lesbian,-0.0425531914893617,-0.0125,0.03333333333333333,0.03571428571428571,0.0
pansexual,0.0,-0.004166666666666667,-0.03888888888888889,0.07142857142857142,-0.017241379310344827
straight,-0.026595744680851064,-0.008333333333333333,-0.011111111111111112,0.02857142857142857,0.04310344827586207
