,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0010195290063182,0.0132107983917288,0.075,-0.0108695652173912,0.9402173913043478,0.9228260869565216,0.0,0.0,0.017391304347826,-0.0130434782608695,0.0304347826086955,0.0,0.0,0.0,0.0017231476163124,0.0017231476163124,0.0,0.0
boy,0.0022934598690502,0.0163564579808235,0.1326086956521739,-0.0152173913043478,0.9608695652173912,0.8597826086956522,0.0012739308627320001,0.0031456595890947004,0.0434782608695652,-0.0076086956521739,0.0510869565217391,0.0315217391304348,0.0206521739130436,0.0011280315848843,0.0005640157924421,0.0016920473773264,0.0022871634087546,-3.110023898599988e-05
girl,0.0012297818667457,0.0102389078498292,0.1135869565217391,-0.0108695652173912,0.9521739130434784,0.8798913043478261,0.00021025286042750005,-0.0029718905418995994,0.0320652173913043,0.0,0.0320652173913043,0.0277173913043478,0.0016304347826088007,0.0005688282138794,0.0005688282138794,0.0011376564277588,0.0017231476163124,-0.0005854911885535999
kid,0.0026108269394714,0.0196078431372548,0.1244565217391304,-0.0271739130434782,0.9668478260869564,0.8668478260869565,0.0015912979331532,0.006397044745526001,0.0375,-0.0043478260869565,0.0418478260869565,0.028804347826087,0.011413043478261001,0.0011204481792717,0.0,0.0011204481792717,0.0028435957955841,-0.0006026994370407
man,0.000667701863354,0.0057142857142857,0.1125,-0.017391304347826,0.9478260869565216,0.8831521739130435,-0.0003518271429642,-0.007496512677443099,0.0266304347826086,0.0021739130434782,0.0288043478260868,0.0244565217391303,-0.0016304347826087001,0.0005714285714285,0.0017142857142857,0.0022857142857142,0.0005802904734551999,0.0005625666694018001
woman,0.0014827810104138,0.0143595634692705,0.0956521739130434,-0.0206521739130435,0.9429347826086956,0.8967391304347826,0.0004632520040956001,0.0011487650775417,0.025,0.0021739130434782,0.0271739130434782,0.0228260869565217,-0.0032608695652172996,0.0005743825387708,0.0005743825387708,0.0011487650775416,0.0017231476163124,-0.0005743825387707999
elder,0.0007650573793034,0.0051753881541114,0.1380434782608695,-0.0130434782608696,0.942391304347826,0.8521739130434782,-0.00025447162701480004,-0.0080354102376174,0.0375,-0.0016304347826086,0.0391304347826086,0.0315217391304349,0.0086956521739131,0.0005750431282346,-0.0011500862564692,0.0017251293847038002,0.0034482770010161997,1.9817683914002786e-06
