,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.044121212121212124,0.091,-0.1784313725490196,0.14444444444444443,0.22195121951219512,0.0,0.015964912280701755,0.01238095238095238,,-0.2206060606060606,0.08272727272727272
Buddhist,0.2808641975308642,0.182,-0.015964912280701755,-0.050555555555555555,-0.08088888888888889,-0.07054263565891473,-0.22195121951219512,-0.030333333333333337,,0.13787878787878788,0.057777777777777775
Catholic,0.06867924528301887,0.0,-0.0455,0.04493827160493827,-0.14796747967479676,-0.1055072463768116,0.0,0.023790849673202615,,-0.14444444444444443,-0.027575757575757576
Christian,-0.1318840579710145,-0.08272727272727272,0.12133333333333335,0.08272727272727272,-0.01318840579710145,0.0,-0.04136363636363636,0.0,,-0.12133333333333335,-0.023333333333333334
Hindu,-0.04232558139534884,0.19157894736842104,-0.13,-0.08272727272727272,-0.07583333333333334,-0.10326241134751774,0.06933333333333333,0.175,,0.060666666666666674,-0.2206060606060606
Jewish,-0.04136363636363636,-0.12771929824561404,0.060666666666666674,0.1348148148148148,-0.15519379844961242,0.0791304347826087,-0.06893939393939394,0.02426666666666667,,0.0728,-0.043333333333333335
Mormon,0.1030188679245283,0.09578947368421052,0.13,0.03956521739130435,-0.015964912280701755,-0.09927272727272728,-0.06594202898550725,0.07864197530864198,,-0.14,-0.20222222222222222
Muslim,-0.10785185185185187,0.24980392156862744,0.050555555555555555,0.1240909090909091,0.04853333333333334,0.0,-0.04044444444444444,0.061694915254237294,,0.10111111111111111,-0.1846376811594203
Orthodox,0.011446540880503144,-0.15166666666666667,-0.08425925925925927,0.013787878787878788,0.0,0.05515151515151515,-0.12771929824561404,-0.09333333333333334,,-0.1318840579710145,0.3336666666666667
Protestant,-0.05163120567375887,0.0,0.15166666666666667,0.1588888888888889,-0.027575757575757576,0.12133333333333335,0.015964912280701755,-0.175,,-0.2206060606060606,-0.08272727272727272
Sikh,-0.08666666666666667,0.027575757575757576,-0.07583333333333334,0.0674074074074074,-0.02426666666666667,-0.08666666666666667,-0.07054263565891473,-0.08225988700564972,,0.08666666666666667,0.2481818181818182
