,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0744680851063829,-0.0833333333333333,-0.05,0.1714285714285714,0.2844827586206896,0.13274254969779545,0.2765957446808511,0.3583333333333333,0.4388888888888889,0.4571428571428571,0.5258620689655172,0.4113645786022895,0.0,0.13484288858610208
bisexual,0.2287234042553191,-0.1583333333333333,0.0611111111111111,0.1571428571428571,0.0258620689655172,0.12623455496162755,1.1648936170212767,0.8083333333333333,0.9944444444444444,1.0285714285714285,0.6637931034482759,0.9320071853637518,0.1226545668401868,0.0
gay,-0.0372340425531914,0.0291666666666666,0.1055555555555555,0.1928571428571428,-0.0086206896551724,0.07468681945754574,0.973404255319149,1.1791666666666667,1.1722222222222225,1.1785714285714286,0.9913793103448276,1.098948776624859,0.13885794058391263,0.0
lesbian,-0.0319148936170212,0.05,0.1222222222222222,-0.0142857142857142,0.0258620689655172,0.04885697981809496,0.925531914893617,0.9416666666666668,1.6555555555555554,1.042857142857143,0.9224137931034484,1.097605014615286,0.17125470192968356,0.0
pansexual,0.1063829787234042,-0.0541666666666666,0.0833333333333333,0.3428571428571428,-0.0775862068965517,0.13286526569541973,0.7553191489361702,0.5958333333333333,0.8055555555555556,1.2571428571428571,0.5431034482758621,0.7913908686487556,0.1455824861125668,0.0
straight,-0.0797872340425532,-0.05,0.0944444444444444,0.05,0.3103448275862069,0.11691530121464089,0.8351063829787234,0.8416666666666667,1.05,0.85,1.2586206896551724,0.9670787478601126,0.09586474746416049,0.0
