,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.006382978723404239,-0.00333333333333332,0.06555555555555553,-0.021428571428571422,0.11379310344827584,0.047518161385366,0.09787234042553188,0.11166666666666665,0.16111111111111107,0.08999999999999994,0.193103448275862,0.13075071329583426,0.0,0.04358095587464618,0.01872048491002986,0.8046296296296296,0.011846307154957466,0.024065881796989406,0.00888888888888888,0.03288818409491807,0.028539560960770427,0.00975320398989559,0.013287229783826345,0.02519369409638498,0.030631219449089368,0.017261494247992237,0.025919476514436036,0.01717951766245306,0.0,0.013270908290395162,0.010258852784478313,0.010817890227359213
bisexual,0.0840425531914893,-0.005833333333333301,0.052222222222222205,-0.02428571428571428,0.04137931034482755,0.051420716440158776,0.19255319148936165,0.19249999999999995,0.22999999999999993,0.1614285714285714,0.2068965517241379,0.1966756629284141,0.04988358429701047,0.0,-0.0015710122831930399,0.6402777777777777,0.0456827884118806,0.022760833806246092,0.03937787810370965,0.02948538205792897,0.05856995776366556,0.007212171767394778,0.11380492868354322,0.06408544643243459,0.0339934634239519,0.057605271867588445,0.07882158241836182,0.06712946199620264,0.018404077764711434,0.0,0.019005342930282432,0.04188727606025007
gay,0.01702127659574466,0.0058333333333333405,0.07999999999999999,0.00714285714285714,0.046551724137930996,0.036262219194354114,0.1999999999999999,0.22749999999999995,0.2244444444444444,0.18428571428571425,0.21206896551724133,0.20965982484947993,0.03840994421735428,0.0,-0.016856571504334318,0.6800925925925926,0.024118689465435373,0.027462095088806773,0.029522956123525408,0.020203050891044193,0.025919476514436043,0.005596779538043196,0.06699594252695228,0.07390872749547239,0.05801234436536272,0.07148569144683888,0.024746034645529873,0.05037821240596091,0.01610847038599617,0.0,0.015322923968522983,0.03852341493095318
lesbian,-0.00851063829787232,0.01999999999999998,0.10222222222222217,0.00999999999999998,0.04655172413793098,0.04668285411498902,0.17234042553191484,0.20833333333333331,0.3133333333333333,0.20714285714285713,0.21896551724137928,0.22402309331656353,0.041700555497327235,0.0,-0.00654941784758496,0.6685185185185185,0.016342863293337423,0.02257702864024009,0.023200681130912344,0.05778213833187621,0.011693672384698742,0.009330502126332763,0.05250622416703434,0.060724789007455586,0.07499794235860537,0.06577636818983622,0.07037355735158123,0.061898728265589405,0.009361453989824011,0.0,0.03220498918180667,0.034564456398018674
pansexual,0.02765957446808508,0.0125,0.042222222222222175,0.055714285714285716,0.01551724137931032,0.04144461330631536,0.13829787234042548,0.1308333333333333,0.21555555555555556,0.1814285714285714,0.19827586206896552,0.1728782389453702,0.054004547624870405,0.0,-0.005660644702205539,0.576388888888889,0.01695465686224385,0.017280367794439744,0.03627739492736554,0.06568322247184365,0.05269209237909006,0.008976951178541852,0.04078785002698043,0.02869862559620429,0.013788526273323146,0.07264675505766355,0.05257914028267899,0.03697767514225196,0.02397867331440614,0.0,0.03447993321634515,0.05111496899020565
straight,-0.015957446808510616,0.02166666666666664,0.03777777777777774,-0.004285714285714299,0.1482758620689655,0.054208701626896706,0.16489361702127658,0.25,0.2622222222222222,0.2128571428571428,0.33103448275862063,0.24420149297185242,0.0339061477366686,0.0,0.03971863436591554,0.7236111111111112,0.02712244422123819,0.0287952542386183,0.017708197167232483,0.050020404000033096,0.030061372024418463,0.008257448896692669,0.057976283376334946,0.07430231041719589,0.043518124505702555,0.052177092479284815,0.10076992549105147,0.05448147969750383,0.013503413645366152,0.0,0.030667438848076514,0.029045161372885413
