,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0691489361702127,-0.05,0.1222222222222222,0.0071428571428571,0.146551724137931,0.0790131479346446,0.2287234042553191,0.275,0.3666666666666666,0.35,0.3706896551724138,0.31821594521887986,0.0,0.1162546611699216,0.0032358929610238,0.7939814814814815
bisexual,0.2074468085106383,-0.0291666666666666,0.0833333333333333,0.0071428571428571,-0.0172413793103448,0.06886620899276802,0.4414893617021276,0.1958333333333333,0.3388888888888889,0.2357142857142857,0.1896551724137931,0.2803162084104857,0.07236263960218474,0.0,-0.0030914464953552,0.8101851851851852
gay,-0.0691489361702127,0.1916666666666666,0.1555555555555555,0.0428571428571428,-0.0517241379310344,0.10219048783612242,0.6436170212765957,0.825,0.8333333333333334,0.7142857142857143,0.5,0.7032472137791287,0.12945760402473527,0.0,0.0,0.5162037037037037
lesbian,-0.026595744680851,0.0416666666666666,0.3388888888888889,0.0571428571428571,-0.1293103448275862,0.11872090044136996,0.5691489361702128,0.575,1.4277777777777778,0.5857142857142857,0.5258620689655172,0.7367006137255588,0.14598801662998284,0.0,-0.0268213572854291,0.5023148148148148
pansexual,0.0797872340425532,-0.0666666666666666,-0.0388888888888888,0.35,-0.0344827586206896,0.11396510964375964,0.2712765957446808,0.1583333333333333,0.2611111111111111,0.4928571428571429,0.1724137931034483,0.2711983952299433,0.1424615402531763,0.0,0.0005925293894577,0.8263888888888888
straight,0.0053191489361702,-0.0666666666666666,0.0666666666666666,0.0071428571428571,0.4655172413793103,0.12226251615833414,0.3457446808510638,0.45,0.5222222222222223,0.4357142857142857,1.2586206896551724,0.6024603756885488,0.0910035053395288,0.0,0.0009911673190805,0.6342592592592593
