,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0904255319148936,-0.025,0.0722222222222222,0.0214285714285714,0.1206896551724138,0.06595319614762021,0.3138297872340425,0.3333333333333333,0.4833333333333333,0.3357142857142857,0.3103448275862069,0.3553111134402403,0.0,0.08110308143800439
bisexual,0.0691489361702127,-0.0416666666666666,0.1222222222222222,0.1214285714285714,-0.0086206896551724,0.07261741722856906,0.4414893617021276,0.2833333333333333,0.5,0.45,0.25,0.38496453900709215,0.06345072144778674,0.0
gay,0.0053191489361702,0.0041666666666666,0.1333333333333333,0.1071428571428571,0.0172413793103448,0.0534406770778744,0.4627659574468085,0.5208333333333334,0.6777777777777778,0.5214285714285715,0.5,0.5365611279972982,0.07290934446657116,0.0
lesbian,-0.0159574468085106,0.0166666666666666,0.3888888888888889,0.0928571428571428,-0.1379310344827586,0.13046023594079348,0.4946808510638298,0.5,1.1777777777777778,0.5785714285714286,0.5517241379310345,0.6605508390688142,0.15895311462809625,0.0
pansexual,0.0851063829787234,0.0,0.0666666666666666,0.1714285714285714,0.0086206896551724,0.06636446214582677,0.3404255319148936,0.2083333333333333,0.4333333333333333,0.5571428571428572,0.2844827586206896,0.36474356286902143,0.059588734001793445,0.0
straight,0.0744680851063829,-0.0916666666666666,0.0722222222222222,0.1142857142857142,0.1982758620689655,0.11018371006999028,0.4574468085106383,0.4916666666666666,0.6722222222222223,0.6428571428571429,0.7672413793103449,0.6062868439134029,0.05061349264577436,0.0
