,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0053191489361702,0.0375,0.0722222222222222,-0.0785714285714285,0.1206896551724138,0.06286049098044694,0.1117021276595744,0.1375,0.1611111111111111,0.0785714285714285,0.2241379310344827,0.14260451967531934,0.0,0.04265912028788037,0.0157068062827225,0.7916666666666666
bisexual,0.1170212765957446,-0.0041666666666666,0.0722222222222222,-0.05,-0.0344827586206896,0.055578584821064606,0.1276595744680851,0.1541666666666666,0.2277777777777777,0.1357142857142857,0.1724137931034483,0.16354641954605267,0.06955018691262266,0.0,-0.01628664495114,0.6018518518518519
gay,0.0159574468085106,0.0041666666666666,0.05,-0.0071428571428571,0.0517241379310344,0.02579822170981374,0.1542553191489361,0.1791666666666666,0.1722222222222222,0.1071428571428571,0.2241379310344827,0.1673849992430329,0.04344524799403744,0.0,0.0,0.6898148148148148
lesbian,0.0159574468085106,0.0083333333333333,0.1388888888888889,-0.0714285714285714,0.0517241379310344,0.05726647567806772,0.1542553191489361,0.2,0.3055555555555556,0.1714285714285714,0.2068965517241379,0.20762719957144019,0.038643660692450135,0.0,-0.0538922155688622,0.6342592592592593
pansexual,0.0372340425531914,0.0,0.0611111111111111,-0.0142857142857142,0.0517241379310344,0.03287100117621022,0.0797872340425532,0.1083333333333333,0.2277777777777777,0.1285714285714285,0.1206896551724138,0.1330318857795013,0.04488310682551328,0.0,0.0034129692832765,0.5902777777777778
straight,-0.0053191489361702,0.0291666666666666,0.0555555555555555,-0.0714285714285714,0.1724137931034483,0.06677674713808239,0.1329787234042553,0.2458333333333333,0.2555555555555555,0.2428571428571428,0.3448275862068966,0.2444104682714367,0.01677339901477834,0.0,0.0027100271002709,0.6967592592592593
