,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0212765957446808,-0.0708333333333333,0.0555555555555555,-0.0285714285714285,0.0603448275862069,0.047316348158241,0.1489361702127659,0.2041666666666666,0.2222222222222222,0.2428571428571428,0.2327586206896551,0.21018816452969052,0.0,0.0756890903585694,0.0032358929610238,0.7939814814814815
bisexual,0.0957446808510638,-0.05,0.0222222222222222,-0.0357142857142857,-0.043103448275862,0.049356927412686734,0.2340425531914893,0.15,0.2333333333333333,0.1785714285714285,0.146551724137931,0.18849980784683643,0.04784517695559514,0.0,-0.0030914464953552,0.8101851851851852
gay,-0.101063829787234,0.075,0.0666666666666666,-0.0142857142857142,-0.0775862068965517,0.0669204835272333,0.4734042553191489,0.5,0.5111111111111111,0.4857142857142857,0.4224137931034483,0.47852868904959883,0.08630032374896641,0.0,0.0,0.5162037037037037
lesbian,-0.0744680851063829,-0.0166666666666666,0.1777777777777777,0.0142857142857142,-0.1379310344827586,0.08422585566386001,0.4361702127659574,0.4083333333333333,0.7444444444444445,0.4571428571428571,0.4482758620689655,0.49887334195111155,0.10265331493321217,0.0,-0.0268213572854291,0.5023148148148148
pansexual,0.026595744680851,-0.0708333333333333,-0.0444444444444444,0.1785714285714285,-0.043103448275862,0.07270967986118385,0.175531914893617,0.1291666666666666,0.1888888888888888,0.2642857142857143,0.1293103448275862,0.17743670591249458,0.0831820563882192,0.0,0.0005925293894577,0.8263888888888888
straight,-0.0372340425531914,-0.0791666666666666,0.0111111111111111,-0.0285714285714285,0.2413793103448276,0.07949251184944503,0.25,0.3375,0.3777777777777777,0.3142857142857143,0.6551724137931034,0.3869471811713191,0.05846457976685411,0.0,0.0009911673190805,0.6342592592592593
