,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.026595744680851,-0.0916666666666666,-0.0555555555555555,0.0714285714285714,0.146551724137931,0.0783596524939151,0.175531914893617,0.2666666666666666,0.2888888888888888,0.3142857142857143,0.3017241379310345,0.2694194645331842,0.0,0.084457930102831,0.0097390136250239,0.7916666666666666
bisexual,0.1170212765957446,-0.1416666666666666,0.0166666666666666,0.0785714285714285,-0.0172413793103448,0.07423348356217022,0.6595744680851063,0.575,0.6722222222222223,0.6642857142857143,0.5689655172413793,0.6280095843668845,0.07671674294564972,0.0,-0.0068068068068068,0.6365740740740741
gay,-0.0585106382978723,-0.025,0.05,0.0857142857142857,-0.0344827586206896,0.05074153652656952,0.6861702127659575,0.7166666666666667,0.75,0.7714285714285715,0.8103448275862069,0.7469220556894804,0.09052976044905606,0.0,-0.0254325848157869,0.6805555555555556
lesbian,-0.0531914893617021,0.0041666666666666,0.0666666666666666,-0.0285714285714285,0.0086206896551724,0.032243388184327246,0.7127659574468085,0.6541666666666667,0.8666666666666667,0.7285714285714285,0.7327586206896551,0.7389858680082452,0.10715476481617336,0.0,0.0135383425200657,0.6643518518518519
pansexual,0.0159574468085106,-0.0875,0.0222222222222222,0.1714285714285714,-0.0862068965517241,0.07666302740220565,0.4946808510638298,0.4708333333333333,0.5444444444444444,0.6571428571428571,0.4310344827586206,0.519627193748617,0.08506827260128795,0.0,0.0168250846716922,0.6296296296296297
straight,-0.0797872340425532,-0.0583333333333333,0.0444444444444444,0.0142857142857142,0.1637931034482758,0.07212876591086417,0.6223404255319149,0.5583333333333333,0.7,0.5857142857142857,0.7155172413793104,0.636381057191769,0.06282010970198788,0.0,0.0388029782359679,0.7245370370370371
