,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0159574468085106,-0.0333333333333333,0.0722222222222222,0.0,0.1551724137931034,0.055337083231433895,0.101063829787234,0.1333333333333333,0.2166666666666666,0.1142857142857142,0.2241379310344827,0.15789749502148615,0.0,0.06733296649547563,0.0362694300518133,0.7916666666666666
bisexual,0.1489361702127659,-0.025,0.0833333333333333,0.0285714285714285,-0.0172413793103448,0.060616462285574504,0.4042553191489361,0.3166666666666666,0.2944444444444444,0.2714285714285714,0.3620689655172414,0.32977279344117194,0.07068167790471527,0.0,-0.0108108108108108,0.6365740740740741
gay,0.0,0.0583333333333333,0.1,-0.0214285714285714,0.0,0.035952380952380944,0.3297872340425531,0.3666666666666666,0.2333333333333333,0.3071428571428571,0.2241379310344827,0.29221360444397854,0.06240057529492595,0.0,-0.0341207349081364,0.6805555555555556
lesbian,-0.0159574468085106,0.0083333333333333,0.0944444444444444,0.1071428571428571,0.0603448275862069,0.05724458186307045,0.2712765957446808,0.3083333333333333,0.4388888888888889,0.3357142857142857,0.3189655172413793,0.3346357241845136,0.05955484517113272,0.0,0.0182767624020887,0.6643518518518519
pansexual,0.0425531914893617,0.0375,-0.0222222222222222,0.1642857142857142,0.0258620689655172,0.058484639392563056,0.202127659574468,0.1875,0.2333333333333333,0.3214285714285714,0.2672413793103448,0.24232618872934347,0.09709391631438584,0.0,0.0324483775811208,0.6296296296296297
straight,-0.0106382978723404,0.0166666666666666,0.0444444444444444,0.0785714285714285,0.1034482758620689,0.05075382268338976,0.2553191489361702,0.275,0.3222222222222222,0.1928571428571428,0.2241379310344827,0.2539072890100036,0.04693381779221834,0.0,0.0618556701030927,0.7245370370370371
