,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0478723404255319,0.0291666666666666,0.0611111111111111,0.0357142857142857,0.0775862068965517,0.050290122162829395,0.1117021276595744,0.0958333333333333,0.1833333333333333,0.0928571428571428,0.1120689655172413,0.11915898054012501,0.0,0.030519587977034763,0.005573593073593,0.7615740740740741
bisexual,0.0478723404255319,0.025,0.0666666666666666,0.0785714285714285,0.0258620689655172,0.048794500925828835,0.1968085106382978,0.0583333333333333,0.1777777777777777,0.15,0.0603448275862069,0.12865288986712314,0.02086070060207988,0.0,0.0014195825659914,0.7430555555555556
gay,0.0425531914893617,0.0291666666666666,0.0722222222222222,0.0785714285714285,0.0344827586206896,0.05139925351407373,0.1276595744680851,0.1875,0.2611111111111111,0.1642857142857142,0.1379310344827586,0.17569748686953376,0.02047817023605724,0.0,-0.0009830035514966,0.6412037037037037
lesbian,0.0478723404255319,0.0541666666666666,0.1944444444444444,0.0714285714285714,0.0086206896551724,0.07530654252407734,0.1223404255319148,0.1375,0.55,0.1571428571428571,0.1120689655172413,0.21581044963840265,0.05260262725779966,0.0,-0.0036753327143299,0.5601851851851852
pansexual,0.0744680851063829,0.0416666666666666,0.0611111111111111,0.1071428571428571,0.0258620689655172,0.06205015779850698,0.1170212765957446,0.0416666666666666,0.15,0.2357142857142857,0.0775862068965517,0.12439768717464975,0.03244969080809138,0.0,-0.0030762670565302,0.7662037037037037
straight,0.0585106382978723,0.0083333333333333,0.0388888888888888,0.0785714285714285,0.1120689655172413,0.05927465092175284,0.1329787234042553,0.1333333333333333,0.2388888888888889,0.2071428571428571,0.3362068965517241,0.20971013986421175,0.026206750981145676,0.0,0.0121527777777777,0.6111111111111112
