,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.04893617021276594,0.01249999999999998,0.0444444444444444,0.0514285714285714,0.10172413793103444,0.05213999813669652,0.09999999999999995,0.08249999999999995,0.16222222222222218,0.11428571428571424,0.1568965517241379,0.1231808976464148,0.0,0.04075789050763366,0.004581167774335359,0.8046296296296296,0.00212765957446808,0.01148670729340848,0.021372648957412612,0.024494897427831792,0.021395989044811818,0.003994426563570025,0.011846307154957462,0.009646530752325178,0.01547598697464901,0.024327694808466273,0.03753713975358145,0.011253908474044623,0.0,0.007590868254714957,0.0028661416400017066,0.010817890227359213
bisexual,0.07765957446808505,0.01249999999999998,0.04666666666666662,0.054285714285714236,0.036206896551724085,0.04679710372777125,0.2329787234042553,0.07916666666666664,0.17111111111111105,0.14857142857142852,0.05689655172413789,0.13774489629551984,0.02829257357137026,0.0,-0.00126740515289334,0.6402777777777777,0.028266660118268963,0.014907119849998563,0.017427096823731253,0.021946130708196007,0.010053365335940158,0.00956446017471796,0.1403852295486201,0.07790663928346829,0.0793025150224688,0.1121587795793744,0.020832837885507893,0.08487844164684837,0.010720091062914537,0.0,0.0041780755371541144,0.04188727606025007
gay,0.03936170212765952,0.0666666666666666,0.06222222222222218,0.07285714285714281,0.01551724137931032,0.05408361574025542,0.16914893617021273,0.27666666666666667,0.30666666666666664,0.2185714285714285,0.10517241379310342,0.21524522237361557,0.03957082882064535,0.0,-0.008260203268532561,0.6800925925925926,0.014113296980235753,0.03259601202601325,0.01839216150805204,0.01989769753883444,0.025221963514358226,0.005536817669125696,0.061334192788934386,0.11650584153213568,0.07229910437776642,0.09903617149964009,0.04671109373842782,0.07474984876613357,0.010337868326027256,0.0,0.009285485552720896,0.03852341493095318
lesbian,0.03404255319148932,0.049999999999999954,0.1655555555555555,0.04571428571428566,0.00689655172413792,0.06251075475433504,0.1361702127659574,0.1683333333333333,0.61,0.17142857142857137,0.09999999999999995,0.23718642350557237,0.059380748582142526,0.0,-0.0035373519248879,0.6685185185185185,0.011457797461988328,0.019184774055368916,0.05788451678947159,0.01895214165917373,0.017582825908940607,0.01636333306522578,0.039747961047381736,0.06915160478574914,0.13265568538211067,0.07228063223242012,0.049851145844141256,0.06672077950775926,0.010482258704362426,0.0,0.015178801916262521,0.034564456398018674
pansexual,0.06063829787234039,0.0208333333333333,0.03888888888888886,0.11999999999999995,0.01379310344827584,0.05083072470856764,0.12872340425531908,0.04749999999999996,0.12111111111111109,0.25999999999999995,0.055172413793103406,0.12250138583190669,0.04489556184420446,0.0,0.00132138583356906,0.576388888888889,0.021435576254904137,0.016244657241348267,0.02078698548207747,0.050183337343572276,0.010344827586206879,0.015154303998728464,0.06706347877648718,0.04027681991198192,0.07757115411425362,0.17823396684912649,0.03516565181788126,0.07843127344018609,0.015492878278959137,0.0,0.00866528560004756,0.05111496899020565
straight,0.0382978723404255,0.021666666666666643,0.04666666666666662,0.03999999999999998,0.1706896551724138,0.06346417216923447,0.13617021276595742,0.1633333333333333,0.21555555555555556,0.15999999999999998,0.49137931034482757,0.23328768239993472,0.031649739719805704,0.0,0.019909421569120178,0.7236111111111112,0.021645733988697652,0.020649186155606458,0.009026709338484405,0.025394841192330233,0.03908891051294702,0.012028954324847472,0.04570755544455497,0.07204358248850329,0.07804715257260421,0.07108488745499845,0.15139069943803582,0.06802687700365788,0.0033302563792251814,0.0,0.0179040649802712,0.029045161372885413
