,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.026595744680851,0.0083333333333333,0.0333333333333333,-0.0642857142857142,0.0517241379310344,0.03685445271285324,0.0797872340425532,0.1,0.0888888888888888,0.0642857142857142,0.1379310344827586,0.09417857433998296,0.0,0.027865316795902817,0.0157068062827225,0.7939814814814815
bisexual,0.0585106382978723,-0.0166666666666666,0.0277777777777777,-0.05,-0.043103448275862,0.03921170620363572,0.0691489361702127,0.1083333333333333,0.15,0.1071428571428571,0.1120689655172413,0.10933881843272888,0.04495504780537788,0.0,-0.01628664495114,0.8078703703703703
gay,0.0,-0.0083333333333333,0.0166666666666666,-0.0214285714285714,0.0172413793103448,0.01273399014778322,0.1063829787234042,0.1166666666666666,0.1055555555555555,0.0785714285714285,0.1551724137931034,0.11246980866203164,0.027453795898403337,0.0,0.0,0.5162037037037037
lesbian,-0.0106382978723404,-0.00836820083682,0.0611111111111111,-0.0575539568345323,0.0086206896551724,0.02925845126199524,0.1063829787234042,0.1338912133891213,0.1722222222222222,0.1438848920863309,0.146551724137931,0.1405866061118019,0.02205439289669712,0.0,-0.0538922155688622,0.4976851851851852
pansexual,0.0106382978723404,-0.0125,0.0111111111111111,-0.0285714285714285,0.0258620689655172,0.017736581304079437,0.0531914893617021,0.0791666666666666,0.1444444444444444,0.0857142857142857,0.0775862068965517,0.0880206186167301,0.02837319055770996,0.0,0.0034129692832765,0.8240740740740741
straight,-0.0212765957446808,0.00418410041841,0.0111111111111111,-0.0719424460431654,0.0948275862068965,0.04066836790485276,0.1063829787234042,0.1631799163179916,0.1666666666666666,0.1870503597122302,0.1810344827586207,0.16086288083578265,0.0164901568213258,0.0,0.0027100271002709,0.6319444444444444
