,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0478723404255319,-0.0875,0.0166666666666666,-0.0142857142857142,0.0948275862068965,0.05223046151696185,0.175531914893617,0.2208333333333333,0.25,0.2428571428571428,0.2844827586206896,0.23474102994095655,0.0,0.054432886140516355,0.0024353780864197,0.8125
bisexual,0.0212765957446808,-0.0416666666666666,0.0166666666666666,0.0,0.0258620689655172,0.02109439960870624,0.1702127659574468,0.1333333333333333,0.2055555555555555,0.2,0.1120689655172413,0.16423412407271537,0.031136061908255602,0.0,-0.0030815972222222,0.6412037037037037
gay,0.0159574468085106,-0.0125,0.0333333333333333,0.0,-0.0517241379310344,0.02270298361457566,0.2180851063829787,0.2541666666666666,0.3444444444444444,0.2857142857142857,0.2586206896551724,0.27220623857270954,0.05688379974146662,0.0,-0.0100632069194943,0.6319444444444444
lesbian,-0.0478723404255319,-0.0916666666666666,0.2222222222222222,-0.0142857142857142,-0.0603448275862069,0.08727835423726836,0.2712765957446808,0.2583333333333333,0.4555555555555555,0.3142857142857143,0.2672413793103448,0.31333851564592574,0.09212786337327787,0.0,0.011707492795389,0.6828703703703703
pansexual,0.0478723404255319,-0.0416666666666666,0.0055555555555555,0.0214285714285714,-0.0258620689655172,0.02847704060836852,0.1223404255319148,0.0833333333333333,0.0944444444444444,0.1214285714285714,0.0775862068965517,0.09982659632696313,0.04266967706622876,0.0,0.0016644989471076,0.5833333333333334
straight,-0.0212765957446808,-0.0541666666666666,0.0333333333333333,-0.0642857142857142,0.1724137931034483,0.06909522062676864,0.1914893617021276,0.2125,0.2555555555555555,0.2357142857142857,0.3275862068965517,0.24456908197370408,0.04934702861335292,0.0,0.0038250148544266,0.7430555555555556
