,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0425531914893617,-0.0541666666666666,0.0111111111111111,-0.0142857142857142,0.043103448275862,0.03304402636574312,0.202127659574468,0.2375,0.3,0.2428571428571428,0.1982758620689655,0.23615213290011522,0.0,0.05533999464300267,0.005573593073593,0.8101851851851852
bisexual,0.0212765957446808,-0.0666666666666666,0.0555555555555555,0.0428571428571428,-0.0344827586206896,0.044167743888947064,0.2446808510638297,0.225,0.3222222222222222,0.3,0.1896551724137931,0.256311649139969,0.042590020845706775,0.0,0.0014195825659914,0.7175925925925926
gay,-0.0372340425531914,-0.025,0.0611111111111111,0.0285714285714285,-0.0172413793103448,0.03383159230921516,0.3351063829787234,0.3333333333333333,0.4166666666666667,0.3571428571428571,0.3620689655172414,0.3608636411277644,0.05243117423051384,0.0,-0.0009893455098934,0.7453703703703703
lesbian,-0.0638297872340425,-0.0375,0.1944444444444444,0.0214285714285714,-0.146551724137931,0.09275090544899786,0.3723404255319149,0.3625,0.6277777777777778,0.4214285714285714,0.4396551724137931,0.4447403894304114,0.10635048737029655,0.0,-0.0037140204271123,0.7268518518518519
pansexual,0.0106382978723404,-0.0416666666666666,0.0055555555555555,0.0642857142857142,-0.0172413793103448,0.0278775227381243,0.2234042553191489,0.1666666666666666,0.2833333333333333,0.3214285714285714,0.2068965517241379,0.24034587569437163,0.03777734106604242,0.0,-0.0030762670565302,0.5995370370370371
straight,0.0159574468085106,-0.1,0.0333333333333333,0.0357142857142857,0.0862068965517241,0.05424239248157074,0.324468085106383,0.3583333333333333,0.4333333333333333,0.4357142857142857,0.4310344827586206,0.39657670404919115,0.03755094970245374,0.0,0.0121527777777777,0.7662037037037037
