,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,-0.012765957446808479,-0.01671208232246872,0.0244444444444444,-0.028633093525179804,0.05179910044977508,0.02753760230440192,0.06808510638297868,0.08350468220761106,0.09555555555555549,0.06875642343268237,0.11395802098950518,0.08597195771366653,0.0,0.02810869453469376,0.01872048491002986,0.7615740740740741,0.009274253071363113,0.015825240410057968,0.005665577237325318,0.0202105625074298,0.012139299838079272,0.005492158962788188,0.007056648490117885,0.014255984786643213,0.01968893905185485,0.012439714660979952,0.019803752506520268,0.011744807056530557,0.0,0.0068567976959372275,0.010258852784478313,0.02012691214748533
bisexual,0.03297872340425528,-0.018333333333333302,0.01111111111111108,-0.0357142857142857,0.0103448275862069,0.0326811305593403,0.1138297872340425,0.1316666666666666,0.14888888888888885,0.1271428571428571,0.13793103448275856,0.13189184688304267,0.032553244436321876,0.0,-0.0015710122831930399,0.7189814814814814,0.022667314630492028,0.021984843263788172,0.025337231668869673,0.015649215928719047,0.0447612240887833,0.004412077549663231,0.06388295657873373,0.05024937810560444,0.02444444444444445,0.03568570284799085,0.06192512067609646,0.04484621356289228,0.0081179715419069,0.0,0.019005342930282432,0.17763907590797018
gay,-0.01168506087154394,-0.01087552742616032,0.02999999999999996,-0.01577639751552794,0.01379310344827584,0.02042208399035552,0.14162020707702808,0.14614978902953582,0.13666666666666663,0.13329192546583846,0.14827586206896548,0.14120089006160685,0.02357193309465456,0.0,-0.016856571504334318,0.5421296296296296,0.016982510845171495,0.014830503370642428,0.018790593916986398,0.013876671623784491,0.016893032708849478,0.005235927700941724,0.04490360763155828,0.042341120419490015,0.03559026084010437,0.04724393618844304,0.023387344769397498,0.03460943082363153,0.010418362869245098,0.0,0.015322923968522983,0.15862411029735327
lesbian,-0.028723404255319097,-0.0008193863319386201,0.041111111111111084,-0.017276464542651544,0.0051724137931034395,0.024486067064804377,0.12234042553191482,0.14273709902370987,0.1766666666666666,0.15756423432682423,0.15344827586206894,0.15055134028223688,0.026873165077977962,0.0,-0.00654941784758496,0.5074074074074074,0.010952798022326595,0.016990813167276582,0.014740554623801777,0.030976375407396905,0.0068965517241379205,0.0048955116003037,0.04161193024597433,0.0384950196732754,0.03918931575232976,0.04105104204229778,0.05676578494191146,0.04190844626486386,0.006862896868887608,0.0,0.03220498918180667,0.13950019789455512
pansexual,-0.0021390374331550803,-0.00920513812219446,0.0067101179391682395,0.014326824254881798,-0.00517241379310344,0.02247694520973598,0.09370804414609167,0.09947065855630952,0.13806952203600245,0.10585817060637201,0.13275862068965516,0.11397300320688612,0.03387593418179108,0.0,-0.005660644702205539,0.7666666666666666,0.015275187384807265,0.008124260418130037,0.02804693212105628,0.03500958620984069,0.033873935697221504,0.00393156558380312,0.02742660272083178,0.024539891630277883,0.009358570735250826,0.03450036445279759,0.03641157255507393,0.023949480042052353,0.011991596446891288,0.0,0.03447993321634515,0.1492967625891999
straight,-0.026652633974286,-0.0025105188518922197,-0.0011111111111111196,-0.02297019527235352,0.07758620689655168,0.031786575540425945,0.12465013084537487,0.16802814012634343,0.16999999999999998,0.1634635149023638,0.1775862068965517,0.1607455985541267,0.02366919588272324,0.0,0.03971863436591554,0.5745370370370371,0.014378840660168982,0.014100423069324384,0.008888888888888872,0.03666599625013542,0.022480008293802232,0.006044524817447321,0.04107586790058115,0.042713788472518575,0.02888888888888889,0.04343604327376811,0.051896265321697964,0.0367338752088294,0.006495212774099077,0.0,0.030667438848076514,0.13162648498713542
