,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0053191489361702,-0.0375,0.0222222222222222,-0.0142857142857142,0.0689655172413793,0.029658520537097176,0.0691489361702127,0.0958333333333333,0.1333333333333333,0.0857142857142857,0.1379310344827586,0.10439218460678472,0.0,0.040404080634454775,0.0362694300518133,0.7916666666666666
bisexual,0.0585106382978723,-0.0458333333333333,0.0277777777777777,-0.0071428571428571,-0.0344827586206896,0.034749473034506,0.2287234042553191,0.2291666666666666,0.1944444444444444,0.1928571428571428,0.2586206896551724,0.22076246957574908,0.037661961825571466,0.0,-0.0108108108108108,0.6365740740740741
gay,-0.026595744680851,0.0166666666666666,0.0444444444444444,-0.0357142857142857,-0.0172413793103448,0.0281325041633185,0.2287234042553191,0.225,0.1555555555555555,0.2071428571428571,0.1724137931034483,0.19776712201143598,0.04106019052277304,0.0,-0.0341207349081364,0.6805555555555556
lesbian,-0.0425531914893617,-0.0125,0.0333333333333333,0.0357142857142857,0.0,0.02482016210739614,0.202127659574468,0.2125,0.2444444444444444,0.2357142857142857,0.2241379310344827,0.22378486415353618,0.03846213418113635,0.0,0.0182767624020887,0.6643518518518519
pansexual,0.0,-0.0041666666666666,-0.0388888888888888,0.0714285714285714,-0.0172413793103448,0.026345101258894322,0.1382978723404255,0.1458333333333333,0.15,0.1714285714285714,0.1896551724137931,0.15904298990322469,0.05433695512932486,0.0,0.0324483775811208,0.6296296296296297
straight,-0.026595744680851,-0.0083333333333333,-0.0111111111111111,0.0285714285714285,0.043103448275862,0.02354301319451718,0.175531914893617,0.1916666666666666,0.2,0.1428571428571428,0.1293103448275862,0.1678732138490025,0.03049916151346816,0.0,0.0618556701030927,0.7245370370370371
