,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0957446808510638,-0.0916666666666666,0.0611111111111111,0.0285714285714285,0.2068965517241379,0.0967980877848816,0.2872340425531915,0.3,0.4055555555555555,0.3285714285714285,0.4482758620689655,0.3539273777498282,0.0,0.08777264204777042
bisexual,0.0744680851063829,-0.025,0.0611111111111111,0.05,0.0775862068965517,0.05763308062280914,0.2872340425531915,0.1666666666666666,0.3277777777777778,0.2928571428571428,0.1637931034482758,0.24766574666061086,0.04773643573350104,0.0
gay,0.0531914893617021,0.0291666666666666,0.0944444444444444,0.0714285714285714,-0.0258620689655172,0.054818648173380335,0.3404255319148936,0.3791666666666666,0.55,0.4285714285714285,0.3189655172413793,0.4034258288788736,0.09446712434056524,0.0
lesbian,-0.0212765957446808,-0.075,0.4388888888888889,0.0428571428571428,-0.0344827586206896,0.12250107722228043,0.3723404255319149,0.3333333333333333,0.85,0.4428571428571428,0.3448275862068966,0.46867169758585747,0.15342614913414615,0.0
pansexual,0.1063829787234042,-0.0416666666666666,0.0388888888888888,0.0571428571428571,0.0,0.04881627828436334,0.202127659574468,0.0916666666666666,0.15,0.2142857142857142,0.1034482758620689,0.15230566327778355,0.06366570007802584,0.0
straight,0.0106382978723404,-0.0375,0.0888888888888888,-0.0642857142857142,0.3448275862068966,0.109228097450768,0.2765957446808511,0.2958333333333333,0.3888888888888889,0.2928571428571428,0.6206896551724138,0.37497295298652594,0.07956780095261382,0.0
