,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.07978723404255314,-0.06333333333333331,0.052222222222222205,0.05571428571428568,0.19137931034482758,0.09248727713144436,0.2797872340425532,0.315,0.4344444444444444,0.36999999999999994,0.41206896551724137,0.3622601288008477,0.0,0.10824065611571107,0.004581167774335359,0.8046296296296296,0.07978723404255314,-0.06333333333333331,0.052222222222222205,0.05571428571428568,0.19137931034482758,0.09248727713144436,0.2797872340425532,0.315,0.4344444444444444,0.36999999999999994,0.41206896551724137,0.3622601288008477,0.0,0.10824065611571107,0.004581167774335359,0.8046296296296296
bisexual,0.13829787234042548,-0.05499999999999996,0.06999999999999998,0.0714285714285714,0.020689655172413775,0.07315218530552346,0.5319148936170213,0.31999999999999995,0.5011111111111111,0.44857142857142857,0.2862068965517241,0.41756086597025693,0.07414907591796803,0.0,-0.00126740515289334,0.6402777777777777,0.13829787234042548,-0.05499999999999996,0.06999999999999998,0.0714285714285714,0.020689655172413775,0.07315218530552346,0.5319148936170213,0.31999999999999995,0.5011111111111111,0.44857142857142857,0.2862068965517241,0.41756086597025693,0.07414907591796803,0.0,-0.00126740515289334,0.6402777777777777
gay,0.002127659574468102,0.08583333333333328,0.09999999999999996,0.09857142857142853,-0.05344827586206894,0.07788608811095964,0.5808510638297872,0.7191666666666667,0.8066666666666669,0.6871428571428572,0.5637931034482758,0.6715240715508507,0.11601330515086924,0.0,-0.008260203268532561,0.6800925925925926,0.002127659574468102,0.08583333333333328,0.09999999999999996,0.09857142857142853,-0.05344827586206894,0.07788608811095964,0.5808510638297872,0.7191666666666667,0.8066666666666669,0.6871428571428572,0.5637931034482758,0.6715240715508507,0.11601330515086924,0.0,-0.008260203268532561,0.6800925925925926
lesbian,-0.0287234042553191,0.020833333333333304,0.34111111111111114,0.03714285714285712,-0.09310344827586206,0.113394653483795,0.5691489361702128,0.5808333333333333,1.287777777777778,0.6485714285714287,0.5620689655172415,0.7296800882739987,0.16778121906625199,0.0,-0.0035373519248879,0.6685185185185185,-0.0287234042553191,0.020833333333333304,0.34111111111111114,0.03714285714285712,-0.09310344827586206,0.113394653483795,0.5691489361702128,0.5808333333333333,1.287777777777778,0.6485714285714287,0.5620689655172415,0.7296800882739987,0.16778121906625199,0.0,-0.0035373519248879,0.6685185185185185
pansexual,0.07446808510638296,-0.03416666666666662,0.03999999999999998,0.22857142857142856,-0.027586206896551696,0.08518477564662444,0.3638297872340425,0.2391666666666666,0.3688888888888889,0.5714285714285714,0.24482758620689654,0.3576283000850132,0.1039614587336524,0.0,0.00132138583356906,0.576388888888889,0.07446808510638296,-0.03416666666666662,0.03999999999999998,0.22857142857142856,-0.027586206896551696,0.08518477564662444,0.3638297872340425,0.2391666666666666,0.3688888888888889,0.5714285714285714,0.24482758620689654,0.3576283000850132,0.1039614587336524,0.0,0.00132138583356906,0.576388888888889
straight,0.013829787234042521,-0.044999999999999984,0.061111111111111074,0.0257142857142857,0.34310344827586203,0.1122775623333216,0.498936170212766,0.55,0.6700000000000002,0.5685714285714286,1.0603448275862069,0.6695704852740804,0.07929822170981374,0.0,0.019909421569120178,0.7236111111111112,0.013829787234042521,-0.044999999999999984,0.061111111111111074,0.0257142857142857,0.34310344827586203,0.1122775623333216,0.498936170212766,0.55,0.6700000000000002,0.5685714285714286,1.0603448275862069,0.6695704852740804,0.07929822170981374,0.0,0.019909421569120178,0.7236111111111112
