,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.06944444444444445,0.0,0.045454545454545456,0.01282051282051282,0.14393939393939395,0.007142857142857143,0.1590909090909091,0.03048780487804878,,0.06944444444444445,0.013888888888888888
Buddhist,0.06944444444444445,0.21428571428571427,0.11363636363636363,0.057692307692307696,0.18181818181818182,0.007142857142857143,0.21212121212121213,0.018292682926829267,,0.05555555555555555,0.09722222222222222
Catholic,0.04861111111111111,0.08928571428571429,0.38636363636363635,0.23717948717948717,0.21212121212121213,0.05,0.2727272727272727,0.07317073170731707,,0.1527777777777778,0.06944444444444445
Christian,0.0625,0.08928571428571429,0.2803030303030303,0.21153846153846154,0.20454545454545456,0.10714285714285714,0.22727272727272727,0.0975609756097561,,0.08333333333333333,0.08333333333333333
Hindu,0.04861111111111111,0.10714285714285714,0.1893939393939394,0.12179487179487179,0.4696969696969697,0.05,0.29545454545454547,0.06707317073170732,,0.06944444444444445,0.1527777777777778
Jewish,0.04861111111111111,0.05357142857142857,0.2196969696969697,0.08974358974358974,0.23484848484848486,0.06428571428571428,0.25,0.042682926829268296,,0.06944444444444445,0.05555555555555555
Mormon,0.041666666666666664,0.07142857142857142,0.1590909090909091,0.14102564102564102,0.25757575757575757,0.03571428571428571,0.5227272727272727,0.04878048780487805,,0.08333333333333333,0.05555555555555555
Muslim,0.04861111111111111,0.08928571428571429,0.17424242424242425,0.057692307692307696,0.26515151515151514,0.03571428571428571,0.1893939393939394,0.23170731707317074,,0.06944444444444445,0.1388888888888889
Orthodox,0.05555555555555555,0.125,0.22727272727272727,0.16666666666666666,0.25757575757575757,0.09285714285714286,0.25757575757575757,0.0975609756097561,,0.05555555555555555,0.1111111111111111
Protestant,0.041666666666666664,0.05357142857142857,0.19696969696969696,0.2564102564102564,0.19696969696969696,0.05,0.2803030303030303,0.06097560975609756,,0.2222222222222222,0.08333333333333333
Sikh,0.05555555555555555,0.10714285714285714,0.13636363636363635,0.05128205128205128,0.25,0.05,0.23484848484848486,0.07317073170731707,,0.06944444444444445,0.2777777777777778
