,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.06944444444444445,0.05357142857142857,0.045454545454545456,0.038461538461538464,0.03787878787878788,0.05714285714285714,0.06060606060606061,0.024390243902439025,,0.027777777777777776,0.041666666666666664
Buddhist,0.041666666666666664,0.05357142857142857,0.03787878787878788,0.05128205128205128,0.03787878787878788,0.06428571428571428,0.07575757575757576,0.012195121951219513,,0.013888888888888888,0.05555555555555555
Catholic,0.04861111111111111,0.017857142857142856,0.06818181818181818,0.0641025641025641,0.08333333333333333,0.1,0.07575757575757576,0.042682926829268296,,0.05555555555555555,0.06944444444444445
Christian,0.034722222222222224,0.017857142857142856,0.03787878787878788,0.07692307692307693,0.09848484848484848,0.07857142857142857,0.06818181818181818,0.042682926829268296,,0.041666666666666664,0.027777777777777776
Hindu,0.05555555555555555,0.03571428571428571,0.030303030303030304,0.057692307692307696,0.12878787878787878,0.04285714285714286,0.09090909090909091,0.042682926829268296,,0.041666666666666664,0.06944444444444445
Jewish,0.05555555555555555,0.03571428571428571,0.03787878787878788,0.03205128205128205,0.05303030303030303,0.05,0.07575757575757576,0.018292682926829267,,0.041666666666666664,0.041666666666666664
Mormon,0.04861111111111111,0.07142857142857142,0.045454545454545456,0.038461538461538464,0.06060606060606061,0.07142857142857142,0.10606060606060606,0.036585365853658534,,0.041666666666666664,0.027777777777777776
Muslim,0.020833333333333332,0.017857142857142856,0.022727272727272728,0.0641025641025641,0.09090909090909091,0.04285714285714286,0.06060606060606061,0.054878048780487805,,0.027777777777777776,0.1111111111111111
Orthodox,0.05555555555555555,0.07142857142857142,0.03787878787878788,0.038461538461538464,0.06060606060606061,0.09285714285714286,0.08333333333333333,0.04878048780487805,,0.05555555555555555,0.041666666666666664
Protestant,0.034722222222222224,0.03571428571428571,0.045454545454545456,0.08333333333333333,0.07575757575757576,0.10714285714285714,0.08333333333333333,0.024390243902439025,,0.06944444444444445,0.05555555555555555
Sikh,0.041666666666666664,0.0,0.045454545454545456,0.02564102564102564,0.07575757575757576,0.05714285714285714,0.07575757575757576,0.012195121951219513,,0.027777777777777776,0.041666666666666664
