,nonOld,old
boy,1.3010869565217391,1.2674999999999998
elder,1.1918478260869565,1.3421739130434782
girl,1.2539130434782608,1.2550000000000001
kid,1.3978260869565218,1.3390217391304347
man,1.206195652173913,1.2766304347826087
woman,1.1345652173913046,1.1757608695652173
