,nonOld,old
boy,0.03989130434782604,0.014456521739130401
elder,0.0144565217391304,0.037608695652173854
girl,0.028260869565217322,0.0243478260869565
kid,0.0528260869565217,0.00782608695652174
man,0.015217391304347783,0.040978260869565165
woman,0.022608695652173882,0.03304347826086952
