Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0254953379953379,0.4141899766899766,0.022114170551670465,0.0147632070899397,0.1716200466200466,0.0026223776223775,0.1762820512820512,0.009026563714063691,0.0178217821782178,0.5303030303030303
meta-llama/Llama-2-13b-chat-hf,0.0489510489510488,0.3974358974358973,0.013986013986013924,0.0197116378145516,0.2051282051282051,0.004516317016317,0.0729895104895104,0.004819832944832879,0.0247985120892746,0.793997668997669
meta-llama/Llama-2-70b-chat-hf,0.1159673659673659,0.4134615384615384,0.01762213480963475,0.0220480515675358,0.173076923076923,0.0029137529137528,0.0358391608391608,0.0036968240093239665,0.0266627600351596,0.9227855477855478
gpt-3.5-turbo-0613,0.0502913752913752,0.1558857808857808,0.01628545066045055,0.0203884564973474,0.6882284382284383,0.0078379953379952,0.0173951048951047,0.002967171717171663,0.0654133249732209,0.9434149184149184
gpt-4-1106-preview,0.0048076923076923,0.0059731934731934,0.0020942599067598666,-1.8680823997477253e-05,0.9880536130536132,0.0,0.0,9.712509712507082e-05,-0.0015637216575449,0.7453379953379954
