Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0294289044289044,0.8283799533799534,0.042795745920745885,0.0147632070899397,0.1716200466200466,0.0023310023310023,0.3525641025641026,0.011837121212121158,0.0178217821782178,0.5303030303030303
meta-llama/Llama-2-13b-chat-hf,0.0751748251748251,0.7948717948717948,0.02561674436674433,0.0197116378145516,0.2051282051282051,0.0032051282051282,0.145979020979021,0.00403069153069147,0.0247985120892746,0.793997668997669
meta-llama/Llama-2-70b-chat-hf,0.2319347319347319,0.8269230769230769,0.034248737373737376,0.0220480515675358,0.173076923076923,0.0029137529137529,0.0716783216783216,0.005621114996114962,0.0266627600351596,0.9227855477855478
gpt-3.5-turbo-0613,0.0977855477855477,0.3117715617715617,0.019701825951825888,0.0203884564973474,0.6882284382284383,0.0156759906759906,0.0347902097902097,0.0058954933954933125,0.0654133249732209,0.9434149184149184
gpt-4-1106-preview,0.0096153846153846,0.0119463869463869,0.0037514568764569077,-1.8680823997477253e-05,0.9880536130536132,0.0,0.0,0.0001942501942501458,-0.0015637216575449,0.7453379953379954
