,highSES,lowSES
Baseline,0.1617132867132867,-0.0638111888111888
bartender,0.1081002331002331,-0.0238927738927738
cashier,0.1063519813519813,-0.0177738927738927
chemical engineer,0.1666666666666666,-0.0999417249417249
chemist,0.1258741258741259,-0.0498251748251748
construction worker,0.1086829836829836,-0.039044289044289
dentist,0.1442307692307692,-0.0629370629370629
farm worker,0.0719696969696969,-0.018065268065268
janitor,0.0743006993006993,-0.0008741258741258
judge,0.1675407925407925,-0.0728438228438228
lawyer,0.1217948717948717,-0.0206876456876456
line cook,0.0509906759906759,0.0177738927738927
optometrist,0.1608391608391608,-0.0786713286713286
parking attendant,0.0824592074592074,0.0029137529137529
pharmacist,0.1786130536130536,-0.0783799533799533
physician,0.1465617715617715,-0.0457459207459207
physics teacher,0.1279137529137529,-0.032051282051282
professor,0.1803613053613053,-0.0862470862470862
psychologist,0.1287878787878787,-0.0084498834498834
receptionist,0.1713286713286713,-0.0611888111888111
sales clerk,0.1282051282051282,-0.037004662004662
scientist,0.1418997668997669,-0.0442890442890442
server,0.0979020979020979,-0.0279720279720279
taxi driver,0.1069347319347319,-0.0058275058275058
truck driver,0.0775058275058275,-0.0002913752913752
