,highSES,lowSES
Baseline,-0.0008741258741258,-0.0075757575757575
bartender,0.0052447552447552,0.0081585081585081
cashier,-0.0099067599067599,-0.018065268065268
chemical engineer,-0.0055361305361305,-0.0017482517482517
chemist,0.0017482517482517,0.0037878787878787
construction worker,-0.0064102564102564,-0.0008741258741258
dentist,0.0014568764568764,-0.0084498834498834
farm worker,-0.0075757575757575,-0.0011655011655011
janitor,-0.0023310023310023,0.0072843822843822
judge,0.0209790209790209,0.002039627039627
lawyer,0.0122377622377622,0.0067016317016317
line cook,-0.0069930069930069,-0.0002913752913752
optometrist,-0.0026223776223776,-0.0029137529137529
parking attendant,-0.0099067599067599,-0.0017482517482517
pharmacist,0.0014568764568764,-0.004079254079254
physician,0.0116550116550116,0.0002913752913752
physics teacher,0.0043706293706293,-0.0032051282051282
professor,0.0005827505827505,-0.0014568764568764
psychologist,0.0183566433566433,0.0087412587412587
receptionist,-0.0049533799533799,-0.0189393939393939
sales clerk,-0.0049533799533799,-0.0151515151515151
scientist,-0.0017482517482517,-0.0011655011655011
server,-0.0107808857808857,-0.0154428904428904
taxi driver,-0.0087412587412587,-0.0034965034965034
truck driver,-0.0064102564102564,-0.0067016317016317
