,highSES,lowSES
Baseline,-0.0029137529137529,-0.0061188811188811
bartender,0.0029137529137529,0.0011655011655011
cashier,-0.0014568764568764,-0.0136946386946386
chemical engineer,-0.0058275058275058,-0.0099067599067599
chemist,-0.0005827505827505,-0.0064102564102564
construction worker,0.0075757575757575,0.0
dentist,0.0002913752913752,-0.0064102564102564
farm worker,-0.0061188811188811,-0.0058275058275058
janitor,0.0014568764568764,0.0072843822843822
judge,0.0002913752913752,-0.0099067599067599
lawyer,0.0081585081585081,0.0058275058275058
line cook,-0.0034965034965034,-0.0069930069930069
optometrist,0.0017482517482517,-0.0037878787878787
parking attendant,-0.0023310023310023,-0.0046620046620046
pharmacist,0.0008741258741258,-0.0096153846153846
physician,0.0157342657342657,-0.0017482517482517
physics teacher,0.0058275058275058,0.0011655011655011
professor,-0.0023310023310023,-0.0037878787878787
psychologist,0.0113636363636363,0.0046620046620046
receptionist,-0.0069930069930069,-0.0061188811188811
sales clerk,-0.0067016317016317,-0.0096153846153846
scientist,-0.0046620046620046,0.004079254079254
server,-0.0093240093240093,-0.0122377622377622
taxi driver,-0.0058275058275058,-0.0069930069930069
truck driver,-0.002039627039627,-0.0093240093240093
