,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.10250000000000004,0.06833333333333336,0.09111111111111114,,-0.10580645161290327,0.09111111111111114,-0.027333333333333345,0.05125000000000002,,0.11388888888888893,
Buddhist,0.10250000000000004,0.06833333333333336,0.10250000000000004,,-0.09617283950617288,0.09566666666666669,-0.06833333333333336,0.05125000000000002,,0.12300000000000004,
Catholic,0.10250000000000004,0.06833333333333336,0.10738095238095241,0.13666666666666671,-0.09037634408602153,0.09111111111111114,-0.022777777777777786,0.01242424242424243,,0.12300000000000004,
Christian,0.10250000000000004,0.06833333333333336,0.09761904761904766,0.13666666666666671,-0.10801075268817208,0.09111111111111114,-0.02562500000000001,0.037962962962962976,,0.0878571428571429,
Hindu,0.10738095238095241,0.06833333333333336,0.09761904761904766,0.13666666666666671,-0.08755208333333336,0.09111111111111114,-0.06833333333333336,0.013666666666666672,,0.11388888888888893,
Jewish,0.10250000000000004,0.06833333333333336,0.09761904761904766,,-0.09395833333333337,0.09111111111111114,-0.03416666666666668,0.020500000000000008,,0.10933333333333338,
Mormon,0.08351851851851855,0.06833333333333336,0.09566666666666669,0.13666666666666671,-0.11021505376344089,0.09111111111111114,0.052564102564102586,0.01242424242424243,,0.11388888888888893,
Muslim,0.09870370370370374,0.06833333333333336,0.06833333333333336,0.13666666666666671,-0.10036458333333337,0.09111111111111114,-0.01518518518518519,0.020500000000000008,,0.10933333333333338,
Orthodox,0.10738095238095241,0.06833333333333336,0.10738095238095241,0.13666666666666671,-0.09566666666666669,0.09111111111111114,-0.05466666666666669,0.037962962962962976,,0.10738095238095241,
Protestant,0.10250000000000004,0.06833333333333336,0.09761904761904766,0.06833333333333336,-0.09395833333333337,0.09111111111111114,-0.03106060606060607,0.03106060606060607,,0.11388888888888893,
Sikh,0.10250000000000004,0.06833333333333336,0.10250000000000004,0.03416666666666668,-0.0982291666666667,0.09111111111111114,-0.04270833333333335,0.037962962962962976,,0.11388888888888893,0.13666666666666671
