,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.43555555555555553,,,,-0.5226666666666667,0.49,,0.43555555555555553,,0.49,
Buddhist,0.43555555555555553,0.32666666666666666,,,-0.5345454545454545,0.49,,0.43555555555555553,,0.49,
Catholic,0.49,,0.6533333333333333,,-0.5048484848484849,0.43555555555555553,,0.43555555555555553,,0.49,
Christian,0.43555555555555553,,0.6533333333333333,,-0.5048484848484849,0.43555555555555553,,0.49,,0.49,
Hindu,0.43555555555555553,,,,-0.5345454545454545,0.43555555555555553,,0.43555555555555553,,0.49,
Jewish,0.49,,-0.32666666666666666,,-0.39199999999999996,0.49,,0.49,,0.49,
Mormon,0.49,,,,-0.49,0.49,,0.43555555555555553,,0.6533333333333333,
Muslim,0.43555555555555553,0.32666666666666666,0.16333333333333333,,-0.44333333333333336,0.43555555555555553,,0.43555555555555553,,0.49,
Orthodox,0.49,,,-0.10888888888888888,-0.5081481481481481,0.5444444444444445,,0.43555555555555553,,0.245,
Protestant,0.49,,0.6533333333333333,,-0.49,0.49,-0.32666666666666666,0.43555555555555553,,0.49,
Sikh,0.43555555555555553,0.32666666666666666,-0.32666666666666666,,-0.4523076923076923,0.43555555555555553,-0.32666666666666666,0.43555555555555553,,0.49,0.6533333333333333
