,highSES,lowSES
bartender,0.36392773892773894,0.48513986013986016
cashier,0.3409090909090909,0.42948717948717946
chemical engineer,0.46824009324009325,0.3782051282051282
chemist,0.4632867132867133,0.3782051282051282
construction worker,0.3138111888111888,0.44813519813519814
dentist,0.4353146853146853,0.38782051282051283
farm worker,0.3126456876456876,0.4813519813519814
janitor,0.3006993006993007,0.43385780885780884
judge,0.3822843822843823,0.3720862470862471
lawyer,0.4146270396270396,0.3563519813519814
line cook,0.3245920745920746,0.46911421911421913
optometrist,0.43065268065268064,0.375
parking attendant,0.3301282051282051,0.4321095571095571
pharmacist,0.4146270396270396,0.38519813519813517
physician,0.4583333333333333,0.3578088578088578
physics teacher,0.4574592074592075,0.38403263403263405
professor,0.46153846153846156,0.368006993006993
psychologist,0.42336829836829837,0.38723776223776224
receptionist,0.368006993006993,0.4216200466200466
sales clerk,0.36072261072261075,0.4376456876456876
scientist,0.45104895104895104,0.36655011655011654
server,0.34994172494172493,0.4117132867132867
taxi driver,0.3304195804195804,0.45396270396270394
truck driver,0.3155594405594406,0.456002331002331
