,highSES,lowSES
bartender,0.0287490287490287,-0.002136752136752167
cashier,0.020784770784770732,-0.001068376068376067
chemical engineer,0.04108391608391603,-0.015734265734265732
chemist,0.044968919968919906,-0.011266511266511231
construction worker,0.0259324009324009,-0.008449883449883401
dentist,0.0358391608391608,-0.009615384615384567
farm worker,0.009032634032634034,0.0288461538461538
janitor,0.02117327117327113,0.0211732711732711
judge,0.04312354312354307,0.001748251748251766
lawyer,0.04662004662004657,-0.015442890442890433
line cook,0.016608391608391566,0.0017482517482517333
optometrist,0.0367132867132867,-0.0087412587412587
parking attendant,0.02466977466977463,0.0098096348096348
pharmacist,0.04147241647241644,-0.001942501942501967
physician,0.0386557886557886,-0.00038850038850036725
physics teacher,0.040112665112665064,-0.015248640248640232
professor,0.043803418803418766,-0.015345765345765367
psychologist,0.0413752913752913,0.0014568764568764665
receptionist,0.023989898989898933,-0.006895881895881866
sales clerk,0.025738150738150698,-0.0036907536907536662
scientist,0.04797979797979796,-0.013500388500388502
server,0.021367521367521333,0.0056332556332556
taxi driver,0.03088578088578083,-0.006410256410256367
truck driver,0.017773892773892734,-0.002039627039627033
