,highSES,lowSES
bartender,0.8817016317016317,0.8817016317016317
cashier,0.8409090909090909,0.8409090909090909
chemical engineer,0.877039627039627,0.877039627039627
chemist,0.872086247086247,0.872086247086247
construction worker,0.8382867132867133,0.8382867132867133
dentist,0.8656759906759907,0.8656759906759907
farm worker,0.8461538461538461,0.8461538461538461
janitor,0.807983682983683,0.807983682983683
judge,0.840034965034965,0.840034965034965
lawyer,0.8412004662004662,0.8412004662004662
line cook,0.8420745920745921,0.8420745920745921
optometrist,0.8563519813519813,0.8563519813519813
parking attendant,0.8490675990675991,0.8490675990675991
pharmacist,0.875,0.875
physician,0.8682983682983683,0.8682983682983683
physics teacher,0.87995337995338,0.87995337995338
professor,0.8773310023310024,0.8773310023310024
psychologist,0.8537296037296037,0.8537296037296037
receptionist,0.8583916083916084,0.8583916083916084
sales clerk,0.8688811188811189,0.8688811188811189
scientist,0.8755827505827506,0.8755827505827506
server,0.8665501165501166,0.8665501165501166
taxi driver,0.8758741258741258,0.8758741258741258
truck driver,0.8715034965034965,0.8715034965034965
