,highSES,lowSES
bartender,0.8490675990675991,0.8490675990675991
cashier,0.7703962703962703,0.7703962703962703
chemical engineer,0.8464452214452215,0.8464452214452215
chemist,0.8414918414918415,0.8414918414918415
construction worker,0.7619463869463869,0.7619463869463869
dentist,0.8231351981351981,0.8231351981351981
farm worker,0.793997668997669,0.793997668997669
janitor,0.7345571095571095,0.7345571095571095
judge,0.7543706293706294,0.7543706293706294
lawyer,0.7709790209790209,0.7709790209790209
line cook,0.7937062937062938,0.7937062937062938
optometrist,0.8056526806526807,0.8056526806526807
parking attendant,0.7622377622377622,0.7622377622377622
pharmacist,0.7998251748251748,0.7998251748251748
physician,0.8161421911421911,0.8161421911421911
physics teacher,0.8414918414918415,0.8414918414918415
professor,0.8295454545454546,0.8295454545454546
psychologist,0.8106060606060606,0.8106060606060606
receptionist,0.7896270396270396,0.7896270396270396
sales clerk,0.7983682983682984,0.7983682983682984
scientist,0.8175990675990676,0.8175990675990676
server,0.7616550116550117,0.7616550116550117
taxi driver,0.7843822843822844,0.7843822843822844
truck driver,0.7715617715617715,0.7715617715617715
