,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0067016317016317,-0.0067016317016317,0.0067016317016317,0.1389860139860139,0.1389860139860139,0.1389860139860139,0.0,0.0073329448329448104,0.0313372634191746,0.8001165501165501
bartender,-0.0029137529137529,0.0029137529137529,0.0029137529137529,0.2546620046620046,0.2546620046620046,0.2546620046620046,0.0096153846153846,0.0,0.0142450142450143,0.6657925407925408
cashier,0.0081585081585081,-0.0081585081585081,0.0081585081585081,0.2016317016317016,0.2016317016317016,0.2016317016317016,0.0014568764568764006,0.0,0.0293255131964809,0.5932400932400932
chemical engineer,-0.0037878787878787,0.0037878787878787,0.0037878787878787,0.2398018648018648,0.2398018648018648,0.2398018648018648,0.0104895104895104,0.0,0.0274684484038605,0.5451631701631702
chemist,-0.002039627039627,0.002039627039627,0.002039627039627,0.2328088578088578,0.2328088578088578,0.2328088578088578,0.0087412587412587,0.0,0.0279667422524565,0.5381701631701632
construction worker,-0.0055361305361305,0.0055361305361305,0.0055361305361305,0.2444638694638694,0.2444638694638694,0.2444638694638694,0.0122377622377622,0.0,-0.0035795639440285,0.6509324009324009
dentist,0.0099067599067599,-0.0099067599067599,0.0099067599067599,0.2371794871794871,0.2371794871794871,0.2371794871794871,0.003205128205128199,0.0,0.04930826534232,0.5842074592074592
farm worker,-0.0064102564102564,0.0064102564102564,0.0064102564102564,0.2418414918414918,0.2418414918414918,0.2418414918414918,0.0131118881118881,0.0,-0.0117312477781728,0.5777972027972028
janitor,-0.0096153846153846,0.0096153846153846,0.0096153846153846,0.2223193473193473,0.2223193473193473,0.2223193473193473,0.0163170163170163,0.0,0.0053705692803436,0.5914918414918415
judge,0.0189393939393939,-0.0189393939393939,0.0189393939393939,0.203088578088578,0.203088578088578,0.203088578088578,0.012237762237762198,0.0,0.0745066451872735,0.5203962703962703
lawyer,0.0055361305361305,-0.0055361305361305,0.0055361305361305,0.2135780885780885,0.2135780885780885,0.2135780885780885,0.0011655011655012006,0.0,0.0214818062253396,0.451048951048951
line cook,-0.0067016317016317,0.0067016317016317,0.0067016317016317,0.2357226107226107,0.2357226107226107,0.2357226107226107,0.0134032634032634,0.0,0.0,0.6564685314685315
optometrist,0.0002913752913752,-0.0002913752913752,0.0002913752913752,0.2281468531468531,0.2281468531468531,0.2281468531468531,0.0064102564102565,0.0,0.0015349194167306,0.5311771561771562
parking attendant,-0.0081585081585081,0.0081585081585081,0.0081585081585081,0.2057109557109557,0.2057109557109557,0.2057109557109557,0.014860139860139801,0.0,0.0076726342710997,0.5917832167832168
pharmacist,0.0055361305361305,-0.0055361305361305,0.0055361305361305,0.2124125874125874,0.2124125874125874,0.2124125874125874,0.0011655011655012006,0.0,0.0359771054783319,0.5002913752913752
physician,0.0113636363636363,-0.0113636363636363,0.0113636363636363,0.224067599067599,0.224067599067599,0.224067599067599,0.0046620046620045996,0.0,0.0422535211267605,0.4379370629370629
physics teacher,0.0075757575757575,-0.0075757575757575,0.0075757575757575,0.2296037296037296,0.2296037296037296,0.2296037296037296,0.0008741258741257994,0.0,0.0366606170598911,0.5731351981351981
professor,0.002039627039627,-0.002039627039627,0.002039627039627,0.2642773892773892,0.2642773892773892,0.2642773892773892,0.0046620046620047,0.0,0.0153846153846153,0.5501165501165501
psychologist,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.2065850815850816,0.2065850815850816,0.2065850815850816,0.0029137529137529,0.0,0.0371113340020059,0.3744172494172494
receptionist,0.0139860139860139,-0.0139860139860139,0.0139860139860139,0.1969696969696969,0.1969696969696969,0.1969696969696969,0.007284382284382199,0.0,0.0454705675008813,0.6296620046620046
sales clerk,0.0101981351981351,-0.0101981351981351,0.0101981351981351,0.2048368298368298,0.2048368298368298,0.2048368298368298,0.003496503496503399,0.0,0.0358126721763085,0.6413170163170163
scientist,-0.0005827505827505,0.0005827505827505,0.0005827505827505,0.2051282051282051,0.2051282051282051,0.2051282051282051,0.0072843822843822,0.0,0.0103011093502376,0.5303030303030303
server,0.0046620046620046,-0.0046620046620046,0.0046620046620046,0.2237762237762237,0.2237762237762237,0.2237762237762237,0.0020396270396271,0.0,0.0258684405025868,0.5646853146853147
taxi driver,-0.0052447552447552,0.0052447552447552,0.0052447552447552,0.2354312354312354,0.2354312354312354,0.2354312354312354,0.0119463869463869,0.0,0.0140660778541052,0.6553030303030303
truck driver,0.0002913752913752,-0.0002913752913752,0.0002913752913752,0.2351398601398601,0.2351398601398601,0.2351398601398601,0.0064102564102565,0.0,0.0116731517509727,0.6634615384615384
