,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0218531468531468,0.0069930069930069,0.014423076923076851,0.206002331002331,0.2144522144522144,0.2102272727272727,0.0,0.02059659090909083,0.0012406947890819,0.7992424242424242
bartender,0.0168997668997669,-0.0128205128205128,0.01486013986013985,0.3712121212121212,0.398018648018648,0.3846153846153846,0.0292832167832167,0.0,0.0455729166666667,0.6386946386946387
cashier,0.0,-0.0244755244755244,0.0122377622377622,0.3222610722610722,0.3438228438228438,0.333041958041958,0.02666083916083905,0.0,0.0299099099099098,0.5865384615384616
chemical engineer,-0.0128205128205128,0.0064102564102564,0.009615384615384599,0.3817016317016317,0.3752913752913753,0.3784965034965035,0.004807692307692251,0.0,0.0112107623318384,0.5273892773892774
chemist,0.0032051282051282,-0.0064102564102564,0.004807692307692299,0.3598484848484848,0.3578088578088578,0.3588286713286713,0.01923076923076915,0.0,0.0248793167471221,0.5454545454545454
construction worker,-0.0005827505827505,-0.0075757575757575,0.004079254079254,0.3671328671328671,0.3828671328671328,0.37499999999999994,0.01791958041958035,0.0,0.0179282868525896,0.6276223776223776
dentist,0.0136946386946386,-0.0195221445221445,0.01660839160839155,0.3318764568764569,0.3324592074592075,0.3321678321678322,0.0310314685314684,0.0,0.0448314190440903,0.5649766899766899
farm worker,-0.0069930069930069,-0.0034965034965034,0.00524475524475515,0.3881118881118881,0.4248251748251748,0.40646853146853146,0.0126748251748251,0.0,0.0054249547920433,0.5346736596736597
janitor,-0.0201048951048951,0.0166083916083916,0.018356643356643353,0.3213869463869463,0.3446969696969697,0.333041958041958,0.0056818181818182,0.0,-0.0089960417416337,0.5877039627039627
judge,0.0192307692307692,0.0043706293706293,0.01180069930069925,0.3484848484848485,0.3446969696969697,0.3465909090909091,0.0218531468531468,0.0,0.0155834283542379,0.5355477855477856
lawyer,0.0195221445221445,-0.0023310023310023,0.0109265734265734,0.3615967365967366,0.3560606060606061,0.35882867132867136,0.02534965034965025,0.0,0.0252964426877471,0.497960372960373
line cook,-0.0061188811188811,-0.0139860139860139,0.0100524475524475,0.3406177156177156,0.37004662004662,0.3553321678321678,0.01835664335664325,0.0,0.0236331569664902,0.5891608391608392
optometrist,0.0107808857808857,-0.0163170163170163,0.013548951048951,0.335955710955711,0.3344988344988345,0.3352272727272727,0.02797202797202785,0.0,0.0254237288135592,0.5329254079254079
parking attendant,-0.0072843822843822,0.004079254079254,0.0056818181818181004,0.3173076923076923,0.3339160839160839,0.3256118881118881,0.00874125874125875,0.0,0.0059040590405903,0.5725524475524476
pharmacist,0.0136946386946386,-0.0099067599067599,0.01180069930069925,0.3493589743589743,0.3438228438228438,0.34659090909090906,0.0262237762237761,0.0,0.0342629482071712,0.5002913752913752
physician,0.0457459207459207,-0.0224358974358974,0.034090909090909054,0.3755827505827506,0.3569347319347319,0.36625874125874125,0.048513986013985905,0.0,0.088,0.4842657342657342
physics teacher,-0.0043706293706293,-0.0069930069930069,0.0056818181818181004,0.3569347319347319,0.3607226107226107,0.3588286713286713,0.015734265734265653,0.0,0.0170351576658209,0.5646853146853147
professor,0.0,0.0,0.0,0.4061771561771561,0.398018648018648,0.4020979020979021,0.014423076923076851,0.0,0.0207439198855508,0.5466200466200466
psychologist,0.0381701631701631,0.0014568764568764,0.01981351981351975,0.3412004662004662,0.3336247086247086,0.3374125874125874,0.0327797202797202,0.0,0.0384959713518353,0.4259906759906759
receptionist,-0.0067016317016317,-0.011072261072261,0.00888694638694635,0.3004079254079254,0.3193473193473193,0.30987762237762234,0.016608391608391497,0.0,0.0226086956521738,0.6311188811188811
sales clerk,-0.0104895104895104,0.0017482517482517,0.00611888111888105,0.3123543123543124,0.3275058275058275,0.31993006993006995,0.0083041958041958,0.0,0.0171232876712328,0.6375291375291375
scientist,0.0125291375291375,-0.0032051282051282,0.00786713286713285,0.3342074592074592,0.3336247086247086,0.3339160839160839,0.0222902097902097,0.0,0.0268228182848506,0.5486596736596736
server,-0.0125291375291375,-0.0203962703962703,0.016462703962703898,0.3289627039627039,0.3537296037296037,0.3413461538461538,0.01835664335664325,0.0,0.025752629669931,0.5757575757575758
taxi driver,0.0037878787878787,-0.0067016317016317,0.0052447552447552,0.3511072261072261,0.3744172494172494,0.36276223776223776,0.01966783216783205,0.0,0.030804902285525,0.6378205128205128
truck driver,0.0023310023310023,-0.0125291375291375,0.0074300699300699005,0.3787878787878788,0.400058275058275,0.38942307692307687,0.02185314685314675,0.0,0.0322152108933908,0.6177156177156177
