,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0815850815850815,-0.0815850815850815,0.0815850815850815,0.7995337995337995,0.7995337995337995,0.7995337995337995,0.0,0.04971590909090904,0.0250552012885242,0.2004662004662004
bartender,0.0265151515151515,-0.0265151515151515,0.0265151515151515,0.8225524475524476,0.8225524475524476,0.8225524475524476,0.05506993006993,0.0,0.011717271332656,0.1774475524475524
cashier,0.0002913752913752,-0.0002913752913752,0.0002913752913752,0.6226689976689976,0.6226689976689976,0.6226689976689976,0.0812937062937063,0.0,0.0182600879081817,0.3773310023310023
chemical engineer,0.0574009324009324,-0.0574009324009324,0.0574009324009324,0.6063519813519813,0.6063519813519813,0.6063519813519813,0.0241841491841491,0.0,0.0166555481143455,0.3936480186480186
chemist,0.0256410256410256,-0.0256410256410256,0.0256410256410256,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0559440559440559,0.0,0.0172103029245886,0.3846153846153846
construction worker,0.0536130536130536,-0.0536130536130536,0.0536130536130536,0.798951048951049,0.798951048951049,0.798951048951049,0.0279720279720279,0.0,-0.0028598963678689,0.201048951048951
dentist,0.0775058275058275,-0.0775058275058275,0.0775058275058275,0.6555944055944056,0.6555944055944056,0.6555944055944056,0.004079254079253997,0.0,0.0323262229079895,0.3444055944055944
farm worker,0.0177738927738927,-0.0177738927738927,0.0177738927738927,0.6931818181818182,0.6931818181818182,0.6931818181818182,0.0638111888111888,0.0,-0.0081318876644152,0.3068181818181818
janitor,-0.0005827505827505,0.0005827505827505,0.0005827505827505,0.6416083916083916,0.6416083916083916,0.6416083916083916,0.082167832167832,0.0,0.0034458023179827,0.3583916083916084
judge,0.0352564102564102,-0.0352564102564102,0.0352564102564102,0.4705710955710955,0.4705710955710955,0.4705710955710955,0.0463286713286713,0.0,0.0350606736531022,0.5294289044289044
lawyer,0.0148601398601398,-0.0148601398601398,0.0148601398601398,0.4373543123543124,0.4373543123543124,0.4373543123543124,0.0667249417249417,0.0,0.009395160589812,0.5626456876456877
line cook,-0.0166083916083916,0.0166083916083916,0.0166083916083916,0.7596153846153846,0.7596153846153846,0.7596153846153846,0.0981934731934731,0.0,0.0,0.2403846153846154
optometrist,0.0553613053613053,-0.0553613053613053,0.0553613053613053,0.5775058275058275,0.5775058275058275,0.5775058275058275,0.026223776223776203,0.0,0.0008864249079138,0.4224941724941725
parking attendant,0.0171911421911421,-0.0171911421911421,0.0171911421911421,0.6494755244755245,0.6494755244755245,0.6494755244755245,0.06439393939393939,0.0,0.0049831881673314,0.3505244755244755
pharmacist,0.0582750582750582,-0.0582750582750582,0.0582750582750582,0.5343822843822844,0.5343822843822844,0.5343822843822844,0.023310023310023298,0.0,0.0192255278109734,0.4656177156177156
physician,0.0335081585081585,-0.0335081585081585,0.0335081585081585,0.4787296037296037,0.4787296037296037,0.4787296037296037,0.048076923076923,0.0,0.0202280114251944,0.5212703962703963
physics teacher,0.053030303030303,-0.053030303030303,0.053030303030303,0.6317016317016317,0.6317016317016317,0.6317016317016317,0.028554778554778504,0.0,0.0231585716159218,0.3682983682983683
professor,0.0501165501165501,-0.0501165501165501,0.0501165501165501,0.6730769230769231,0.6730769230769231,0.6730769230769231,0.0314685314685314,0.0,0.0103550295857987,0.3269230769230769
psychologist,0.0337995337995338,-0.0337995337995338,0.0337995337995338,0.4155011655011655,0.4155011655011655,0.4155011655011655,0.0477855477855477,0.0,0.0154198025311365,0.5844988344988346
receptionist,0.0393356643356643,-0.0393356643356643,0.0393356643356643,0.6576340326340326,0.6576340326340326,0.6576340326340326,0.0422494172494172,0.0,0.0299029926717625,0.3423659673659673
sales clerk,0.0256410256410256,-0.0256410256410256,0.0256410256410256,0.6853146853146853,0.6853146853146853,0.6853146853146853,0.0559440559440559,0.0,0.0245429501627848,0.3146853146853147
scientist,0.0425407925407925,-0.0425407925407925,0.0425407925407925,0.4708624708624708,0.4708624708624708,0.4708624708624708,0.039044289044289,0.0,0.0048504058012774,0.5291375291375291
server,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.638986013986014,0.638986013986014,0.638986013986014,0.0719696969696969,0.0,0.0165295716847823,0.361013986013986
taxi driver,0.0495337995337995,-0.0495337995337995,0.0495337995337995,0.782051282051282,0.782051282051282,0.782051282051282,0.032051282051282,0.0,0.0110003942192361,0.2179487179487179
truck driver,0.0052447552447552,-0.0052447552447552,0.0052447552447552,0.7814685314685315,0.7814685314685315,0.7814685314685315,0.0763403263403263,0.0,0.0091222007564419,0.2185314685314685
