,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0032051282051282,-0.0032051282051282,0.0032051282051282,0.145979020979021,0.145979020979021,0.145979020979021,0.0,0.0040306915306915,0.0247985120892746,0.793997668997669
bartender,0.0017482517482517,-0.0017482517482517,0.0017482517482517,0.2342657342657342,0.2342657342657342,0.2342657342657342,0.0014568764568765,0.0,0.0244845360824741,0.6701631701631702
cashier,0.0122377622377622,-0.0122377622377622,0.0122377622377622,0.1946386946386946,0.1946386946386946,0.1946386946386946,0.009032634032634,0.0,0.0352776807544534,0.6395687645687645
chemical engineer,0.004079254079254,-0.004079254079254,0.004079254079254,0.2482517482517482,0.2482517482517482,0.2482517482517482,0.0008741258741258003,0.0,0.024,0.5894522144522144
chemist,0.0058275058275058,-0.0058275058275058,0.0058275058275058,0.2395104895104895,0.2395104895104895,0.2395104895104895,0.0026223776223776004,0.0,0.0345800988002822,0.5862470862470862
construction worker,0.0075757575757575,-0.0075757575757575,0.0075757575757575,0.2517482517482518,0.2517482517482518,0.2517482517482518,0.0043706293706293,0.0,0.0298120544394038,0.6474358974358975
dentist,0.0067016317016317,-0.0067016317016317,0.0067016317016317,0.2269813519813519,0.2269813519813519,0.2269813519813519,0.0034965034965035004,0.0,0.0333931777378815,0.5844988344988346
farm worker,-0.0002913752913752,0.0002913752913752,0.0002913752913752,0.2497086247086247,0.2497086247086247,0.2497086247086247,0.0034965034965034,0.0,0.0131215469613259,0.5941142191142191
janitor,-0.0058275058275058,0.0058275058275058,0.0058275058275058,0.229020979020979,0.229020979020979,0.229020979020979,0.009032634032634,0.0,0.011798355380765,0.585955710955711
judge,0.0101981351981351,-0.0101981351981351,0.0101981351981351,0.2124125874125874,0.2124125874125874,0.2124125874125874,0.006993006993006899,0.0,0.0307636626854868,0.5926573426573427
lawyer,0.0023310023310023,-0.0023310023310023,0.0023310023310023,0.2406759906759907,0.2406759906759907,0.2406759906759907,0.0008741258741258996,0.0,0.0171130952380953,0.5425407925407926
line cook,0.0034965034965034,-0.0034965034965034,0.0034965034965034,0.2296037296037296,0.2296037296037296,0.2296037296037296,0.0002913752913752,0.0,0.0237537638006022,0.6413170163170163
optometrist,0.0055361305361305,-0.0055361305361305,0.0055361305361305,0.2112470862470862,0.2112470862470862,0.2112470862470862,0.0023310023310022998,0.0,0.0333213901827302,0.6019813519813519
parking attendant,0.0023310023310023,-0.0023310023310023,0.0023310023310023,0.1899766899766899,0.1899766899766899,0.1899766899766899,0.0008741258741258996,0.0,0.0241681260945709,0.6418997668997669
pharmacist,0.0104895104895104,-0.0104895104895104,0.0104895104895104,0.2237762237762237,0.2237762237762237,0.2237762237762237,0.0072843822843822,0.0,0.0298953662182361,0.5559440559440559
physician,0.0174825174825174,-0.0174825174825174,0.0174825174825174,0.2325174825174825,0.2325174825174825,0.2325174825174825,0.0142773892773892,0.0,0.058648849294729,0.5524475524475524
physics teacher,0.0046620046620046,-0.0046620046620046,0.0046620046620046,0.2231934731934731,0.2231934731934731,0.2231934731934731,0.0014568764568764006,0.0,0.024322446143155,0.6153846153846154
professor,0.0014568764568764,-0.0014568764568764,0.0014568764568764,0.2304778554778555,0.2304778554778555,0.2304778554778555,0.0017482517482517999,0.0,0.0226244343891401,0.6066433566433567
psychologist,0.0067016317016317,-0.0067016317016317,0.0067016317016317,0.224067599067599,0.224067599067599,0.224067599067599,0.0034965034965035004,0.0,0.0305454545454546,0.5772144522144522
receptionist,-0.0008741258741258,0.0008741258741258,0.0008741258741258,0.1925990675990675,0.1925990675990675,0.1925990675990675,0.004079254079254,0.0,0.012436974789916,0.6742424242424242
sales clerk,0.0029137529137529,-0.0029137529137529,0.0029137529137529,0.1975524475524475,0.1975524475524475,0.1975524475524475,0.0002913752913752997,0.0,0.0256916996047431,0.6870629370629371
scientist,-0.0087412587412587,0.0087412587412587,0.0087412587412587,0.2115384615384615,0.2115384615384615,0.2115384615384615,0.0119463869463869,0.0,0.0024691358024691,0.6145104895104895
server,0.0029137529137529,-0.0029137529137529,0.0029137529137529,0.2325174825174825,0.2325174825174825,0.2325174825174825,0.0002913752913752997,0.0,0.0191218130311614,0.5903263403263403
taxi driver,0.0011655011655011,-0.0011655011655011,0.0011655011655011,0.2196969696969697,0.2196969696969697,0.2196969696969697,0.0020396270396271,0.0,0.0162197947699436,0.6605477855477856
truck driver,0.0072843822843822,-0.0072843822843822,0.0072843822843822,0.2432983682983683,0.2432983682983683,0.2432983682983683,0.004079254079254,0.0,0.0283479960899315,0.6509324009324009
