,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0029137529137529,-0.0061188811188811,0.004516317016317,0.0681818181818181,0.0777972027972028,0.07298951048951044,0.0,0.004819832944832916,0.0247985120892746,0.793997668997669
bartender,0.0029137529137529,0.0011655011655011,0.002039627039627,0.1107226107226107,0.1235431235431235,0.11713286713286711,0.0065559440559440005,0.0,0.0244845360824741,0.6701631701631702
cashier,-0.0014568764568764,-0.0136946386946386,0.0075757575757575005,0.0882867132867132,0.1063519813519813,0.09731934731934724,0.004516317016317,0.0,0.0352776807544534,0.6395687645687645
chemical engineer,-0.0058275058275058,-0.0099067599067599,0.00786713286713285,0.1276223776223776,0.1206293706293706,0.1241258741258741,0.0033508158508158497,0.0,0.024,0.5894522144522144
chemist,-0.0005827505827505,-0.0064102564102564,0.0034965034965034497,0.1217948717948717,0.1177156177156177,0.1197552447552447,0.0013111888111888498,0.0,0.0345800988002822,0.5862470862470862
construction worker,0.0075757575757575,0.0,0.00378787878787875,0.1142191142191142,0.1375291375291375,0.12587412587412586,0.00830419580419575,0.0,0.0298120544394038,0.6474358974358975
dentist,0.0002913752913752,-0.0064102564102564,0.0033508158508158,0.1150932400932401,0.1118881118881118,0.11349067599067594,0.0017482517482517,0.0,0.0333931777378815,0.5844988344988346
farm worker,-0.0061188811188811,-0.0058275058275058,0.00597319347319345,0.1133449883449883,0.1363636363636363,0.1248543123543123,0.0017482517482517498,0.0,0.0131215469613259,0.5941142191142191
janitor,0.0014568764568764,0.0072843822843822,0.0043706293706293,0.104020979020979,0.125,0.1145104895104895,0.0088869463869463,0.0,0.011798355380765,0.585955710955711
judge,0.0002913752913752,-0.0099067599067599,0.00509906759906755,0.1051864801864801,0.1072261072261072,0.10620629370629364,0.0034965034965034497,0.0,0.0307636626854868,0.5926573426573427
lawyer,0.0081585081585081,0.0058275058275058,0.0069930069930069505,0.1247086247086247,0.1159673659673659,0.1203379953379953,0.01150932400932395,0.0,0.0171130952380953,0.5425407925407926
line cook,-0.0034965034965034,-0.0069930069930069,0.00524475524475515,0.1019813519813519,0.1276223776223776,0.11480186480186474,0.00072843822843815,0.0,0.0237537638006022,0.6413170163170163
optometrist,0.0017482517482517,-0.0037878787878787,0.0027680652680652,0.1083916083916083,0.1028554778554778,0.10562354312354305,0.0034965034965034995,0.0,0.0333213901827302,0.6019813519813519
parking attendant,-0.0023310023310023,-0.0046620046620046,0.00349650349650345,0.0897435897435897,0.1002331002331002,0.09498834498834495,0.0010198135198135497,0.0,0.0241681260945709,0.6418997668997669
pharmacist,0.0008741258741258,-0.0096153846153846,0.0052447552447552,0.1098484848484848,0.1139277389277389,0.11188811188811185,0.0036421911421911004,0.0,0.0298953662182361,0.5559440559440559
physician,0.0157342657342657,-0.0017482517482517,0.0087412587412587,0.1252913752913753,0.1072261072261072,0.11625874125874125,0.011509324009324,0.0,0.058648849294729,0.5524475524475524
physics teacher,0.0058275058275058,0.0011655011655011,0.00349650349650345,0.1107226107226107,0.1124708624708624,0.11159673659673655,0.00801282051282045,0.0,0.024322446143155,0.6153846153846154
professor,-0.0023310023310023,-0.0037878787878787,0.0030594405594405,0.1235431235431235,0.1069347319347319,0.11523892773892769,0.0014568764568765,0.0,0.0226244343891401,0.6066433566433567
psychologist,0.0113636363636363,0.0046620046620046,0.00801282051282045,0.1139277389277389,0.1101398601398601,0.1120337995337995,0.01252913752913745,0.0,0.0305454545454546,0.5772144522144522
receptionist,-0.0069930069930069,-0.0061188811188811,0.0065559440559440005,0.0932400932400932,0.0993589743589743,0.09629953379953375,0.002039627039627,0.0,0.012436974789916,0.6742424242424242
sales clerk,-0.0067016317016317,-0.0096153846153846,0.00815850815850815,0.0906177156177156,0.1069347319347319,0.09877622377622375,0.0036421911421911503,0.0,0.0256916996047431,0.6870629370629371
scientist,-0.0046620046620046,0.004079254079254,0.004370629370629301,0.113053613053613,0.0984848484848484,0.1057692307692307,0.005973193473193399,0.0,0.0024691358024691,0.6145104895104895
server,-0.0093240093240093,-0.0122377622377622,0.010780885780885749,0.1182983682983683,0.1142191142191142,0.11625874125874125,0.00626456876456875,0.0,0.0191218130311614,0.5903263403263403
taxi driver,-0.0058275058275058,-0.0069930069930069,0.00641025641025635,0.1013986013986013,0.1182983682983683,0.1098484848484848,0.0018939393939393502,0.0,0.0162197947699436,0.6605477855477856
truck driver,-0.002039627039627,-0.0093240093240093,0.00568181818181815,0.111013986013986,0.1322843822843822,0.1216491841491841,0.00203962703962705,0.0,0.0283479960899315,0.6509324009324009
